words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
здоганяти,+,0,0,1,8
здогнати,+,0,0,1,8
наганяти,+,0,0,1,6
нагнати,+,0,0,1,6
наспівати,+,0,0,1,8
наспіти,+,0,0,1,8
уганятися,+,0,0,1,8
вганятися,+,0,0,1,8
угнатися,+,0,0,1,8
вгнатися,+,0,0,1,8
настигати,+,0,0,1,8
настиг,+,0,0,1,8
настигнути,+,0,0,1,8
настигти,+,0,0,1,8
спобігати,+,0,0,1,8
спобігти,+,0,0,1,8
насідати,+,0,0,1,8
насісти,+,0,0,1,8
наступати,A,1,0,1,8
наступити,+,0,0,1,8
насідати_на_п'яти,+,0,0,1,8
насісти_на_п'яти,+,0,0,1,8
догідливий,-,1,0,0,6
запобігливий,U,0,0,0,6
запопадливий,-,1,0,0,5
запопадний,-,2,0,0,6
послужливий,U,0,0,0,6
увічливий,-,2,0,0,7
улесливий,-,2,0,0,7
догляд,U,0,0,0,-1
опіка,U,0,0,0,-1
опікування,U,0,0,0,-1
піклування,U,0,0,0,-1
нагляд,U,0,0,0,-1
доглядати,+,1,0,3,8
доглянути,+,0,0,1,9
стежити,+,0,0,1,9
слідкувати,+,0,0,1,9
пильнувати,+,0,0,1,9
наглядати,+,0,0,1,8
дивитися,+,0,0,1,7
глядіти,+,0,0,2,8
пантрувати,+,0,0,1,9
назирати,+,0,0,2,8
назирнути,U,0,0,0,8
приглядати,+,0,0,2,9
приглянути,+,0,0,2,9
приглядіти,+,0,0,2,9
пригледіти,+,0,0,2,9
придивлятися,-,2,0,0,8
кукобити,+,0,0,1,9
ходити,A,1,0,1,7
порати,+,0,0,1,9
поратися,+,1,0,2,8
няньчити,+,0,0,1,9
няньчитися,+,0,0,1,9
тішити,+,0,0,2,9
тішитися,+,0,0,1,9
панькати,+,0,0,1,9
панькатися,+,0,0,3,9
догоричерева,U,0,0,0,-1
навзнак,U,0,0,0,-1
горілиць,U,0,0,0,-1
додавати,+,0,0,7,8
додати,+,0,0,2,8
приєднувати,+,0,0,1,9
приєднати,+,0,0,1,9
докладати,+,0,0,2,9
докласти,+,0,0,2,9
прикладати,A,1,0,1,8
прикласти,A,3,0,3,8
прилучати,+,0,0,3,8
прилучити,+,0,0,3,8
долучати,+,0,0,1,9
долучити,+,0,0,1,9
домішувати,+,0,0,1,9
домішати,+,0,0,1,9
примішувати,+,0,0,2,9
примішати,+,0,0,2,9
підбавляти,+,0,0,1,9
підбавити,+,0,0,1,9
набавляти,+,0,0,1,9
набавити,+,0,0,1,9
надбавляти,+,0,0,1,9
надбавити,+,0,0,1,9
піддавати,+,0,0,3,8
піддати,+,0,0,3,8
прикидати,+,0,0,2,9
прикинути,+,0,0,1,9
накидати,+,0,0,1,9
накинути,+,0,0,1,9
приплюсовувати,+,0,0,1,9
приплюсувати,+,0,0,1,9
притуляти,+,0,0,2,8
притулювати,+,0,0,2,9
притулити,+,0,0,2,8
домірювати,+,0,0,1,9
доміряти,+,0,0,1,9
доповнювати,+,0,0,1,9
доповняти,+,0,0,1,9
доповнити,+,0,0,1,9
поповнювати,+,0,0,6,8
поповняти,+,0,0,2,9
поповнити,+,0,0,2,9
уносити,+,0,0,1,7
вносити,+,0,0,1,7
унести,+,0,0,1,7
внести,+,0,0,1,7
привносити,+,0,0,1,9
привнести,+,0,0,1,9
приточувати,+,0,0,1,9
приточити,+,0,0,1,9
доточувати,+,0,0,1,9
доточити,+,0,0,1,9
підкидати,+,0,0,3,9
підкидувати,+,0,0,1,9
підкинути,+,0,0,2,9
докидати,+,0,0,1,9
докинути,+,0,0,1,9
складати,+,0,0,4,7
скласти,+,0,0,2,7
прираховувати,+,0,0,1,9
прирахувати,+,0,0,1,9
збільшувати,+,0,0,3,7
надавати,+,0,0,9,9
додатковий,-,1,0,0,6
набавний,-,1,0,0,7
зайвий,-,1,0,0,7
побічний,-,1,0,0,5
проміжний,-,1,0,0,7
додаток,A,1,1,1,10
доповнення,U,0,0,0,11
довершення,+,0,0,1,10
придаток,U,0,0,0,11
додання,U,0,0,0,11
додача,-,1,0,0,9
придача,U,0,0,0,11
привісок,U,0,0,0,11
гак,0,0,1,0,10
доважок,U,0,0,0,11
додуматися,+,0,0,3,8
додумуватися,+,0,0,2,8
змірковувати,+,0,0,1,9
зміркувати,+,0,0,1,9
домірковуватися,+,0,0,1,9
доміркуватися,+,0,0,1,9
вимірковувати,+,0,0,1,9
виміркувати,+,0,0,1,9
придумати,+,0,0,2,8
додумувати,+,0,0,2,8
додумати,+,0,0,2,8
добирати,+,0,0,2,7
добрати,+,0,0,2,8
доібрати,+,0,0,1,9
прихитрятися,+,0,0,1,9
умудрувати,+,0,0,1,9
вмудрувати,+,0,0,1,9
домудруватися,+,0,0,1,9
домислюватися,+,0,0,1,9
домислитися,+,0,0,1,9
докумекати,+,0,0,1,9
докумекатися,+,0,0,1,9
домізкуватися,+,0,0,1,9
умудритися,+,0,0,1,9
вмудритися,+,0,0,1,9
знаходитися,+,0,0,2,9
знайтися,+,1,0,3,9
зрозуміти,+,0,0,1,8
дозвіл,0,0,1,0,4
згода,0,0,3,0,3
санкція,0,0,2,0,5
благословенство,0,0,1,0,5
ліцензія,0,0,2,0,4
дозволити,+,0,0,1,11
дозволяти,+,0,0,4,10
допускати,+,0,0,1,11
допустити,+,0,0,1,11
давати_право,+,0,0,1,11
дати_право,+,0,0,1,11
підпускати,+,0,0,1,11
підпустити,+,0,0,1,11
припускати,+,0,0,2,9
припустити,+,0,0,2,9
призволяти,+,0,0,1,11
призволити,+,0,0,1,11
благословляти,+,1,0,2,10
благословити,+,1,0,2,10
попускати,+,0,0,3,9
попустити,+,0,0,2,9
санкціонувати,+,0,0,1,11
доказувач,U,0,0,0,9
виказувач,U,0,0,0,10
викажчик,U,0,0,0,10
ябедник,U,0,0,0,10
ябеда,U,0,0,0,10
фіскал,U,0,0,0,10
навушник,U,0,0,0,10
шептун,U,0,0,0,8
нашіптувач,U,0,0,0,10
стукач,U,0,0,0,10
докір,-,1,0,0,4
закид,-,1,0,0,5
дорікання,-,1,0,0,5
докора,-,1,0,0,5
дотинок,-,1,0,0,5
попрікання,-,1,0,0,5
нагана,-,1,0,0,5
картання,-,1,0,0,5
перекори,-,1,0,0,5
докірливий,-,2,0,0,4
ущипливий,-,2,0,0,3
вщипливий,-,2,0,0,4
докладний,-,2,0,0,4
ґрунтовний,-,7,0,0,3
вичерпний,-,1,0,0,3
детальний,-,3,0,0,4
деталізований,-,3,0,0,4
доконечний,-,5,0,0,4
обов'язковий,-,4,0,0,4
неодмінний,-,2,0,0,4
неминучий,-,1,0,0,4
докорити,+,0,0,1,10
докоряти,+,2,0,4,9
докорінний,-,2,0,0,4
корінний,-,1,0,0,5
радикальний,-,1,0,0,4
ґенеральний,-,2,0,0,4
дорікати,+,0,0,1,10
доректи,+,0,0,2,10
дорікнути,+,0,0,1,10
закидати,+,0,0,4,10
закинути,+,0,0,3,10
корити,+,0,0,2,10
картати,+,0,0,3,9
ганити,+,0,0,3,9
виговорювати,+,0,0,1,10
виговорити,+,0,0,1,10
відчитувати,+,0,0,3,9
відчитати,+,0,0,2,9
вичитувати,+,0,0,1,9
вичитати,+,0,0,1,9
нарікати,+,0,0,1,10
пробирати,-,2,0,1,8
попрікати,+,0,0,1,10
попрікнути,+,0,0,1,10
точити,+,0,0,2,9
пиляти,+,0,0,1,10
поїдати,A,1,0,1,10
їсти,-,2,0,0,8
цвікати,+,0,0,1,10
цвіркати,A,1,0,1,10
цвікнути,+,0,0,1,10
цвіркнути,+,0,0,1,10
домовляти,+,0,0,1,8
колоти,+,0,0,1,9
штрикати,-,2,0,1,9
осуджувати,+,0,0,3,10
долина,-,1,0,0,8
діл,-,1,0,0,7
поділля,-,1,0,0,9
паділ,-,1,0,0,9
придолинок,-,1,0,0,9
тіснина,-,1,0,0,9
падина,-,1,0,0,9
долілиць,U,0,0,0,-1
ниць,U,0,0,0,-1
долічерева,U,0,0,0,-1
крижем,U,0,0,0,-1
долішній,U,0,0,0,-1
нижній,U,0,0,0,-1
спідній,U,0,0,0,-1
поприземний,U,0,0,0,-1
долото,U,0,0,0,-1
стамеска,U,0,0,0,-1
видовбувач,U,0,0,0,-1
скарпель,U,0,0,0,-1
доля,-,1,0,0,6
талан,-,1,0,0,7
жереб,-,1,0,0,7
хрест,-,1,0,0,7
зоря,-,1,0,0,7
зірка,-,2,0,0,7
щастя,A,1,1,0,6
судьба,-,1,0,0,7
фортуна,-,1,0,0,7
планета,-,1,0,0,7
планида,-,1,0,0,7
призначення,-,1,0,0,5
приречення,-,1,0,0,7
фатум,-,1,0,0,7
домагатися,-,3,0,1,9
вимагати,+,0,0,2,8
добиватися,-,1,0,0,8
добитися,-,2,0,0,8
доправлятися,-,2,0,0,8
допоминатися,-,1,0,0,10
домашній,+,0,0,1,2
хатній,+,0,0,1,3
свійський,+,0,0,1,3
доморослий,+,0,0,1,3
родинний,+,0,0,1,1
саморобний,+,0,0,1,3
домисел,-,1,0,0,6
здогад,-,1,0,0,7
припущення,-,2,0,0,7
гіпотеза,-,2,0,0,7
вигадка,-,2,0,0,5
домівка,0,0,2,0,5
житло,0,0,2,0,5
мешкання,0,0,2,0,6
дім,0,0,2,0,6
хата,0,0,3,0,5
господа,0,0,2,0,6
домінувати,+,0,0,1,9
панувати,+,0,0,1,8
переважати,+,0,0,2,10
превалювати,+,0,0,1,10
домірний,-,1,0,0,5
правильний,-,1,0,0,4
пропорційний,-,2,0,0,5
домішка,-,1,0,0,8
включення,-,1,0,0,9
компонент,-,2,0,0,7
примішка,-,1,0,0,9
присмака,-,1,0,0,9
домовитися,+,0,0,1,8
домовлятися,+,0,0,2,7
домовленість,0,0,2,0,5
умова,0,0,1,0,6
угода,0,0,1,0,5
злагода,0,0,1,0,4
установа,0,0,1,0,6
намова,0,0,1,0,6
умовитися,+,0,0,1,8
вмовитися,+,0,0,1,8
умовлятися,+,0,0,1,8
вмовлятися,+,0,0,1,8
змовитися,+,0,0,1,8
змовлятися,+,0,0,1,8
домовити,+,0,0,1,8
згоджуватися,+,0,0,1,8
зладитися,+,0,0,1,8
поладнатися,+,0,0,1,8
погодити,+,0,0,1,8
погоджувати,+,0,0,1,8
намовитися,+,0,0,1,8
намовлятися,+,0,0,1,8
урадити,+,0,0,1,8
врадити,+,0,0,1,8
урадитися,+,0,0,1,8
врадитися,+,0,0,1,8
зрадитися,+,0,0,1,8
збалакатися,+,0,0,1,8
зійтися,+,0,0,2,6
сходитися,+,0,0,1,6
домогтися,-,2,0,1,9
домувальник,-,1,0,0,8
домосід,-,1,0,0,9
домосида,-,1,0,0,9
хатник,-,1,0,0,9
сидень,-,1,0,0,9
пічкур,-,1,0,0,7
пічкурник,-,1,0,0,9
донедавна,+,0,0,1,9
досі,+,0,0,2,8
дотепер,+,0,0,2,9
донести,+,0,0,2,9
донестися,+,0,0,1,8
доноситися,+,0,0,2,7
донині,+,0,0,1,9
до,+,0,0,1,10
виказувати,+,0,0,5,9
виказати,+,0,0,5,9
капати,+,0,0,1,9
накапувати,+,0,0,1,9
накапати,+,0,0,1,9
ябедничати,+,0,0,1,9
фіскалити,+,0,0,1,9
нести,+,0,0,1,9
наносити,+,0,0,1,9
нанести,+,0,0,3,9
приносити,+,0,0,3,9
принести,+,0,0,2,8
віяти,+,0,0,1,7
навівати,+,0,0,1,8
навіювати,+,0,0,1,8
навіяти,+,0,0,2,8
повідомляти,+,0,0,3,8
долітати,+,0,0,1,8
долетіти,+,0,0,1,8
доходити,U,0,0,0,7
дійти,U,0,0,0,7
долинати,+,0,0,1,8
долинути,+,0,0,1,8
досягати,A,1,0,1,8
досягти,A,1,0,1,8
досягнути,A,1,0,1,8
приноситися,+,0,0,1,8
принестися,+,0,0,1,8
прилітати,+,0,0,1,8
прилетіти,+,0,0,2,8
прибиватися,A,1,0,1,8
прибитися,A,1,0,1,8
добігати,+,0,0,1,8
добігти,+,0,0,1,8
надлітати,+,0,0,1,8
надлетіти,+,0,0,1,8
проникати,U,0,0,0,6
проникнути,-,2,0,1,7
пробиватися,+,0,0,1,7
пробитися,+,0,0,2,7
продиратися,+,0,0,1,7
продертися,+,0,0,1,7
продратися,+,0,0,1,7
допливати,+,0,0,1,8
допливти,+,0,0,1,8
допливсти,+,0,0,1,8
напливати,+,0,0,1,6
напливти,+,0,0,1,6
напливсти,+,0,0,1,8
наплинути,+,0,0,2,8
докочуватися,+,0,0,1,8
докотитися,+,0,0,1,8
прокрадатися,+,0,0,1,7
прокрастися,+,0,0,1,7
доокола,U,0,0,0,-1
доокіл,U,0,0,0,-1
навкруги,U,0,0,0,-1
навколо,U,0,0,0,-1
допевнитися,-,2,0,0,9
допевнюватися,-,2,0,0,9
переконуватися,-,2,0,0,10
переконатися,-,3,0,0,10
пересвідчуватися,U,0,0,0,9
пересвідчитися,U,0,0,0,9
упевнятися,-,2,0,0,10
впевнятися,-,1,0,0,10
упевнюватися,-,2,0,0,10
впевнюватися,-,1,0,0,10
упевнитися,-,2,0,0,10
впевнитися,-,1,0,0,10
запевнятися,-,2,0,0,10
запевнюватися,-,2,0,0,10
запевнитися,-,2,0,0,10
допевнятися,-,1,0,0,9
допекти,-,2,0,0,9
допікати,-,2,0,0,9
допитливий,-,2,0,0,7
цікавий,-,1,0,0,6
знаттєлюбний,-,1,0,0,8
спраглий_знань,-,1,0,0,8
жадібний_знати,-,1,0,0,8
запитливий,-,1,0,0,8
доскіпливий,-,1,0,0,6
дошкуляти,-,7,0,0,8
дошкулити,-,3,0,0,8
діймати,-,2,0,0,9
дійняти,-,2,0,0,9
дозоляти,-,2,0,0,9
дозолити,-,2,0,0,9
дратувати,-,2,0,1,9
нервувати,-,2,0,0,10
доплив,U,0,0,0,-1
прирічок,U,0,0,0,-1
притока,U,0,0,0,-1
доповідати,+,0,0,3,9
доповісти,+,0,0,2,9
виступати,+,0,0,10,8
виступити,+,0,0,10,8
реферувати,+,0,0,1,10
звітувати,+,0,0,2,10
доповідь,+,0,0,1,6
виступ,+,0,0,1,5
промова,+,0,0,2,6
рапорт,A,1,0,1,7
звіт,+,0,0,1,7
повідомення,+,0,0,1,7
допомагати,+,0,0,3,9
допомогти,+,0,0,1,10
помагати,+,0,0,2,10
помогти,+,0,0,2,10
сприяти,+,0,0,1,10
підтримувати,+,0,0,7,8
підтримати,+,0,0,3,9
зараджувати,+,0,0,1,10
зарадити,+,0,0,1,10
підмагати,+,0,0,1,10
підмогти,+,0,0,1,10
підпомагати,+,0,0,1,10
підпомогти,+,0,0,1,10
спомагати,+,0,0,1,10
спомогти,+,0,0,1,10
підсобляти,+,0,0,1,10
підсобити,+,0,0,1,10
пособляти,+,0,0,1,10
пособити,+,0,0,1,10
підпрягатися,U,0,0,0,8
підпрягтися,U,0,0,0,8
підстраховувати,+,0,0,2,9
підстрахувати,+,0,0,2,9
погоджати,+,0,0,3,10
зарятовувати,+,0,0,3,10
зарятувати,+,0,0,3,10
протегувати,+,0,0,1,10
добродіяти,+,0,0,1,10
виручати,+,0,0,4,9
виручити,+,0,0,2,10
бути_у_пригоді,+,0,0,1,10
ставати_у_пригоді,+,0,0,1,10
стати_у_пригоді,+,0,0,1,10
шефствувати,+,0,0,1,10
допоміжний,-,1,0,0,5
підсобний,-,1,0,0,4
службовий,-,2,0,0,6
допомога,A,1,1,0,9
поміч,U,0,0,0,10
порятунок,-,1,0,0,9
підмога,U,0,0,0,10
підпомога,U,0,0,0,10
запомога,U,0,0,0,10
спомог,U,0,0,0,10
шефство,U,0,0,0,10
підтримка,0,0,1,0,10
опора,0,0,1,0,9
підпора,0,0,1,0,8
сприяння,U,0,0,0,10
доправити,+,0,0,1,9
доправляти,+,4,0,7,8
доставляти,+,0,0,1,9
доставити,+,0,0,1,9
спроваджувати,+,0,0,1,8
спровадити,+,0,0,1,8
приставляти,+,0,0,2,9
приставити,+,0,0,2,9
поставляти,+,0,0,1,9
поставити,+,0,0,2,9
правити,+,0,0,1,7
приправляти,+,0,0,1,9
приправити,+,0,0,1,9
достачати,+,0,0,1,9
достачити,+,0,0,1,9
довозити,+,0,0,1,9
довезти,+,0,0,1,9
привозити,+,0,0,1,9
привезти,+,0,0,1,9
підвозити,+,0,0,1,9
підвезти,+,0,0,1,9
завозити,+,0,0,1,9
завезти,+,0,0,1,9
приганяти,+,1,0,2,9
пригонити,+,0,0,2,9
пригнати,+,1,0,2,9
надвозити,+,0,0,1,9
надвезти,+,0,0,1,9
прикочувати,+,0,0,1,9
прикотити,+,0,0,1,9
вивозити,+,0,0,1,9
вивезти,+,0,0,1,9
постачати,+,0,0,1,9
постачити,+,0,0,1,9
подавати,+,0,0,2,7
подати,+,0,0,2,7
дотягати,-,1,0,0,8
дотягувати,-,1,0,0,8
дотягти,-,1,0,0,8
дотягнути,-,1,0,0,8
доволікати,+,0,0,1,9
доволокти,+,0,0,1,9
доволочити,+,0,0,1,9
дотаскувати,+,0,0,1,9
дотаскати,+,0,0,1,9
дорога,+,0,0,1,2
шлях,+,0,0,1,3
путь,+,0,0,1,3
шосе,+,0,0,1,3
траса,+,0,0,1,3
артерія,+,0,0,1,3
маґістраль,+,0,0,1,3
автострада,+,0,0,1,3
автобан,+,0,0,1,3
їздня,+,0,0,1,3
тракт,+,0,0,1,3
гостинець,+,0,0,1,1
путівець,+,0,0,1,3
манівці,+,0,0,1,3
манівець,+,0,0,1,3
простець,+,0,0,1,3
кам'янка,+,0,0,1,3
стежка,+,0,0,1,3
стежина,+,0,0,1,3
стезя,+,0,0,1,3
тропа,+,0,0,1,3
слід,+,0,0,1,3
доступ,+,0,0,2,3
подорож,+,0,0,2,3
мандрівка,+,0,0,2,3
дорогий,-,4,0,0,4
коштовний,-,3,0,0,5
недешевий,-,1,0,0,5
цінний,-,1,0,0,4
у_ціні,-,1,0,0,5
безцінний,-,3,0,0,5
вартісний,-,2,0,0,5
дорогоцінний,-,1,0,0,5
неоціненний,-,1,0,0,4
багатий,-,2,0,0,3
милий,-,3,0,0,5
рідний,-,3,0,0,5
любий,-,4,0,0,5
заповітний,-,2,0,0,5
священний,U,0,0,0,3
святий,U,0,0,0,3
коханий,-,3,0,0,5
жаданий,-,2,0,0,5
близький,-,3,0,0,4
ненаглядний,-,2,0,0,5
найдорожчий,-,1,0,0,5
бажаний,-,2,0,0,5
жданий,-,1,0,0,5
дорослий,+,0,0,1,5
старший,+,0,0,1,6
змужнілий,+,0,0,1,6
зрілий,+,0,0,1,4
розвинений,+,0,0,1,6
сформований,+,0,0,1,6
повнолітній,+,0,0,1,6
доручити,-,1,0,0,10
покладати,+,1,0,2,9
покласти,+,1,0,4,8
довірити,-,2,0,0,10
повіряти,-,2,0,0,10
повірити,-,2,0,0,10
покидати,-,2,0,1,8
покинути,+,2,0,3,9
полишати,A,1,0,1,9
полишити,A,1,0,1,9
досвід,-,1,0,0,5
навичка,-,1,0,0,6
практика,-,2,0,0,5
школа,-,1,0,0,6
мудрість,-,1,0,0,6
мудрощі,-,1,0,0,6
досвідчений,-,2,0,0,4
дійшлий,-,2,0,0,4
бувалий,-,2,0,0,4
тертий,-,2,0,0,4
битий,-,2,0,0,4
стріляний,-,2,0,0,4
обметаний,-,2,0,0,4
учений,-,2,0,0,4
вчений,-,2,0,0,4
навчений,-,2,0,0,4
провчений,-,2,0,0,4
хороший,-,5,0,0,4
грамотний,-,2,0,0,4
вправний,-,3,0,1,3
практикований,-,2,0,0,4
обстріляний,-,2,0,0,4
досвіток,U,0,0,0,10
досвітки,U,0,0,0,9
досвіт,U,0,0,0,9
передрання,U,0,0,0,9
передсвітанок,U,0,0,0,9
передсвітання,U,0,0,0,9
передсвіт,U,0,0,0,9
передрань,U,0,0,0,9
досить,+,0,0,2,6
доволі,+,0,0,1,7
достатньо,+,0,0,1,7
достатком,+,0,0,1,7
порядком,+,0,0,1,7
багато,+,0,0,3,7
удосталь,+,0,0,1,7
вдосталь,+,0,0,1,7
удостачу,+,0,0,1,7
вдостачу,+,0,0,1,7
досхочу,+,0,0,1,7
задосить,+,0,0,1,7
геть_то,+,0,0,1,7
якраз,+,0,0,1,7
саме_враз,+,0,0,1,7
вистачить,+,0,0,1,7
годі,+,0,0,1,7
кінець,+,0,0,1,7
баста,+,0,0,1,7
дещо,+,0,0,1,7
дуже,+,0,0,2,5
значно,+,0,0,2,6
вельми,+,0,0,3,6
істотно,+,0,0,2,6
суттєво,+,0,0,2,6
надзвичайно,+,0,0,1,5
незвичайно,+,0,0,2,6
украй,+,0,0,2,6
вкрай,+,0,0,2,6
безмежно,+,0,0,2,6
нескінченно,+,0,0,2,6
безмірно,+,0,0,2,6
незмірно,+,0,0,2,6
незмірено,+,0,0,2,6
незміряно,+,0,0,2,6
понадміру,+,0,0,2,6
до_сьогодні,+,0,0,1,9
понині,+,0,0,1,9
доднесь,+,0,0,1,9
доскіпатися,-,3,0,0,9
доскіпуватися,-,2,0,0,9
присікуватися,-,2,0,0,9
присікатися,-,2,0,0,10
чіплятися,U,0,0,0,8
прискіпуватися,-,3,0,0,10
прискіпатися,-,2,0,0,10
дошукуватися,-,3,0,0,9
дошукатися,-,3,0,0,9
ідеальний,+,0,0,2,3
викінчений,+,0,0,1,3
взірцевий,+,0,0,1,3
