				-				SENT_START 
дуже			дуже 			adv 
хотіли			хотіти 			verb:unknown                          {verb:past:p:3:imperf}
.				- 				SENT_END 
				- 				SENT_START 
Думаю			думати			verb:pres:s:1:imperf 
,				- 				- 
що				що 				conj:subord 
все-таки		все-таки 		part:v-u 
їм				вони 			pron:pers:p:3:v_dav:anim 
краще			хороший 		adj:n:v_naz:compr 
знати			знати			verb:inf:imperf 
,				- 				- 
бо				бо 				conj:subord 
ж				ж 				part 
знають			знати 			verb:pres:p:3:imperf 
свою			свій 			pron:pos:f:v_zna 
справу			справа 			noun:f:v_zna 
,				- 				- 
тому			тому			adv  
багато			багато 			adv 
чого			що 				pron:int:rel:n:v_rod 
просто			просто 			part 
довірили		довірити 		verb:past:p:perf 
на				на 				prep:rv_zna 
смак			смак 			noun:m:v_naz 
шеф-повара		шеф-повар 		noun:m:v_rod:anim 
)				- 				- 
,				- 				- 
адміністратор	адміністратор 	noun:m:v_naz:anim 
Ірина			Ірина 			noun:f:v_naz:anim:fname 
,				- 				- 
така			такий			pron:def:f:v_naz
приємна			приємний 		adj:f:v_naz:compb 
і				і				conj:coord 
терпляча		терплячий 		adj:f:v_naz 
,				- 				- 
як				як 				part 
людина			людина 			noun:f:v_naz:anim 
,				- 				- 
яка				який 			pron:int:rel:def:f:v_naz
усе				усе				adv:v-u 
дійсно			дійсно 			adv 
намагалася		намагатися 		verb:rev:past:f:imperf 
продумати		продумати 		verb:inf:perf 
якнайкраще		хороший 		adj:n:v_naz:super 
,				- 				- 
на				на 				prep:rv_zna 
більшість		більшість 		noun:f:v_zna 
речей			річ 			noun:p:v_rod 
у				у 				prep:rv_rod:v-u 
мене			я 				pron:pers:s:1:v_rod:anim 
вже				вже				adv:v-u 
не				не 				part 
вистачало		вистачати		verb:past:n:imperf 
фантазії		фантазія		noun:f:v_rod 
і				і 				conj:coord 
сили			сила 			noun:f:v_rod 
,				- 				- 
то				то 				conj:subord 
Ірина			Ірина 			noun:f:v_naz:anim:fname 
все				все 			adv:v-u 
чудово			чудово 			adv:compb 
підказувала		підказувати 	verb:past:f:imperf 
,				- 				- 
ніби			ніби			part 
читала			читати 			verb:past:f:imperf 
мої				мій 			pron:pos:p:v_zna
думки			думка 			noun:p:v_zna 
,				-				- 
як				як 				part 
я				я 				pron:pers:s:1:v_naz:anim 
би				би 				part 
то				то 				conj:subord 
хотіла			хотіти 			verb:unknown                {verb:past:s:3:imperf}
зробити			зробити 		verb:inf:perf 
,				- 				- 
дуже			дуже 			adv 
відчувалася		відчуватися 	verb:rev:past:f:imperf 
її				вона 			pron:pers:f:3:v_rod:anim
допомога		допомога 		noun:f:v_naz 
щоб				щоб 			conj:subord 
нам				ми 				pron:pers:p:1:v_dav:anim 
не				не 				part 
довелося		довестися 		verb:rev:past:n:perf 
хвилюватися		хвилюватися 	verb:rev:inf:imperf 
у				у 				prep:rv_zna:v-u 
день			день 			noun:m:v_naz 
нашого			наш 			pron:pos:n:v_rod 
весілля			весілля 		noun:n:v_naz 
(				-				- 
прикрашання		прикрашання 	noun:n:v_naz 
залу			зал 			noun:m:v_rod 
,				- 				- 
розсадка		розсадка 		noun:f:v_naz:bad 
гостей			гостя 			noun:p:v_rod:anim                             {гість} 
,				- 				- 
і				і 				part 
особливо		особливо 		adv 
сподобався		сподобатися		verb:rev:past:m:perf 
сюрприз			сюрприз 		noun:m:v_naz 
від				від 			prep:rv_rod 
ресторану		ресторан 		noun:m:v_rod 
-				- 				- 
як				як 				conj:subord 
нам				ми 				pron:pers:p:1:v_dav:anim 
подавали		подавати		verb:past:p:imperf 
наш				наш 			pron:pos:m:v_zna
весільний		весільний 		adj:m:v_zna 
торт			торт 			noun:m:v_zna 
!				- 				SENT_END 
				- 				SENT_START 
Офіціанти		офіціант 		noun:p:v_naz:anim 
там				там 			adv
якісь			якийсь			pron:ind:p:v_naz 
особливі		особливий 		adj:p:v_naz 
-				- 				- 
такі			такий 			pron:def:p:v_naz 
ввічливі		ввічливий 		adj:p:v_naz:v-u 
і				і 				conj:coord 
усміхнені		усміхнений		adj:p:v_naz:v-u 
у				у 				prep:rv_mis:v-u 
спецодязі		спецодяг 		noun:m:v_mis 
,				- 				- 
як				як 				conj:subord 
на				на 				prep:rv_zna 
підбір			підбір			noun:m:v_naz 
:				- 				- 
girl_claping	- 				- 
:				- 				- 
наші			наш 			pron:pos:p:v_naz 
гості			гість 			noun:p:v_naz:anim 
казали			казати 			verb:past:p:imperf 
,				- 				- 
що				що 				conj:subord 
ніколи			ніколи 			pron:neg 
в				в 				prep:rv_mis:v-u 
житті			життя 			noun:n:v_mis 
їх				вони 			pron:pers:p:3:v_rod:anim 
так				так 			part 
не				не 				part 
обслуговували	обслуговувати 	verb:past:p:imperf 
і				і 				conj:coord 
вони			вони 			pron:pers:p:3:v_naz:anim 
почували		почувати 		verb:past:p:imperf 
себе			себе 			pron:refl:m:v_rod                                  {pron:refl:p:v_rod}
такими			такий 			pron:def:p:v_oru 
поважними		поважний 		adj:p:v_oru:compb 
гостями			гість 			noun:p:v_oru:anim 
.				- 				- 
:				- 				- 
girl_curtsey	- 				- 
:				- 				- 
Фуршетний		фуршетний 		adj:m:v_naz 
стіл			стіл 			noun:m:v_naz 
був				бути 			verb:past:m:imperf 
на				на 				prep:rv_mis 
першому			перший			adj:m:v_mis 
поверсі			поверх 			noun:m:v_mis 
,				- 				- 
де				де 				pron:int:rel 
ми				ми 				pron:pers:p:1:v_naz:anim 
поєднували		поєднувати 		verb:past:p:imperf 
пригощання		пригощання 		noun:p:v_naz 
і				і 				conj:coord 
фотографування	фотографування	noun:p:v_naz 
з				з 				prep:rv_oru 
кожним			кожний 			pron:def:p:v_oru
гостем			гість 			noun:m:v_oru:anim 
.				- 				SENT_END 
				- 				SENT_START 
Також			також 			conj:coord 
гості			гість 			noun:p:v_naz:anim 
облюбували		облюбувати 		verb:past:p:perf 
собі			себе 			pron:refl:m:v_dav 
місце			місце 			noun:n:v_naz 
біля			біля 			adv                                       {prep:rv_mis}
акваріуму		акваріум 		noun:m:v_mis 
,				- 				- 
де				де 				pron:int:rel 
стояв			стояти 			verb:past:m:imperf 
столик			столик 			noun:m:v_naz 
з				з 				prep:rv_oru
кріслами		крісло 			noun:p:v_oru 
і				і 				part 
на				на 				prep:rv_mis 
столику			столик 			noun:m:v_mis 
була			бути 			verb:past:f:imperf 
книга			книга 			noun:f:v_naz 
для				для 			prep:rv_rod 
гостей			гостя 			noun:p:v_rod:anim                               {гість}
.				- 				SENT_END 
				- 				SENT_START 
Тамада			тамада 			noun:f:v_naz:anim 
час				час від часу 	<adv> 
від				від 			prep:rv_rod 
часу			час від часу 	</adv> 
нагадувала		нагадувати 		verb:past:f:imperf 
про				про 			prep:rv_zna 
книгу			книга 			noun:f:v_zna 
і				і 				conj:coord 
нам				ми 				pron:pers:p:1:v_dav:anim 
майже			майже 			adv 
усі				увесь 			pron:dem:p:v_naz
залишили		залишити 		verb:past:p:perf 
свої			свій 			pron:pos:p:v_naz 
побажання		побажання 		oun:p:v_naz 
,				- 				- 
які				який			pron:int:rel:def:p:v_naz
зараз			зараз 			adv
ТАК				так 			part 
приємно			приємно 		adv:compb 
перечитувати	перечитувати 	verb:inf:imperf 
.				- 				SENT_END 
				- 				SENT_START 
На				на 				prep:rv_mis 
вулиці			вулиця 			noun:f:v_mis 
було			бути 			verb:past:n:imperf 
досить			досить 			adv 
холодно			холодно 		adv:compb 
,				- 				- 
тому			тому 			adv 
гості			гість 			noun:p:v_naz:anim 
усі				увесь 			pron:dem:p:v_naz 
були			бути 			verb:past:p:imperf 
в				в 				prep:rv_mis:v-u 
залі			зал 			noun:m:v_mis 
(				- 				- 
як				як 				conj:subord 
я				я 				pron:pers:s:1:v_naz:anim 
і				і 				part 
мріяла			мріяти 			verb:past:f:imperf 
)				- 				- 
,				- 				- 
а				а 				part 
не				не				part 
сиділи			сидіти 			verb:past:p:imperf 
в				в 				prep:rv_mis:v-u 
альтанках		альтанка 		noun:p:v_mis 
,				- 				- 
лише			лише 			part 
о				о 				prep:rv_zna:rv_mis 
22.00			22.00 			time 
(				- 				- 
така			такий 			pron:def:f:v_naz 
умова			умова 			noun:f:v_naz 
ресторану		ресторан 		noun:m:v_rod 
була			бути 			verb:past:f:imperf 
,				- 				- 
пізніше			пізно 			adv:compr 
вже				вже 			adv:v-u 
не				не 				part 
можна			можна 			predic 
)				- 				- 
ми				ми 				pron:pers:p:1:v_naz:anim 
всі				весь			pron:dem:p:v_naz 
пішли			піти 			verb:past:p:perf 
дивитися		дивитися 		verb:rev:inf:imperf 
на				на 				prep:rv_zna
святковий		святковий 		adj:m:v_naz:compb 
весільний		весільний 		adj:m:v_naz 
феєрверк		феєрверк 		noun:m:v_naz 
.				- 				SENT_END 
				- 				SENT_START 
На				на 				prep:rv_zna
кінець			кінець 			noun:m:v_naz 
останній		останній 		adj:m:v_naz 
подарунок		подарунок 		noun:m:v_naz 
від				від 			prep:rv_rod 
ресторану		ресторан 		noun:m:v_rod 
-				- 				- 
номер			номер 			noun:m:v_naz 
в				в 				prep:rv_mis:v-u 
готелі			готель 			noun:m:v_mis 
для				для 			prep:rv_rod 
молодят			молодята 		noun:p:v_rod:anim 
,				- 				- 
який			який 			pron:int:rel:def:m:v_naz
спочатку		спочатку 		adv 
окупували		окупувати 		verb:past:p:perf 
наші			наш 			pron:pos:p:v_naz 
маленькі		маленький 		adj:p:v_naz 
племінники		племінник 		noun:p:v_naz:anim 
.				- 				ENT_END 
				- 				SENT_START 
А				а 				conj:coord 
потім			потім 			adv 
,				- 				- 
коли			коли 			pron:int:rel 
вже				вже 			adv:v-u 
всі				весь 			pron:dem:p:v_naz 
поїхали			поїхати 		verb:past:m:perf 
,				- 				- 
то				то 				conj:subord 
весь			весь 			pron:dem:m:v_naz
номер			номер 			noun:m:v_naz 
прикрасили		прикрасити		verb:past:p:perf 
свічками		свічка 			noun:p:v_oru 
і				і 				conj:coord 
пелюстками		пелюстка 		noun:p:v_oru 
троянд			троянда 		noun:p:v_rod 
.				- 				SENT_END 
				- 				SENT_START 
Також			також 			conj:coord 
дуже			дуже 			adv 
приємно			приємно 		adv:compb 
було			бути 			verb:past:n:imperf 
:				- 				- 
girl_blush2		- 				- 
:				- 				- 
.				- 				SENT_END 
				- 				SENT_START 
Загальні		загальний 		adj:p:v_naz:compb 
враження		враження 		noun:p:v_naz 
тільки			тільки 			part 
позитивні		позитивний		adj:p:v_naz:compb 
,				- 				- 
на				на 				prep:rv_zna 
дрібниці		дрібниця 		noun:p:v_naz 
намагаємося		намагатися		verb:rev:pres:p:1:imperf 
не				не 				part 
звертати		звертати 		verb:inf:imperf 
уваги			увага 			noun:f:v_rod 
,				- 				- 
тому			тому 			conj:subord 
можу			могти 			verb:unknown                     {verb:pres:s:1:perf}
сміливо			сміливо 		adv:compb 
рекомендувати	рекомендувати 	verb:inf:imperf 
ресторан		ресторан 		noun:m:v_zna 
Рафаель			Рафаель 		noun:m:v_naz:anim:fname
.				- 				SENT_END 
				- 				SENT_START 
Висловлюємо		висловлювати 	verb:pres:p:1:imperf 
подяку			подяка 			noun:f:v_zna 
дирекції		дирекція 		noun:f:v_dav 
і				і 				conj:coord 
всьому			весь 			pron:dem:m:v_dav
колективу		колектив 		noun:m:v_dav 
ресторану		ресторан 		noun:m:v_rod 
"				- 				-
РАФАЕЛЬ			- 				- 
"				- 				- 
за				за 				prep:rv_zna
професіоналізм	професіоналізм 	noun:m:v_naz 
та				та 				conj:coord 
відданість		відданість 		noun:f:v_naz 
своїй			свій 			pron:pos:f:v_dav 
справі			справа 			noun:f:v_dav 
,				- 				- 
а				а 				part 
особливо		особливо 		adv 
-				- 				- 
за				за 				prep:rv_zna
незмінно		незмінно 		adv 
гарні			гарний 			adj:p:v_naz:compb 
відгуки			відгук 			noun:p:v_naz 
наших			наш 			pron:pos:p:v_rod 
клієнтів		клієнт 			noun:p:v_rod:anim 
про				про 			prep:rv_zna 
Вашу			ваш 			pron:pos:f:v_zna 
роботу			робота 			noun:f:v_zna 
!				- 				- 
!				- 				- 
!				- 				SENT_END 
				- 				SENT_START 
Сподіваємось	сподіватися 	verb:rev:pres:p:1:imperf
на				на 				prep:rv_zna
подальшу		подальший 		adj:f:v_zna 
плідну			плідний 		adj:f:v_zna:compb 
співпрацю		співпраця 		noun:f:v_zna 
та				та 				conj:coord 
спільні			спільний 		adj:p:v_naz 
проекти			проект 			noun:p:v_naz 
!				- 				SENT_END 
				- 				SENT_START 
З				з 				prep:rv_oru
повагою			повага 			noun:f:v_oru 
,				- 				- 
колектив		колектив 		noun:m:v_naz 
івент-агенції	івент-агенція 	noun:f:v_rod 
"				- 				- 
OVATIO			- 				- 
!				- 				- 
"				- 				SENT_END 
				- 				SENT_START 
Щиро			щиро			adv:compb 
вдячна			вдячний 		adj:f:v_naz 
за				за 				prep:rv_zna
прекрасний		прекрасний 		adj:m:v_zna:compb 
відпочила		відпочити 		verb:past:f:perf 
та				та 				conj:coord 
зручність		зручність 		noun:f:v_naz 
!				- 				SENT_END 
				- 				SENT_START 
Обов'язково		обов'язково 	adv 
ще				ще 				part 
до				до 				prep:rv_rod 
вас				ви 				pron:pers:p:2:v_mis:anim
завітаємо		завітати 		verb:futr:p:1:perf 
!				- 				- 
!				- 				- 
!				- 				SENT_END 
								PARA_END 
				- 				SENT_START 
заклад			заклад 			noun:m:v_naz 
вартий			вартий			adj:m:v_naz 
уваги			увага 			noun:f:v_rod 
,				- 				- 
якщо			якщо 			conj:subord 
ви				ви 				pron:pers:p:2:v_naz:anim
плануєте		планувати 		verb:pres:p:2:imperf 
весілля			весілля 		noun:n:v_naz 
чи				чи 				conj:coord:subord 
інше			інший 			pron:def:n:v_naz 
святкування		святкування 	noun:n:v_naz 
...				- 				SENT_END 
				- 				SENT_START 
Приємний		приємний 		adj:m:v_naz:compb 
персонал		персонал 		noun:m:v_naz 
й				й 				conj:coord 
смачна			смачний 		adj:f:v_naz:compb 
кухня			кухня 			noun:f:v_naz 
.				- 				SENT_END 
								PARA_END 
				- 				SENT_START 
Святкували		святкувати 		verb:past:p:imperf 
своє			свій 			pron:pos:n:v_naz 
весілля			весілля 		noun:n:v_naz 
27.07.2012		27.07.2012 		date 
.				- 				SENT_END 
				- 				SENT_START 
Всім			весь 			pron:dem:p:v_dav 
все				все 			adv:v-u 
сподобалось		сподобатися 	verb:rev:past:n:perf 
,				- 				- 
особливо		особливо 		adv 
страви			страва 			noun:p:v_naz 
.				- 				SENT_END 
				- 				SENT_START 
Адміністратор	адміністратор 	noun:m:v_naz:anim 
Ірина			Ірина 			noun:f:v_naz:anim:fname
все				все				adv:v-u 
гарно			гарно 			adv:compb 
організувала	організувати 	verb:past:f:perf 
,				- 				- 
як				як 				part 
меню			меню 			noun:n:v_naz:nv 
(				- 				- 
було			бути 			verb:past:n:imperf 
не				не 				part 
стандартне		стандартний 	adj:n:v_naz:compb 
і				і 				conj:coord 
дуже			дуже 			adv 
смачне			смачний 		adj:n:v_naz:compb 
)				- 				- 
так				так 			part 
і				і 				part 
вчасну			вчасний 		adj:f:v_zna 
подачу			подача 			noun:f:v_zna 
.				- 				SENT_END 
				- 				SENT_START 
Офіціанти		офіціант 		noun:p:v_naz:anim 
приємні			приємний 		adj:p:v_naz:compb 
,				- 				- 
гарно			гарно 			adv:compb 
обслуговували	обслуговувати 	verb:past:p:imperf 
.				- 				SENT_END 
				- 				SENT_START 
Ні				ні 				part 
разу			раз 			noun:m:v_rod 
не				не 				part 
побачила		побачити 		verb:past:f:perf 
невдоволення	невдоволення 	noun:n:v_naz 
на				на 				prep:rv_mis 
їхніх			їхній 			pron:pos:p:v_mis 
обличчях		обличчя 		noun:p:v_mis 
,				- 				- 
бігали			бігати 			verb:past:p:imperf 
як				як 				part 
бджілки			бджілка 		noun:p:v_naz:anim 
,				- 				- 
всі				весь 			pron:dem:p:v_naz
усміхнені		усміхнений 		adj:p:v_naz:v-u 
.				- 				SENT_END 
				- 				SENT_START 
Гості			гість 			noun:p:v_naz:anim 
всі				весь 			pron:dem:p:v_naz 
були			бути 			verb:past:p:imperf 
задоволені		задоволений 	adjp:pasv:past:p:v_naz:compb
і				і 				conj:coord 
ситі			ситий 			adj:p:v_naz 
)				- 				- 
.				- 				SENT_END 
				- 				SENT_START 	
Хочемо			хотіти 			verb:unknown                            {verb:pres:p:1:perf}
подякувати		подякувати 		verb:inf:perf 
всьому			весь 			pron:dem:m:v_dav 
колективу		колектив 		noun:m:v_dav 
ресторану		ресторан 		noun:m:v_rod 
за				за 				prep:rv_zna
хороше			хороший 		adj:n:v_naz:compb 
свято			свято 			noun:n:v_naz 
!				- 				SENT_END 
								PARA_END 
				- 				SENT_START 
Разом			разом 			adv 
з				з 				prep:rv_oru
дружиною		дружина 		noun:f:v_oru 
хочемо			хотіти 			verb: unknown                         {verb:pres:p:1:perf} 
подякувати		подякувати 		verb:inf:perf 
за				за 				prep:rv_zna
чудове			чудовий 		adj:n:v_naz:compb 
свято			свято 			noun:n:v_naz 
29				29 				number 
серпня			серпень 		noun:m:v_rod 
.				- 				SENT_END 
				- 				SENT_START 
У				у 				prep:rv_mis:v-u 
цьому			цей 			pron:dem:m:v_mis 
комплексі		комплекс 		noun:m:v_mis 
ми				ми 				pron:pers:p:1:v_naz:anim 
гуляли			гуляти 			verb:past:p:imperf 
наше			наш 			pron:pos:n:v_naz
весілля			весілля 		noun:n:v_naz 
;				- 				- 
)				- 				- 
все				все 			adv:v-u 
було			бути 			verb:past:n:imperf 
дуже			дуже 			adv 
гарно			гарно 			adv:compb 
,				- 				- 
кухня			кухня 			noun:f:v_naz 
,				- 				- 
зал				зал 			noun:m:v_naz 
,				- 				- 
обслуговування	обслуговування 	noun:n:v_naz 
.				- 				SENT_END
				- 				SENT_START 
Дуже			дуже 			adv 
приємно			приємно 		adv:compb 
співпрацювати	співпрацювати 	verb:inf:imperf 
з				з 				prep:rv_oru 
адміністраторами адміністратор 	noun:p:v_oru:anim 
,				- 				- 
які				який 			pron:int:rel:def:p:v_naz
допомогли		допомогти 		verb:past:p:perf 
скласти			скласти 		verb:inf:perf 
хороше			хороший 		adj:n:v_naz:compb 
меню			меню 			noun:n:v_naz:nv 
(				- 				- 
до				до речі 		<insert> 
речі			до речі 		</insert> 
незалежно		незалежно 		adv 
від				від				prep:rv_rod 
курсу			курс 			noun:m:v_rod 
ціна			ціна 			noun:f:v_naz 
не				не 				part 
змінилась		змінитися 		verb:rev:past:f:perf 
)				- 				- 
,				- 				- 
гарно			гарно 			adv:compb 
все				все 			adv:v-u
організували	організувати 	verb:past:p:perf 
та				та				part 
ще				ще 				part 
й				й 				part 
зробили			зробити 		verb:past:p:perf 
знижку			знижка 			noun:f:v_zna 
,				- 				- 
адже			адже 			part 
гуляли			гуляти 			verb:past:p:imperf 
в				в 				prep:rv_zna:v-u 
п'ятницю		п'ятниця 		noun:f:v_zna 
.				- 				SENT_END 
				- 				SENT_START 	
Рекомендуватиму	рекомендувати 	verb:futr:s:1:imperf 
всім			весь 			pron:demp:v_dav
цей				цей 			pron:dem:m:v_naz
заклад			заклад 			noun:m:v_naz 
;				- 				- 
)				- 				- 
P				- 				- 
.				- 				- 
S				- 				- 
.				- 				- 
Єдине			єдиний 			adj:n:v_naz 
що				що 				conj:subord 
можу			могти 			verb:unknown                           {verb:pres:s:1:perf}
порадити		порадити 		verb:inf:perf 
закладу			заклад 			noun:m:v_dav 
:				- 				- 	
в				в 				prep:rv_mis:v-u 
номері			номер 			noun:m:v_mis 
дуже			дуже 			adv 
бракувало		бракувати 		verb:past:n:imperf 
зубної			зубний 			adj:f:v_rod 
щітки			щітка 			noun:f:v_rod 
;				- 				- 
)				- 				- 
після			після 			prep:rv_rod 
того			той 			pron:dem:n:v_rod 
як				як 				part 
поїли			поїсти			verb:past:p:perf 
...				- 				SENT_END 
				- 				SENT_START 
Після			після 			prep:rv_rod 
того			той 			pron:dem:n:v_rod 
як				як 				part 
поїли			поїсти 			verb:past:p:perf 
,				- 				- 
попили			попити 			verb:past:p:perf 
дуже			дуже 			adv 
хотілось		хотітися 		verb:unknown                         {verb:rev:past:p:1:imperf}
хоч				хоч 			part 
почистити		почистити 		verb:inf:perf 
зуби			зуб 			noun:p:v_naz 
,				- 				- 
ато				ато 			part 
на				на 				prep:rv_zna 
ранок			ранок 			noun:m:v_naz 
трохи			трохи 			adv 
хижо			хижо 			adv 
;				- 				- 
)				- 				SENT_END 
								PARA_END 
				- 				SENT_START 
Святкували		святкувати 		verb:past:p:imperf 
25.09.2011		25.09.2011 		date 
р				р 				unknown:abbr                         {noun:m:v_rod:abbr}
.				- 				- 
,				- 				- 
власне			власний			adj:n:v_naz 
весілля			весілля 		noun:n:v_naz 
.				- 				SENT_END 
				- 				SENT_START 
Все				весь 			pron:dem:n:v_naz
просто			просто 			adv:compb 
чудово			чудово 			adv:compb 
,				- 				- 
смачна			смачний 		adj:f:v_naz:compb 
кухня			кухня 			noun:f:v_naz 
,				- 				- 
привітний		привітний 		adj:m:v_naz:compb 
та				та 				conj:coord 
вихований		вихований 		adjp:pasv:past:m:v_naz
персонал		персонал 		noun:m:v_naz 
,				- 				- 
чистота			чистота 		noun:f:v_naz 
закладу			заклад 			noun:m:v_rod 
та				та 				conj:coord 
території		територія 		noun:f:v_rod 
.				- 				SENT_END 
				- 				SENT_START 
Відповідальна	відповідальний 	adj:f:v_naz:compb 
адміністрація	адміністрація 	noun:f:v_naz 
(				- 				- 
Іра				Іра 			noun:f:v_naz:anim:fname
)				- 				- 
.				- 				SENT_END 
				- 				SENT_START 
Велике			великий 		adj:n:v_naz:compb 
								adj:n:v_zna:compb 
їм				вони 			pron:pers:p:3:v_dav:anim
ДЯКУЮ			дякувати 		verb:pres:s:1:imperf 
!				- 				- 
!				- 				- 
!				- 				SENT_END 
								PARA_END 
				- 				SENT_START 
І				і 				part 
так				так				part 
,				- 				- 
сьогодні		сьогодні 		adv 
03.01.2015		03.01.2015 		date 
,				- 				- 
ми				ми 				pron:pers:p:1:v_naz:anim
,				- 				- 
як				як				conj:subord 
постійні		постійний 		adj:p:v_naz 
клієнти			клієнт 			noun:p:v_naz:anim 
Вашого			ваш 			pron:pos:m:v_rod 
закладу			заклад 			noun:m:v_rod 
,				- 				- 
не				не 				part 
могли			могти			verb:unknown                       {verb:past:p:1:imperf} 
проїхати		проїхати 		verb:inf:perf 
повз			повз 			adv 
Вас				ви 				pron:pers:p:2:v_zna:anim
,				- 				- 
щоб				щоб				conj:subord 
не				не 				part 
зайти			зайти 			verb:inf:perf 
.				- 				SENT_END 
				- 				SENT_START 
Цього			цей 			pron:dem:m:v_rod 
разу			раз				noun:m:v_rod 
ми				ми 				pron:pers:p:1:v_naz:anim
хотіли			хотіти			verb:unknown                        {verb:past:p:1:imperf}
пообідати		пообідати 		verb:inf:perf 
.				- 				SENT_END 
				- 				SENT_START 
