Token	                         Lemma	                Part-of-speech	                      		 Chunk
                                   -                    SENT_START
пхають								пхати 				verb:pres:p:3:imperf 
ті									той 				adj:p:v_zna:&pron:dem 
руки									рука 			noun:p:v_zna 
брудні								брудний 			adj:p:v_naz:compb 
не										не 				part 
помивши								помити 				advp:perf 
до									до 					prep:rv_rod 
страв								страва 				noun:p:v_rod 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 				SENT_END 
	- 													SENT_START 
Знаєте								знати 				verb:pres:p:2:imperf 
,										- 					- 
як										як 				part 
би										би 				part 
його									він 			noun:m:v_zna:&pron:pers:3
не										не 	 			part 
хвалили									хвалити 		verb:past:p:imperf 
,										- 					- 
але										але 			conj:coord                       	
туди									туди 			adv:&pron:dem 
моя										мій 			adj:f:v_naz:&pron:pos 
нога									нога 			noun:f:v_naz 
не										не 				part 
ступить								ступити 			verb:futr:s:3:perf 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 				SENT_END 
	- 													SENT_START 
Фуууу									- 					- 									(excl)
,										- 					- 
а										а 				part 
шум										шум 			noun:m:v_naz 
до										до 				prep:rv_rod 
3										3 				number 
ночі									ніч 			noun:f:v_rod 
це										цей 			adj:n:v_naz:&pron:dem
жах										жах 			noun:m:v_naz 
,										- 					- 
як										як 				adv:&pron:int
люди									люди			noun:p:v_naz:anim 
тільки								тільки 				part 
там										там 			adv:&pron:dem 
живуть									жити 			verb:pres:p:3:imperf 
?											- 			ENT_END 
										- 				SENT_START 
Людоньки							людоньки			noun:p:v_kly:anim 
,										- 				- 
якщо									якщо 			conj:subord 
не										не 				part 
хочете									хотіти 			verb:pres:p:2:imperf 
підчепити							підчепити 			verb:inf:perf 
якусь								якийсь 				adj:f:v_zna:&pron:ind 
інфекцію							інфекція 			noun:f:v_zna 
,										- 					- 
то										то 				conj:subord 
туди									туди 			adv:&pron:dem 
ні										ні 				part 
ногою									нога 			noun:f:v_oru 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 				SENT_END 
	- 													SENT_START 
Я										я 				noun:s:v_naz:anim:&pron:pers:1
вже										вже 			adv:v-u 
наслухалась						наслухатися 			verb:rev:past:f:perf 
про										про 			prep:rv_zna 
заклад									заклад 			noun:m:v_zna 
"											- 				- 
правда									правда 			noun:f:v_naz 
"										- 					- 
а											а 			conj:coord 
це										цей 			adj:n:v_naz:&pron:dem 
все										весь 			adj:n:v_naz:&pron:dem 
одна									один 			numr:f:v_naz 
мережа								мережа 				noun:f:v_naz 
!										- 					- 
!										- 					- 
!										- 				SENT_END 
										-  				SENT_START 
Думаю								думати 				verb:pres:s:1:imperf 
що										що 				conj:subord 
взагалі								взагалі 			adv:v-u 
всі										весь 			adj:p:v_zna:&pron:dem 
заклади									заклад 			noun:p:v_zna 
цієї									цей 			adj:f:v_rod:&pron:dem 
мережі									мережа 			noun:f:v_rod 
краще									хороший 		adj:n:v_naz:compr 	
обходити								обходити 		verb:inf:imperf 
стороною							сторона				noun:f:v_oru 
!										- 				SENT_END 
										- 				SENT_START 
Для										для 			prep:rv_rod 
свого									свій 			adj:n:v_rod:&pron:pos 
ж										ж 				part 
здоров'я							здоров'я 			noun:n:v_rod 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 					- 
!										- 				SENT_END 
										- 				PARA_END 
										- 				SENT_START 
Каріна									- 					- 									(noun:f:v_naz:anim:fname) 				
12-08-2015	                            -                   - 									date
17:14								17:14 			    time 
Була								бути			    adjp:actv:past:f:v_naz                       (verb:past:f:imperf )
у									у 				    prep:rv_mis:v-u 
Львові								Львів 				noun:m:v_mis 
декілька						декілька                numr:p:v_naz:&pron:ind 
разів	                          раз                   noun:p:v_rod 
,	                              -                        - 
Криївка	                          криївка               noun:f:v_naz 
дуже	                          дуже                  adv 
сподобалась						сподобатися 			verb:rev:past:f:perf 
,										- 					- 
атмосфера						атмосфера 				noun:f:v_naz 
на										на 				prep:rv_zna
5										5 			    number 
.										- 				SENT_END 		
										- 				SENT_START 
Кухня								кухня 				noun:f:v_naz 
смачна							смачний 				adj:f:v_naz:compb 
і									і 					conj:coord 
чекали							чекати 					verb:past:p:imperf 
в									в 					prep:rv_mis:v-u 
принципі						принцип 				noun:m:v_mis 
не									не 					part 
довго							довго 					adv:compb 
.									- 					SENT_END 	
Всім							весь 					adj:p:v_dav:&pron:dem 
рекомендую						рекомендувати           verb:pres:s:1:imperf 
)	                               -  								- 
)									- 							- 
)										- 						- 
)										- 				SENT_END 
										- 				PARA_END 			
										- 				SENT_START 
Катерина							Катерина 			noun:f:v_naz:anim:fname
24-05-2015								- 						- 										(date)
17:43									17:43 			time 
Сьогодні								сьогодні 		adv 
відвідали								відвідати 		verb:past:p:perf 
цей									цей 				adj:m:v_zna:&pron:dem 
розхвалений						розхвалений 			adjp:pasv:past:m:v_zna 
заклад								заклад 				noun:m:v_zna 
!										- 				SENT_END 
										- 				SENT_START 
Так										так				part 
інтер'єр							інтер'єр 			noun:m:v_naz 
цікавенький			 				цікавенький         adj:m:v_naz 
,										- 					- 
але										але 			conj:coord 
,											- 				- 
на жаль									на жаль 		</insert> 
,											- 				- 
легенд									легенда 		noun:p:v_rod 
нам										ми 				noun:p:v_dav:anim:&pron:pers:1
не										не 				part 
вдалось								вдатися 			verb:rev:past:n:perf 
послухати							послухати 			verb:inf:perf 
,											- 				- 
бо										бо 				conj:subord 
настрій								настрій 			noun:m:v_naz 
був									бути 				verb:past:m:imperf 
зіпсований						зіпсований 				adjp:pasv:past:m:v_naz 
!											- 			SENT_END 
										- 				SENT_START 
Замовили							замовити 			verb:past:p:perf 
пообідати							пообідати 			verb:inf:perf 
,										- 						- 
мало									мало 			adv:compb 
того								той 				adj:n:v_rod:&pron:dem 
,										- 					- 
що										що 				conj:subord 
офіціантка						офіціантка 				noun:f:v_naz:anim 
виявилась							виявитися 			verb:rev:past:f:perf 
не										не 				part 
привітною							привітний 			adj:f:v_oru:compb 
,										- 						- 
так										так				part 
ще										ще 				part 
й										й 				part 
салат									салат 			noun:m:v_naz 
принесли								принести 		verb:past:p:perf 
з										з 				prep:rv_oru 
величезним							величезний 			adj:m:v_oru 
комаром								комар 				noun:m:v_oru:anim 
.											- 			SENT_END 
										- 				SENT_START 
Після									після 			prep:rv_rod 
мого									мій 			adj:n:v_rod:&pron:pos 
зауваження							зауваження 			noun:n:v_rod 
та										та 				conj:coord 
обурення							обурення 			noun:n:v_rod 
забрали									забрати 		verb:past:p:perf 
цей										цей 			adj:m:v_zna:&pron:dem
чудо-салат							чудо-салат 			noun:m:v_zna 
,										- 					- 
вибачилась							вибачитися 			verb:rev:past:f:perf 
офіціантка							офіціантка 			noun:f:v_naz:anim 
зверхньо								зверхньо 		adv 
і											і 			conj:coord 
навіть									навіть 			part 
забула								забути 				verb:past:f:perf 
принести								принести 		verb:inf:perf 
нові									новий 			adj:p:v_zna:compb 
прибори									прибор 			noun:p:v_zna 
!											-			SENT_END 
											- 			SENT_START 
Не											не 			part 
рекомендую						рекомендувати 			verb:pres:s:1:imperf 
цей										цей 			adj:m:v_zna:&pron:dem
заклад									заклад 			noun:m:v_zna 
для											для 		prep:rv_rod 
обіду										обід 		noun:m:v_rod 
,											- 				- 
тільки									тільки			part 
для											для 		prep:rv_rod 
перегляду								перегляд 		noun:m:v_rod 
екскурсій							екскурсія 			noun:p:v_rod 
!											- 			SENT_END 
											- 			SENT_START 
І											і 			conj:coord 
 взагалі								взагалі 		adv:v-u 
пробувши								пробути 		advp:perf 
у											у 			prep:rv_mis:v-u 
Львові	 									Львів 		noun:m:v_mis 
два											два 		numr:m:v_naz 
дні											день 		noun:p:v_zna 
,										- 					- 
так											так 		part 
і											і 			part 
не											не			part 
знайшли									знайти 			verb:past:p:perf 
нормального								нормальний 		adj:m:v_rod 
закладу									заклад 			noun:m:v_rod 
для											для 		prep:rv_rod 
обіду									обід 			noun:m:v_rod 
та											та 			conj:coord 
вечері									вечеря 			noun:f:v_rod 
(											- 				- 
а											а 			conj:coord 
відвідали								відвідати 		verb:past:p:perf 
їх											вони 		noun:p:v_rod:&pron:pers:3 
більше									багато 			adv:compr 
ніж											ніж 		conj:subord 
6											6 			number 
)											- 				- 
.											- 			SENT_END
											- 			SENT_START 
Прикро									прикро 			adv:compb 
,											- 				- 
що											що 			conj:subord 
з											з 			prep:rv_oru 
напливом								наплив 			noun:m:v_oru 
туристів								турист 			noun:p:v_rod:anim 
ресторани								ресторан 		noun:p:v_naz 
Львова										Львів       noun:m:v_rod 
перестали								перестати 		verb:past:p:perf 
піклуватись								піклуватися 	verb:rev:inf:imperf 
про											про 		prep:rv_zna 
свою										свій 		adj:f:v_zna:&pron:pos 		
репутацію								репутація 		noun:f:v_zna 
і											і 			conj:coord 
чистоту									чистота 		noun:f:v_zna 
.											- 			SENT_END 
											- 			PARA_END 
											- 			SENT_START 
Мирослава							Мирослава 			noun:f:v_naz:anim:fname 
									
коментує							коментувати 		verb:pres:s:3:imperf 
:									- 					- 
22.08.2015							22.08.2015 			date 
о									о 					prep:rv_mis 
02:11								02:11 				time 
Сьогодні							сьогодні 			adv 
відвідали							відвідати 			verb:past:p:perf 
заклад								заклад 				noun:m:v_zna 	
з									з 					prep:rv_oru 
дітьми								діти 			    noun:p:v_oru:anim 
голодними							голодний 			adj:p:v_oru:compb 
після								після 				prep:rv_rod 
бігання								бігання 		    noun:n:v_rod 		
в									в 					prep:rv_mis::v-u 
парку								парк 				noun:m:v_mis 
.									- 					SENT_END 
									- 					SENT_START 
Замовлення							замовлення 			noun:n:v_zna 
зробили								зробити 			verb:past:p:perf 
рівно								рівно 				adv:compb 
о									о 					prep:rv_mis 
7-ій								- 					-                                    (numr)
годині								година 			    noun:f:v_mis 
.									- 				    SENT_END 
									- 					SENT_START 
Декому								дехто 			    noun:v_dav:anim:&pron:ind 
принесли							принести 			verb:past:p:perf 
через								через 				prep:rv_zna 
20									20 					number 
хвилин								хвилина 			noun:p:v_rod 
,									- 					- 
декому								дехто 				noun:v_dav:anim:&pron:ind 
через								через 				prep:rv_zna 
годину								година 				noun:f:v_zna 
,									- 					- 
мені								я 					noun:s:v_dav:anim:&pron:pers:1
особисто							особисто 			adv:compb 
в									в 					prep:rv_mis::v-u 
21.05								21.05 				time 
.									- 					SENT_END 
									- 			     	SENT_START 
Найцікавіше							цікавий 			adj:n:v_naz:super 
з									з 					prep:rv_oru 
шашликом							шашлик 			    noun:m:v_oru 
,									- 								- 
приблизно							приблизно 			adv:compb 
через								через 				prep:rv_zna 
півтори								півтори 		    numr:f:v_zna:nv 
години								година 				noun:f:v_rod 
повідомили							повідомити 			verb:past:p:perf 
,									- 					- 
що									що 					conj:subord 
офіціант							офіціант 			noun:m:v_naz:anim 
переплутав							переплутати 		verb:past:m:perf 
і									і 					conj:coord 
відніс								віднести 			verb:past:m:perf 
його								його 			    adj:m:v_rod:nv:&pron:pos 
на									на 					prep:rv_mis 
інший								інший 				adj:m:v_zna:&pron:def 
столик								столик 				noun:m:v_zna 
.									- 					SENT_END 
									- 					SENT_START 
Уявіть								уявити 				verb:impr:p:2:perf 
реакцію								реакція 			noun:f:v_zna 
хлопчика							хлопчик 			noun:m:v_rod:anim 	
,									-					- 
який								який 				adj:m:v_naz:&pron:int:rel:def
голодний							голодний 			adj:m:v_naz:compb 
півтори								півтори 			numr:f:v_naz:nv 
години								година 				noun:f:v_rod 
чекав								чекати 				verb:past:m:imperf 
,									- 								- 
щоб									щоб 				conj:subord 
таке								такий 			    adj:n:v_naz:&pron:def 
почути								почути 			    verb:inf:perf 
.									- 					SENT_END 
									- 					SENT_START 
У									у 					prep:rv_mis::v-u 
кінці								кінець 				noun:m:v_mis 
,									- 					- 
як									як 					part 
ні									ні 					part 
в									в 					prep:v_mis::v-u 
чому								чому 				adv:&pron:int:rel 
не									не 					part 
бувало								бувати 				verb:past:n:imperf 
вони								вони 				noun:p:v_naz:&pron:pers:3 
пропонують							пропонувати 		verb:pres:p:3:imperf 
за									за 					prep:rv_zna:
це									цей 				adj:n:v_zna:&pron:dem 
розрахуватись						розрахуватися 		verb:rev:inf:perf 
.									- 					SENT_END 
									- 					SENT_START 
На									на 					prep:rv_zna 
всі									весь 				adj:p:v_zna:&pron:dem 
скарги								скарга 				noun:f:v_rod 
просто								просто 				adv:compb 
мовчки								мовчки 				adv 
дивляться							дивитися 			verb:rev:pres:p:3:imperf
.									- 					SENT_END 
									- 					SENT_START 
Найобразливіше						образливий 			adj:n:v_naz:super 
те									той 				adj:n:v_naz:&pron:dem 
,									- 					- 
що									що 					conj:subord 
є									бути 				verb:pres:p:3:imperf 
стільки								стільки 			adv
гарних								гарний 				adj:p:v_rod:compb 
ресторанів							ресторан 			noun:p:v_rod 
,									- 					- 
а									а 					conj:coord 
мої									мій 				adj:p:v_naz:&pron:pos 
гості								гостя 				noun:p:v_naz:anim 
									з 					prep:rv_rod 
Німеччини							Німеччина 			noun:f:v_rod 
,									- 					- 
матимуть							мати 				verb:futr:p:3:imperf 
таке								такий 				adj:n:v_zna:&pron:def 
враження							враження 			noun:n:v_zna 
про									про 				prep:rv_zna 
Україну								Україна 		    noun:f:v_zna 
.									- 					SENT_END 
									- 					SENT_START 
Ганьба								ганьба 				noun:f:v_naz 
!									- 					SENT_END 
														PARA_END 
									- 					SENT_START 
Оля								    Оля  				noun:f:v_naz:anim:fname 
коментує							коментувати 		verb:pres:s:3:imperf 
:									- 					- 
10.08.2015							10.08.2015 			date 
о									о 					prep:rv_mis 
01:09								01:09 				time 
На									на 					prep:rv_mis 
офіційному							офіційний 			adj:m:v_mis 
сайті								сайт 				noun:m:v_mis 
озеро								озеро 				noun:n:v_naz 			
в									в 					prep:rv_mis::v-u 
«									- 					- 
Озерний								озерний 			adj:m:v_naz 
край								край 				noun:m:v_naz 
»									- 								- 
для									для 				prep:rv_rod 
купання								купання 			noun:n:v_rod 
описано								описати 			verb:impers:perf 
як									як 					part 
«									- 					- 
з									з 					prep:rv_oru 
чистою								чистий 				adj:f:v_oru:compb 
як									як 					part 
сльоза								сльоза 				noun:f:v_naz 
водою								вода 				noun:f:v_oru 
»									- 					- 
.									- 					SENT_END 
									- 					SENT_START 
Багнюка								багнюка 			noun:f:v_naz 
ще									ще					part 
та									та 					part 
.									- 					SENT_END 
									- 					SENT_START 
Туди								туди 				adv:&pron:dem 
ні									ні 					part 
ногою								нога 				noun:f:v_oru 
.									- 					SENT_END 
									- 					SENT_START 
Гадючник							гадючник 			noun:m:v_naz 
.									- 					SENT_END 
														PARA_END 
	- 								SENT_START 
Ольга								Ольга 				noun:f:v_naz:anim:fname 
30-06-2015							- 					- 
08:09								08:09 				time 
У									у 					prep:rv_mis:v-u 
Львові								Львів 				noun:m:v_mis 
я									я 					noun:s:v_naz:anim:&pron:pers:1 
була								бути 				verb:past:f:imperf 
близько								близько 			adv:compb 
5									5 					number 
разів								раз 				noun:p:v_rod 
і									і 					conj:coord 
завжди								завжди 				adv:&pron:gen 
це									цей 				adj:n:v_naz:&pron:dem 
було								бути 				verb:past:n:imperf 
моє									мій					adj:n:v_zna:&pron:pos 
улюблене							улюблений 			adj:n:v_zna:compb:&adjp:pasv:past
місце								місце 				noun:n:v_zna 
відпочинку							відпочинок 			noun:m:v_rod 
.									- 					SENT_END 
									- 					SENT_START 
Але									але 				conj:coord 
цього								цей 				adj:m:v_rod:&pron:dem
разу								раз 				noun:m:v_rod 
Гасова								гасовий 			adj:f:v_naz 
Лямпа								лямпа 				noun:f:v_naz:alt 
просто								просто 				adv:compb 
розчарувала							розчарувати 		verb:past:f:perf 
!									- 					SENT_END 
									- 					SENT_START 
По-перше							по-перше 			insert 
,									- 					- 
шановний							шановний 			adj:m:v_naz 
чоловік								чоловік 			noun:m:v_naz:anim 
на									на 					prep:rv_mis 
вході								вхід 				noun:m:v_mis 
в									в 					prep:rv_mis:v-u 
старовинному						старовинний 		adj:m:v_mis 
костюмі								костюм 				noun:m:v_mis 
,									- 					- 
якщо								якщо 				conj:subord 
Ви									ви 					noun:p:v_naz:anim:&pron:pers:2
вже									вже 				adv:v-u 
приставлені							приставлений		adjp:pasv:past:p:v_naz 
зазивати							зазивати 			verb:inf:imperf 
клієнтів							клієнт				noun:p:v_rod:anim 
,									- 						- 
то									то 					conj:subord 
треба								треба 				predic 
їх									вони 				noun:p:v_zna:&pron:pers:3 
зазивати							зазивати 			verb:inf:imperf 
,									- 					- 
а									а 					conj:coord 
не									не 					part 
грубити								грубити 			verb:inf:imperf 
!									- 					SENT_END 
									- 					SENT_START 
Прийшли								прийти 				verb:past:p:perf 
поснідати							поснідати 			verb:inf:perf 
в									в 					prep:rv_mis:v-u 
10.05								10.05 				time 
годині								година				noun:f:v_mis 
,									- 					- 
на									на 					prep:rv_zna 
що									що 					noun:n:v_zna:inanim:&pron:int:rel
на									на 					prep:rv_mis 
вході								вхід 				noun:m:v_mis 
нам									ми 					noun:p:v_dav:anim:&pron:pers:1 
відповіли							відповісти 			verb:past:p:perf 
грубим								грубий 			    adj:m:v_oru:compb 
тоном								тон 				noun:m:v_oru 
:									- 					- 
"									- 					- 
Ще									ще 					part 
немає								немає 				predic 
10.00								10.00 				time 
!									- 					- 
"									- 					- 
.									- 					SENT_END 
									- 					SENT_START 
Щоб									щоб 				conj:subord 
якось								якось 				adv:&pron:ind 
скоротити							скоротити 			verb:inf:perf 
хвилини								хвилина 			noun:p:v_zna 
,									- 					- 
бо									бо 					conj:subord 
мабуть								мабуть				insert
наш									наш 				adj:m:v_naz:&pron:pos 
годинник							годинник 			noun:m:v_naz 
показував							показувати 			verb:past:m:imperf 
невірний							невірний 			adj:m:v_zna 
час									час 				noun:m:v_zna 
,									- 					- 
ми									ми 					noun:p:v_naz:anim:&pron:pers:1 
вирішили							вирішити 			verb:past:p:perf 
потерти								потерти 			verb:inf:perf 
носа								ніс 				noun:m:v_zna 
пам'ятнику							пам'ятник 			noun:m:v_dav 
біля								біля 				adv 
кафе								кафе 				noun:n:v_mis:nv 
,									- 					- 
але									але 				conj:coord 
нам									ми 					noun:p:v_dav:anim:&pron:pers:1 
стало								стати 				verb:past:n:perf 
цікаво								цікаво 				adv:compb 
що									що 					noun:n:v_naz:inanim:&pron:int:rel
за									за 					prep:rv_rod:rv_zna:rv_oru                             (part)
бажання								бажання 			noun:n:v_naz 
виконує								виконувати 			verb:pres:s:3:imperf 
ця									цей 				adj:f:v_naz:&pron:dem 
дія									дія 				noun:f:v_naz 
)									- 					- 
Спитали								спитати 			verb:past:p:perf 
в									в 				    prep:rv_zna:v-u 
цього								цей 				adj:m:v_zna:&pron:dem 
чоловіка							чоловік 			noun:m:v_zna:anim 
на									на 					prep:rv_mis 
вході								вхід 				noun:m:v_mis 
,									- 					- 
відповідь							відповідь 			noun:f:v_naz 
вразила								вразити 			verb:past:f:perf 
"									- 					- 
ТРІТЬ								терти 				verb:impr:p:2:imperf 
,									- 						- 
Я									я 					noun:s:v_naz:anim:&pron:pers:1 
ЩО									що 					conj:subord                                           (part)
														noun:n:v_naz:inanim:&pron:int:rel
														noun:n:v_zna:inanim:&pron:int:rel
ЗА									за 					prep:rv_zna 
ВАС									ви 					noun:p:v_zna:anim:&pron:pers:2 
ТЕРТИМУ								терти 				verb:futr:s:1:imperf 
?									- 					- 
?									- 					- 
?									- 					- 
"									- 					SENT_END 
									- 					SENT_START 
