words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
довірятися,+,0,0,1,10
довіритися,+,0,0,1,10
вірити,+,0,0,1,10
йняти_віру,+,0,0,1,10
йняти_віри,+,0,0,1,10
пойняти_віру,+,0,0,1,10
пойняти_віри,+,0,0,1,10
покладатися,+,0,0,1,10
покластися,+,0,0,1,10
звірятися,+,0,0,1,10
звіритися,+,0,0,1,10
надіятися,+,0,0,1,8
увіряти,+,0,0,1,10
ввіряти,+,0,0,1,10
увірити,+,0,0,1,10
ввірити,+,0,0,1,10
увірятися,+,0,0,1,10
ввіритися,+,0,0,1,10
спускатися,+,0,0,4,8
спуститися,+,0,0,4,8
доручати,+,0,0,2,8
звіряти,+,0,0,12,10
довічний,+,0,0,2,8
вічний,+,0,0,1,7
споконвічний,+,0,0,1,7
одвічний,+,0,0,2,9
обґрунтовувати,+,0,0,1,9
обґрунтувати,+,0,0,1,9
мотивувати,+,0,0,2,9
умотивовувати,+,0,0,1,9
вмотивовувати,+,0,0,1,9
умотивувати,+,0,0,1,9
вмотивувати,+,0,0,1,9
показувати,+,0,0,8,8
показати,+,0,0,6,8
арґументувати,+,0,0,1,9
обставляти,+,0,0,1,8
обставити,+,0,0,1,8
підпирати,+,0,0,2,8
підперти,+,0,0,2,8
документувати,+,0,0,1,9
допроваджувати,+,0,0,2,8
допровадити,+,0,0,2,8
приводити,+,0,0,2,9
привести,+,0,0,2,9
припроваджувати,+,0,0,1,8
припровадити,+,0,0,1,8
призводити,+,0,0,1,9
призвести,+,0,0,1,9
уганяти,+,0,0,3,8
вганяти,+,0,0,2,8
повергати,+,0,0,1,9
повергнути,+,0,0,1,9
доносити,+,0,0,5,7
притирати,+,0,0,1,9
супроводжувати,+,0,0,2,9
доводитися,+,0,0,5,8
довестися,+,0,0,1,9
траплятися,+,0,0,4,9
трапитися,+,0,0,3,9
випадати,+,0,0,5,8
випасти,+,0,0,2,8
припадати,+,0,0,4,8
припасти,+,0,0,2,7
приходитися,+,0,0,2,9
прийтися,+,0,0,2,9
бути,+,0,0,1,7
матися,+,0,0,2,8
довшати,U,0,0,0,-1
видовжуватися,U,0,0,0,-1
видовжитися,U,0,0,0,-1
догана,-,1,0,0,10
нагінка,-,1,0,0,11
осуд,-,1,0,0,9
осуда,-,1,0,0,11
нотація,-,1,0,0,11
прочухан,-,1,0,0,11
прочуханка,-,1,0,0,11
доганяти,+,0,0,2,6
догнати,+,0,0,2,7
наздоганяти,+,0,0,2,7
наздогнати,+,0,0,2,7
здоганяти,+,0,0,1,7
здогнати,+,0,0,1,7
наганяти,+,0,0,1,5
нагнати,+,0,0,1,5
наспівати,+,0,0,1,7
наспіти,+,0,0,1,7
уганятися,+,0,0,1,7
вганятися,+,0,0,1,7
угнатися,+,0,0,1,7
вгнатися,+,0,0,1,7
настигати,+,0,0,1,7
настиг,+,0,0,1,7
настигнути,+,0,0,1,7
настигти,+,0,0,1,7
спобігати,+,0,0,1,7
спобігти,+,0,0,1,7
насідати,+,0,0,4,7
насісти,+,0,0,3,7
наступати,+,0,0,4,6
наступити,+,0,0,1,7
насідати_на_п'яти,+,0,0,1,7
насісти_на_п'яти,+,0,0,1,7
догідливий,+,0,0,3,6
запобігливий,+,0,0,1,6
запопадливий,+,0,0,2,6
запопадний,+,0,0,1,7
послужливий,+,0,0,1,6
увічливий,+,0,0,2,7
улесливий,+,0,0,1,7
догляд,U,0,0,0,-1
опіка,U,0,0,0,-1
опікування,U,0,0,0,-1
піклування,U,0,0,0,-1
нагляд,U,0,0,0,-1
доглядати,+,0,0,2,8
доглянути,+,0,0,1,9
стежити,+,0,0,1,9
слідкувати,+,0,0,1,9
пильнувати,+,0,0,1,9
наглядати,+,0,0,1,9
дивитися,+,0,0,2,9
глядіти,+,0,0,1,9
пантрувати,+,0,0,1,9
назирати,+,0,0,1,9
назирнути,+,0,0,1,9
приглядати,+,0,0,1,9
приглянути,+,0,0,1,9
приглядіти,+,0,0,1,9
пригледіти,+,0,0,1,9
придивлятися,U,0,0,0,8
кукобити,+,0,0,1,9
ходити,+,0,0,3,7
порати,+,0,0,1,9
поратися,+,0,0,2,7
няньчити,+,0,0,1,9
няньчитися,+,0,0,1,9
тішити,+,0,0,3,9
тішитися,+,0,0,1,9
панькати,+,0,0,1,9
панькатися,+,0,0,4,9
догоричерева,U,0,0,0,-1
навзнак,U,0,0,0,-1
горілиць,U,0,0,0,-1
додавати,+,0,0,5,7
додати,+,0,0,2,7
приєднувати,+,0,0,1,8
приєднати,+,0,0,1,8
докладати,+,0,0,1,8
докласти,+,0,0,1,8
прикладати,+,0,0,3,8
прикласти,+,0,0,6,8
прилучати,+,0,0,3,7
прилучити,+,0,0,3,7
долучати,+,0,0,1,8
долучити,+,0,0,1,8
домішувати,+,0,0,1,8
домішати,+,0,0,1,8
примішувати,+,0,0,2,8
примішати,+,0,0,2,8
підбавляти,+,0,0,1,8
підбавити,+,0,0,1,8
набавляти,+,0,0,1,8
набавити,+,0,0,1,8
надбавляти,+,0,0,1,8
надбавити,+,0,0,1,8
піддавати,+,0,0,3,7
піддати,+,0,0,3,7
прикидати,+,0,0,1,8
прикинути,+,0,0,1,8
накидати,+,0,0,1,8
накинути,+,0,0,1,8
приплюсовувати,+,0,0,1,8
приплюсувати,+,0,0,1,8
притуляти,+,0,0,2,7
притулювати,+,0,0,3,8
притулити,+,0,0,2,7
домірювати,+,0,0,1,8
доміряти,+,0,0,1,8
доповнювати,+,0,0,1,8
доповняти,+,0,0,1,8
доповнити,+,0,0,1,8
поповнювати,+,0,0,6,7
поповняти,+,0,0,2,8
поповнити,+,0,0,2,8
уносити,+,0,0,1,6
вносити,+,0,0,1,6
унести,+,0,0,1,6
внести,+,0,0,1,6
привносити,+,0,0,1,8
привнести,+,0,0,1,8
приточувати,+,0,0,1,8
приточити,+,0,0,1,8
доточувати,+,0,0,1,8
доточити,+,0,0,1,8
підкидати,+,0,0,3,8
підкидувати,+,0,0,1,8
підкинути,+,0,0,2,8
докидати,+,0,0,1,8
докинути,+,0,0,1,8
складати,+,0,0,4,7
скласти,+,0,0,3,8
прираховувати,+,0,0,1,8
прирахувати,+,0,0,1,8
збільшувати,+,0,0,3,6
надавати,+,0,0,3,8
додатковий,+,0,0,1,10
набавний,+,0,0,1,11
зайвий,+,0,0,1,11
побічний,+,0,0,1,9
проміжний,+,0,0,1,11
додаток,A,1,0,1,10
доповнення,U,0,0,0,11
довершення,+,0,0,1,9
придаток,U,0,0,0,11
додання,U,0,0,0,11
додача,-,1,0,0,9
придача,U,0,0,0,11
привісок,U,0,0,0,11
гак,-,1,0,0,11
доважок,U,0,0,0,11
додуматися,+,0,0,2,8
додумуватися,+,0,0,2,7
змірковувати,+,0,0,1,8
зміркувати,+,0,0,1,8
домірковуватися,+,0,0,1,8
доміркуватися,+,0,0,1,8
вимірковувати,+,0,0,1,8
виміркувати,+,0,0,1,8
придумати,+,0,0,1,8
додумувати,+,0,0,2,7
додумати,+,0,0,2,7
добирати,+,0,0,1,6
добрати,+,0,0,1,8
доібрати,+,0,0,1,8
прихитрятися,+,0,0,1,8
умудрувати,+,0,0,1,8
вмудрувати,+,0,0,1,8
домудруватися,+,0,0,1,8
домислюватися,+,0,0,1,8
домислитися,+,0,0,1,8
докумекати,+,0,0,1,8
докумекатися,+,0,0,1,8
домізкуватися,+,0,0,1,8
умудритися,+,0,0,1,8
вмудритися,+,0,0,1,8
знаходитися,+,0,0,1,8
знайтися,+,0,0,3,8
зрозуміти,+,0,0,1,7
дозвіл,0,0,1,0,5
згода,0,0,1,0,4
санкція,0,0,2,0,6
благословенство,0,0,1,0,6
ліцензія,0,0,2,0,5
дозволити,+,0,0,1,10
дозволяти,+,0,0,4,9
допускати,+,0,0,1,10
допустити,+,0,0,1,10
давати_право,+,0,0,1,10
дати_право,+,0,0,1,10
підпускати,+,0,0,1,10
підпустити,+,0,0,1,10
припускати,+,0,0,2,8
припустити,+,0,0,2,8
призволяти,+,0,0,1,10
призволити,+,0,0,1,10
благословляти,+,0,0,2,10
благословити,+,0,0,2,10
попускати,+,0,0,3,8
попустити,+,0,0,2,8
санкціонувати,+,0,0,1,10
доказувач,U,0,0,0,-1
виказувач,U,0,0,0,-1
викажчик,U,0,0,0,-1
ябедник,U,0,0,0,-1
ябеда,U,0,0,0,-1
фіскал,U,0,0,0,-1
навушник,U,0,0,0,-1
шептун,U,0,0,0,-1
нашіптувач,U,0,0,0,-1
стукач,U,0,0,0,-1
докір,-,1,0,0,10
закид,-,1,0,0,11
дорікання,-,1,0,0,11
докора,-,1,0,0,11
дотинок,-,1,0,0,11
попрікання,-,1,0,0,11
нагана,-,1,0,0,11
картання,-,1,0,0,11
перекори,-,1,0,0,11
докірливий,+,0,0,2,7
ущипливий,+,0,0,2,6
вщипливий,+,0,0,1,6
докладний,+,0,0,1,7
ґрунтовний,+,0,0,3,7
вичерпний,+,0,0,1,6
детальний,+,0,0,2,7
деталізований,+,0,0,2,7
доконечний,+,0,0,8,8
обов'язковий,+,0,0,1,7
неодмінний,+,0,0,2,7
неминучий,+,0,0,2,7
докорити,+,0,0,1,9
докоряти,+,0,0,10,8
докорінний,+,0,0,2,8
корінний,+,0,0,1,9
радикальний,+,0,0,2,8
ґенеральний,+,0,0,1,7
дорікати,+,0,0,1,9
доректи,+,0,0,2,9
дорікнути,+,0,0,1,9
закидати,+,0,0,4,9
закинути,+,0,0,3,9
корити,+,0,0,2,9
картати,+,0,0,2,8
ганити,+,0,0,2,8
виговорювати,+,0,0,1,9
виговорити,+,0,0,1,9
відчитувати,+,0,0,2,8
відчитати,+,0,0,1,8
вичитувати,+,0,0,1,8
вичитати,+,0,0,1,8
нарікати,+,0,0,1,9
пробирати,+,0,0,2,7
попрікати,+,0,0,1,9
попрікнути,+,0,0,1,9
точити,+,0,0,2,8
пиляти,+,0,0,1,9
поїдати,+,0,0,1,9
їсти,+,0,0,2,8
цвікати,+,0,0,1,9
цвіркати,+,0,0,2,9
цвікнути,+,0,0,1,9
цвіркнути,+,0,0,1,9
домовляти,+,0,0,1,7
колоти,+,0,0,2,8
штрикати,+,0,0,3,8
осуджувати,+,0,0,5,9
долина,-,1,0,0,12
діл,-,1,0,0,11
поділля,-,1,0,0,13
паділ,-,1,0,0,13
придолинок,-,1,0,0,13
тіснина,-,1,0,0,13
падина,-,1,0,0,13
долілиць,U,0,0,0,-1
ниць,U,0,0,0,-1
долічерева,U,0,0,0,-1
крижем,U,0,0,0,-1
долішній,U,0,0,0,-1
нижній,U,0,0,0,-1
спідній,U,0,0,0,-1
поприземний,U,0,0,0,-1
долото,U,0,0,0,-1
стамеска,U,0,0,0,-1
видовбувач,U,0,0,0,-1
скарпель,U,0,0,0,-1
доля,-,1,0,0,7
талан,-,1,0,0,8
жереб,-,1,0,0,8
хрест,-,1,0,0,8
зоря,-,1,0,0,8
зірка,-,2,0,0,8
щастя,-,1,0,0,8
судьба,-,1,0,0,8
фортуна,-,1,0,0,8
планета,-,1,0,0,8
планида,-,1,0,0,8
призначення,-,2,0,0,8
приречення,-,1,0,0,8
фатум,-,1,0,0,8
домагатися,+,0,0,2,8
вимагати,+,0,0,3,7
добиватися,+,0,0,1,7
добитися,+,0,0,1,9
доправлятися,+,0,0,1,9
допоминатися,+,0,0,1,9
домашній,U,0,0,0,-1
хатній,U,0,0,0,-1
свійський,U,0,0,0,-1
доморослий,U,0,0,0,-1
родинний,U,0,0,0,-1
саморобний,U,0,0,0,-1
домисел,-,1,0,0,9
здогад,-,1,0,0,10
припущення,-,2,0,0,10
гіпотеза,-,2,0,0,10
вигадка,-,1,0,0,8
домівка,-,1,0,0,13
житло,-,1,0,0,12
мешкання,-,2,0,0,13
дім,-,2,0,0,13
хата,-,2,0,0,13
господа,-,2,0,0,13
домінувати,+,0,0,1,8
панувати,+,0,0,1,7
переважати,+,0,0,2,9
превалювати,+,0,0,1,9
домірний,+,0,0,1,7
правильний,+,0,0,3,6
пропорційний,+,0,0,2,7
домішка,-,1,0,0,8
включення,-,1,0,0,9
компонент,-,1,0,0,7
примішка,-,1,0,0,9
присмака,-,1,0,0,9
домовитися,+,0,0,2,7
домовлятися,+,0,0,2,6
домовленість,0,0,1,0,5
умова,0,0,1,0,6
угода,0,0,1,0,4
злагода,0,0,2,0,5
установа,0,0,1,0,6
намова,0,0,1,0,6
умовитися,+,0,0,1,7
вмовитися,+,0,0,1,7
умовлятися,+,0,0,1,7
вмовлятися,+,0,0,1,7
змовитися,+,0,0,1,7
змовлятися,+,0,0,1,7
домовити,+,0,0,1,7
згоджуватися,+,0,0,2,7
зладитися,+,0,0,1,7
поладнатися,+,0,0,1,7
погодити,+,0,0,1,7
погоджувати,+,0,0,1,7
намовитися,+,0,0,1,7
намовлятися,+,0,0,1,7
урадити,+,0,0,1,7
врадити,+,0,0,1,7
урадитися,+,0,0,1,7
врадитися,+,0,0,1,7
зрадитися,+,0,0,1,7
збалакатися,+,0,0,1,7
зійтися,+,0,0,2,5
сходитися,+,0,0,1,5
домогтися,+,0,0,2,8
домувальник,+,0,0,1,10
домосід,+,0,0,1,11
домосида,+,0,0,1,11
хатник,+,0,0,1,11
сидень,+,0,0,1,11
пічкур,+,0,0,1,9
пічкурник,+,0,0,1,11
донедавна,U,0,0,0,5
досі,U,0,0,0,4
дотепер,U,0,0,0,5
донести,+,0,0,2,8
донестися,+,0,0,1,7
доноситися,+,0,0,3,6
донині,U,0,0,0,5
до_цього_часу,U,0,0,0,6
виказувати,+,0,0,3,8
виказати,+,0,0,3,8
капати,+,0,0,1,8
накапувати,+,0,0,1,8
накапати,+,0,0,1,8
ябедничати,+,0,0,1,8
фіскалити,+,0,0,1,8
нести,+,0,0,1,8
наносити,+,0,0,1,8
нанести,+,0,0,1,8
приносити,+,0,0,3,8
принести,+,0,0,2,7
віяти,+,0,0,1,6
навівати,+,0,0,1,7
навіювати,+,0,0,1,7
навіяти,+,0,0,1,7
повідомляти,+,0,0,8,8
долітати,+,0,0,1,7
долетіти,+,0,0,1,7
доходити,+,0,0,3,7
дійти,+,0,0,3,7
долинати,+,0,0,1,7
долинути,+,0,0,1,7
досягати,+,0,0,1,7
досягти,+,0,0,1,7
досягнути,+,0,0,1,7
приноситися,+,0,0,1,7
принестися,+,0,0,1,7
прилітати,+,0,0,1,7
прилетіти,+,0,0,2,7
прибиватися,+,0,0,2,7
прибитися,+,0,0,2,7
добігати,+,0,0,1,7
добігти,+,0,0,1,7
надлітати,+,0,0,1,7
надлетіти,+,0,0,1,7
проникати,+,0,0,4,6
проникнути,+,0,0,2,7
пробиватися,+,0,0,5,7
пробитися,+,0,0,7,7
продиратися,+,0,0,3,7
продертися,+,0,0,3,7
продратися,+,0,0,3,7
допливати,+,0,0,1,7
допливти,+,0,0,1,7
допливсти,+,0,0,1,7
напливати,+,0,0,1,5
напливти,+,0,0,1,5
напливсти,+,0,0,1,7
наплинути,+,0,0,2,7
докочуватися,+,0,0,1,7
докотитися,+,0,0,1,7
прокрадатися,+,0,0,3,7
прокрастися,+,0,0,3,7
доокола,U,0,0,0,-1
доокіл,U,0,0,0,-1
навкруги,U,0,0,0,-1
навколо,U,0,0,0,-1
допевнитися,U,0,0,0,-1
допевнюватися,U,0,0,0,-1
переконуватися,U,0,0,0,-1
переконатися,U,0,0,0,-1
пересвідчуватися,U,0,0,0,-1
пересвідчитися,U,0,0,0,-1
упевнятися,U,0,0,0,-1
впевнятися,U,0,0,0,-1
упевнюватися,U,0,0,0,-1
впевнюватися,U,0,0,0,-1
упевнитися,U,0,0,0,-1
впевнитися,U,0,0,0,-1
запевнятися,U,0,0,0,-1
запевнюватися,U,0,0,0,-1
запевнитися,U,0,0,0,-1
допевнятися,U,0,0,0,-1
допекти,+,0,0,2,8
допікати,+,0,0,3,8
допитливий,+,0,0,1,7
цікавий,+,0,0,1,6
знаттєлюбний,+,0,0,1,8
спраглий_знань,+,0,0,1,8
жадібний_знати,+,0,0,1,8
запитливий,+,0,0,1,8
доскіпливий,+,0,0,1,8
дошкуляти,+,0,0,11,7
дошкулити,+,0,0,3,7
діймати,+,0,0,2,8
дійняти,+,0,0,2,8
дозоляти,+,0,0,2,8
дозолити,+,0,0,2,8
дратувати,+,0,0,5,8
нервувати,+,0,0,2,9
доплив,U,0,0,0,-1
прирічок,U,0,0,0,-1
притока,U,0,0,0,-1
доповідати,+,0,0,3,8
доповісти,+,0,0,2,9
виступати,+,0,0,3,7
виступити,+,0,0,3,7
реферувати,+,0,0,1,9
звітувати,+,0,0,2,9
доповідь,-,1,0,0,9
виступ,A,1,1,0,8
промова,-,1,0,0,9
рапорт,-,2,0,0,9
звіт,-,1,0,0,10
повідомення,-,1,0,0,10
допомагати,+,0,0,4,8
допомогти,+,0,0,1,9
помагати,+,0,0,2,9
помогти,+,0,0,2,9
сприяти,+,0,0,1,9
підтримувати,+,0,0,6,7
підтримати,+,0,0,3,8
зараджувати,+,0,0,1,9
зарадити,+,0,0,1,9
підмагати,+,0,0,1,9
підмогти,+,0,0,1,9
підпомагати,+,0,0,1,9
підпомогти,+,0,0,1,9
спомагати,+,0,0,1,9
спомогти,+,0,0,1,9
підсобляти,+,0,0,1,9
підсобити,+,0,0,1,9
пособляти,+,0,0,1,9
пособити,+,0,0,1,9
підпрягатися,+,0,0,1,8
підпрягтися,+,0,0,1,8
підстраховувати,+,0,0,2,8
підстрахувати,+,0,0,2,8
погоджати,+,0,0,2,9
зарятовувати,+,0,0,3,9
зарятувати,+,0,0,3,9
протегувати,+,0,0,1,9
добродіяти,+,0,0,1,9
виручати,+,0,0,4,8
виручити,+,0,0,2,9
бути_у_пригоді,+,0,0,1,9
ставати_у_пригоді,+,0,0,1,9
стати_у_пригоді,+,0,0,1,9
шефствувати,+,0,0,1,9
допоміжний,U,0,0,0,8
підсобний,U,0,0,0,7
службовий,+,0,0,1,9
допомога,U,0,0,0,10
поміч,U,0,0,0,11
порятунок,U,0,0,0,9
підмога,U,0,0,0,11
підпомога,U,0,0,0,11
запомога,U,0,0,0,11
спомог,U,0,0,0,11
шефство,U,0,0,0,11
підтримка,U,0,0,0,11
опора,-,1,0,0,11
підпора,-,1,0,0,11
сприяння,U,0,0,0,11
доправити,+,0,0,1,8
доправляти,+,0,0,3,7
доставляти,+,0,0,1,8
доставити,+,0,0,1,8
спроваджувати,+,0,0,4,8
спровадити,+,0,0,4,8
приставляти,+,0,0,3,8
приставити,+,0,0,3,8
поставляти,+,0,0,1,8
поставити,+,0,0,2,8
правити,+,0,0,1,6
приправляти,+,0,0,1,8
приправити,+,0,0,1,8
достачати,+,0,0,1,8
достачити,+,0,0,1,8
довозити,+,0,0,1,8
довезти,+,0,0,1,8
привозити,+,0,0,1,8
привезти,+,0,0,1,8
підвозити,+,0,0,1,8
підвезти,+,0,0,1,8
завозити,+,0,0,1,8
завезти,+,0,0,1,8
приганяти,+,0,0,3,8
пригонити,+,0,0,2,8
пригнати,+,0,0,3,8
надвозити,+,0,0,1,8
надвезти,+,0,0,1,8
прикочувати,+,0,0,1,8
прикотити,+,0,0,1,8
вивозити,+,0,0,1,8
вивезти,+,0,0,1,8
постачати,+,0,0,1,8
постачити,+,0,0,1,8
подавати,+,0,0,1,7
подати,+,0,0,1,7
дотягати,+,0,0,1,8
дотягувати,+,0,0,1,8
дотягти,+,0,0,1,8
дотягнути,+,0,0,1,8
доволікати,+,0,0,1,8
доволокти,+,0,0,1,8
доволочити,+,0,0,1,8
дотаскувати,+,0,0,1,8
дотаскати,+,0,0,1,8
дорога,0,0,2,0,8
шлях,0,0,2,0,8
путь,0,0,2,0,9
шосе,0,0,1,0,9
траса,0,0,1,0,9
артерія,0,0,1,0,9
маґістраль,0,0,1,0,9
автострада,0,0,1,0,9
автобан,0,0,1,0,9
їздня,0,0,1,0,9
тракт,0,0,1,0,9
гостинець,0,0,1,0,9
путівець,0,0,1,0,9
манівці,0,0,1,0,9
манівець,0,0,1,0,9
простець,0,0,1,0,9
кам'янка,0,0,1,0,9
стежка,0,0,1,0,9
стежина,0,0,1,0,9
стезя,0,0,1,0,9
тропа,0,0,1,0,9
слід,0,0,1,0,9
доступ,0,0,1,0,7
подорож,0,0,3,0,8
мандрівка,0,0,2,0,9
дорогий,+,0,0,1,4
коштовний,+,0,0,1,5
недешевий,+,0,0,1,5
цінний,+,0,0,1,5
у_ціні,+,0,0,1,5
безцінний,+,0,0,1,5
вартісний,+,0,0,1,5
дорогоцінний,+,0,0,1,5
неоціненний,+,0,0,1,5
багатий,+,0,0,1,3
милий,+,0,0,2,5
рідний,+,0,0,1,5
любий,+,0,0,4,5
заповітний,+,0,0,1,5
священний,+,0,0,2,4
святий,+,0,0,2,4
коханий,+,0,0,2,5
жаданий,+,0,0,2,5
близький,+,0,0,1,5
ненаглядний,+,0,0,2,5
найдорожчий,+,0,0,1,5
бажаний,+,0,0,2,5
жданий,+,0,0,1,5
дорослий,+,0,0,1,9
старший,+,0,0,1,10
змужнілий,+,0,0,1,10
зрілий,+,0,0,1,10
розвинений,+,0,0,1,8
сформований,+,0,0,1,10
повнолітній,+,0,0,1,10
доручити,+,0,0,1,9
покладати,+,0,0,3,8
покласти,+,0,0,5,7
довірити,+,0,0,1,9
повіряти,+,0,0,1,9
повірити,+,0,0,1,9
покидати,+,0,0,1,7
покинути,+,0,0,4,8
полишати,+,0,0,2,8
полишити,+,0,0,2,8
досвід,+,0,0,1,4
навичка,+,0,0,1,5
практика,+,0,0,1,5
школа,+,0,0,1,5
мудрість,+,0,0,1,5
мудрощі,+,0,0,1,5
досвідчений,+,0,0,1,3
дійшлий,+,0,0,2,4
бувалий,+,0,0,2,4
тертий,+,0,0,2,4
битий,+,0,0,2,4
стріляний,+,0,0,2,4
обметаний,+,0,0,2,4
учений,+,0,0,2,4
вчений,+,0,0,2,4
навчений,+,0,0,2,4
провчений,+,0,0,2,4
хороший,+,0,0,2,4
грамотний,+,0,0,2,4
вправний,+,0,0,2,3
практикований,+,0,0,2,4
обстріляний,+,0,0,2,4
досвіток,-,7,0,0,12
досвітки,-,1,0,0,11
досвіт,-,1,0,0,11
передрання,-,1,0,0,11
передсвітанок,-,1,0,0,11
передсвітання,-,1,0,0,11
передсвіт,-,1,0,0,11
передрань,-,1,0,0,11
досить,U,0,0,0,2
доволі,U,0,0,0,3
достатньо,U,0,0,0,3
достатком,U,0,0,0,3
порядком,U,0,0,0,3
багато,U,0,0,0,3
удосталь,U,0,0,0,3
вдосталь,U,0,0,0,3
удостачу,U,0,0,0,3
вдостачу,U,0,0,0,3
досхочу,U,0,0,0,3
задосить,U,0,0,0,3
геть_то,U,0,0,0,3
якраз,U,0,0,0,3
саме_враз,U,0,0,0,3
вистачить,U,0,0,0,3
годі,U,0,0,0,3
кінець,U,0,0,0,3
баста,U,0,0,0,3
дещо,U,0,0,0,3
дуже,A,1,0,1,1
значно,U,0,0,0,2
вельми,U,0,0,0,2
істотно,U,0,0,0,2
суттєво,U,0,0,0,2
надзвичайно,U,0,0,0,2
незвичайно,U,0,0,0,2
украй,U,0,0,0,2
вкрай,U,0,0,0,2
безмежно,U,0,0,0,2
нескінченно,U,0,0,0,2
безмірно,U,0,0,0,2
незмірно,U,0,0,0,2
незмірено,U,0,0,0,2
незміряно,U,0,0,0,2
понадміру,U,0,0,0,2
до_сьогодні,U,0,0,0,5
понині,U,0,0,0,5
доднесь,U,0,0,0,5
доскіпатися,+,0,0,3,10
доскіпуватися,+,0,0,1,9
присікуватися,+,0,0,3,9
присікатися,+,0,0,2,10
чіплятися,+,0,0,1,8
прискіпуватися,+,0,0,3,10
прискіпатися,+,0,0,2,10
дошукуватися,+,0,0,3,10
дошукатися,+,0,0,3,10
ідеальний,+,0,0,2,2
