words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
огидливий,-,1,0,0,3
остогидлий,-,1,0,0,3
поганий,-,1,0,0,1
гидотний,-,1,0,0,3
гидосний,-,1,0,0,3
обридливий,-,1,0,0,3
осоружний,-,4,0,0,3
відворотний,-,1,0,0,3
негідний,-,6,0,0,2
непорядний,-,3,0,0,2
непристойний,-,2,0,1,2
гидливий,U,0,0,0,-1
бридливий,U,0,0,0,-1
гидота,-,1,0,0,5
бридота,-,1,0,0,6
бруднота,-,1,0,0,6
мерзота,-,2,0,0,5
наволоч,-,1,0,0,4
підлість,-,2,0,0,6
гидувати,+,0,0,1,9
бридитися,+,0,0,1,10
гребвати,+,0,0,1,10
гребувати,+,0,0,1,8
гидитися,+,0,0,1,10
бридити,+,0,0,1,10
гикання,U,0,0,0,-1
ікання,U,0,0,0,-1
икання,U,0,0,0,-1
гикавка,U,0,0,0,-1
ікавка,U,0,0,0,-1
икавка,U,0,0,0,-1
гикати,+,0,0,1,8
iкати,+,0,0,1,9
икати,+,0,0,1,9
ікнути,+,0,0,1,9
икнути,+,0,0,1,9
кевкнути,+,0,0,1,9
гикнути,+,0,0,1,9
гинути,-,2,0,1,8
умирати,-,1,0,0,9
пропадати,-,1,0,0,7
загибати,A,1,0,1,9
накладати_головою,-,1,0,0,9
класти_голову,-,1,0,0,9
лягати_трупом,-,1,0,0,9
гирло,U,0,0,0,-1
впадіння,U,0,0,0,-1
дельта,U,0,0,0,-1
естуарій,U,0,0,0,-1
гичка,-,1,0,0,9
ботвина,-,1,0,0,10
ботвиння,-,1,0,0,10
бадилля,-,1,0,0,10
гідний,+,0,0,1,2
достойний,+,0,0,2,2
варт,+,0,0,1,3
вартий,+,0,0,4,3
відповідний,+,0,0,3,3
добрий,+,0,0,2,1
шановний,+,0,0,1,3
гідність,+,0,0,2,9
достойність,+,0,0,1,10
гордість,+,0,0,3,8
самоповага,+,0,0,1,10
гонор,+,0,0,2,8
гідролітак,U,0,0,0,-1
гідроплан,U,0,0,0,-1
гідроаероплан,U,0,0,0,-1
гілка,+,0,0,1,9
галузка,+,0,0,1,10
галузина,+,0,0,1,10
віта,+,0,0,1,10
галузь,A,1,0,1,10
гілляка,+,0,0,1,10
лапа,+,0,0,1,8
пагін,+,0,0,3,10
гілля,+,0,0,1,11
гілляччя,+,0,0,1,12
галуззя,+,0,0,1,12
віття,+,0,0,1,12
пагіння,+,0,0,2,10
гіллястий,-,5,0,0,5
гілчастинй,-,1,0,0,6
розгілчастий,-,1,0,0,6
галузистий,-,1,0,0,6
вітластий,-,1,0,0,6
вітистий,-,1,0,0,6
крислатий,-,1,0,0,6
широковітий,-,1,0,0,6
широкогіллястий,-,1,0,0,6
розлогий,-,1,0,0,4
розложистий,-,1,0,0,4
розкидистий,-,1,0,0,4
розкидчастий,-,1,0,0,6
широкий,-,3,0,0,4
крижастий,-,1,0,0,6
широкогалузий,-,1,0,0,6
розхильчастий,-,1,0,0,6
розхилистий,-,1,0,0,6
корчастий,-,1,0,0,5
розсоханий,-,1,0,0,6
розсохуватий,-,1,0,0,6
кронистий,-,1,0,0,6
гільце,U,0,0,0,-1
гіллячко,U,0,0,0,-1
гінкий,+,0,0,1,3
швидкорослий,+,0,0,1,4
прогонистий,+,0,0,2,3
високий,+,0,0,1,2
швидкий,A,1,0,1,4
гіпербола,U,0,0,0,-1
перебільшення,U,0,0,0,-1
пересада,U,0,0,0,-1
гіпертрофія,+,0,0,1,7
надмірність,+,0,0,1,6
переріст,+,0,0,1,8
вибуялість,+,0,0,1,8
гіпотеза,+,0,0,1,11
здогад,+,0,0,2,11
припущення,+,0,0,2,11
теорія,+,0,0,1,12
домисел,+,0,0,1,10
гіпотетичний,A,1,0,1,5
можливий,-,2,0,0,4
гаданий,U,0,0,0,6
правдоподібний,U,0,0,0,6
здогадний,U,0,0,0,6
сумнівний,+,0,0,1,5
домислений,U,0,0,0,6
припущений,U,0,0,0,6
гіркий,-,2,0,0,3
тяжкий,-,4,0,0,4
терпкий,-,5,0,0,3
дошкульний,-,2,0,0,2
ревнивий,-,1,0,0,4
важкий,-,5,0,2,3
нещасний,-,2,0,0,3
гірник,U,0,0,0,-1
рудокол,U,0,0,0,-1
шахтар,U,0,0,0,-1
вугляр,U,0,0,0,-1
вуглекоп,U,0,0,0,-1
гірняк,U,0,0,0,-1
горянин,U,0,0,0,-1
горець,U,0,0,0,-1
горішнянин,U,0,0,0,-1
верховинець,U,0,0,0,-1
гірський,U,0,0,0,-1
горовий,U,0,0,0,-1
верховинний,U,0,0,0,-1
горній,U,0,0,0,-1
гірний,U,0,0,0,-1
горяний,U,0,0,0,-1
горовитий,U,0,0,0,-1
горуватий,U,0,0,0,-1
гористий,U,0,0,0,-1
гладкий,-,2,0,1,4
товстий,-,3,0,0,3
угодований,-,1,0,0,5
ситий,+,0,0,1,3
огрядний,-,3,0,0,4
опасистий,-,2,0,0,5
натоптаний,-,1,0,0,5
тілистий,-,1,0,0,5
глевкий,-,2,0,0,5
недопечений,-,1,0,0,6
невипечений,-,1,0,0,6
сирий,-,1,0,0,4
сируватий,-,1,0,0,6
глевкуватий,-,1,0,0,6
глевтякуватий,-,1,0,0,6
глек,U,0,0,0,-1
глечик,U,0,0,0,-1
дзбан,U,0,0,0,-1
дзбанок,U,0,0,0,-1
жбан,U,0,0,0,-1
джбан,U,0,0,0,-1
жбанок,U,0,0,0,-1
гладун,U,0,0,0,-1
гладушник,U,0,0,0,-1
глиняник,U,0,0,0,-1
кухва,U,0,0,0,-1
глибина,+,0,0,1,6
глибінь,+,0,0,1,7
глибочінь,+,0,0,1,7
глиб,+,0,0,1,7
глибокість,+,0,0,1,7
проникливість,+,0,0,1,7
сила,+,0,0,2,5
глибокий,-,1,0,0,2
глибоководий,-,1,0,0,3
бездонний,-,3,0,0,2
безодній,-,1,0,0,3
грунтовий,-,1,0,0,3
далекий,-,1,0,0,3
міцний,-,2,0,0,2
пізній,-,1,0,0,3
проникливий,-,2,0,1,3
сильний,-,1,0,0,1
щирий,+,1,0,2,3
глизявий,+,0,0,2,5
в'язкий,+,1,0,2,4
липкий,+,0,0,2,4
глитай,+,0,0,1,6
жмикрут,+,0,0,1,5
павк,+,0,0,1,7
в'явка,+,0,0,1,7
глузд,+,0,0,1,7
розум,+,0,0,1,6
інтелект,+,0,0,2,7
рація,+,0,0,2,8
сенс,+,0,0,2,8
глузливий,-,1,0,0,4
насмішкуватий,-,1,0,0,3
посмішливий,-,1,0,0,5
глумливий,-,2,0,0,4
іронічний,-,2,0,0,4
глузувати,+,0,0,1,10
насміхатися,+,0,0,2,9
кпити,+,0,0,2,10
брати_на_кпини,+,0,0,1,11
кепкувати,+,0,0,2,10
збиткуватися,+,0,0,2,11
глумитися,+,0,0,3,10
глум,-,4,0,0,9
поглум,-,3,0,0,9
глузування,-,1,0,0,9
знущання,-,2,0,0,9
наруга,-,4,0,0,9
кепкування,-,1,0,0,9
кпинипоквол,-,1,0,0,10
кпиноквіл,-,1,0,0,10
глухар,-,1,0,0,5
глухий,-,3,0,0,4
тетерук,-,1,0,0,6
готур,-,1,0,0,6
глушець,-,1,0,0,6
готка,-,1,0,0,6
глушниця,-,1,0,0,6
приглушений,-,1,0,0,5
приглухлий,-,1,0,0,5
глухуватий,-,1,0,0,5
здавлений,-,1,0,0,5
здушений,-,1,0,0,5
придавлений,-,1,0,0,5
придушений,-,1,0,0,5
задавлений,-,1,0,0,5
утробний,-,1,0,0,5
нутряний,-,1,0,0,5
могильний,-,1,0,0,5
замогильний,-,1,0,0,5
гробовий,-,1,0,0,5
туговухий,-,1,0,0,5
глухенький,-,1,0,0,5
приглухуватий,-,1,0,0,5
дикий,A,1,0,1,3
незайманий,-,3,0,1,4
здачавілий,-,1,0,0,5
здичілий,-,1,0,0,4
густий,-,3,0,1,4
непрохідний,-,1,0,0,5
глухань,-,1,0,0,5
глушко,-,1,0,0,5
глушман,-,1,0,0,5
глухман,-,1,0,0,5
байдужий,-,2,0,0,4
прихований,-,2,0,1,5
суцільний,-,2,0,0,5
тихий,A,1,0,1,3
глушина,-,2,0,0,10
закуток,-,1,0,0,11
глухий_кут,-,1,0,0,11
глухий_закуток,-,1,0,0,11
пуща,-,1,0,0,11
безлюддя,-,1,0,0,11
закутень,-,1,0,0,11
дичина,-,1,0,0,11
дичавина,-,1,0,0,11
ведмежий_закуток,-,1,0,0,11
ведмежий_кут,-,1,0,0,11
глибинка,-,1,0,0,11
діра,-,2,0,0,9
периферія,-,1,0,0,9
хащі,-,1,0,0,11
глянути,+,0,0,1,8
поглянути,+,0,0,1,9
подивитися,+,0,0,1,9
зиркнути,+,0,0,1,9
споглянути,+,0,0,1,9
зглянути,+,0,0,1,9
зирнути,+,0,0,1,9
блимнути,+,0,0,1,9
блиснути,+,0,0,2,9
зблиснути,+,0,0,1,9
бликнути,+,0,0,1,9
дивитися,+,0,0,2,7
гнати,+,0,0,4,7
гонити,+,0,0,1,8
турити,+,0,0,1,8
витуряти,+,0,0,1,8
турляти,+,0,0,1,7
ганяти,+,0,0,2,8
підганяти,+,0,0,1,7
відганяти,+,0,0,1,8
відгонити,+,0,0,1,8
відігнати,+,0,0,1,8
курити,+,0,0,2,8
викурювати,+,0,0,3,8
викурити,+,0,0,4,8
палити,+,0,0,2,8
бігти,+,0,0,1,6
брехати,+,0,0,2,6
виганяти,+,0,0,12,7
гнилий,-,1,0,0,5
погнилий,-,1,0,0,6
прогнилий,-,1,0,0,6
прілий,-,1,0,0,6
зіпрілий,-,1,0,0,6
зопрілий,-,1,0,0,6
перепрілий,-,1,0,0,6
гнилуватий,-,1,0,0,6
гниленький,-,1,0,0,6
прілуватий,-,1,0,0,6
перегнилий,-,1,0,0,6
трухлявий,-,1,0,0,6
гнити,+,0,0,5,9
гнисти,+,0,0,1,10
загнивати,+,0,0,2,10
згнивати,+,0,0,1,10
зогнивати,+,0,0,1,10
зігнити,+,0,0,1,10
зогнити,+,0,0,1,10
зігнисти,+,0,0,1,10
зогнисти,+,0,0,1,10
загнити,+,0,0,2,10
загнисти,+,0,0,1,10
розкладатися,+,0,0,2,9
розкластися,+,0,0,2,9
тліти,+,0,0,1,9
перетлівати,+,0,0,1,10
перетліти,+,0,0,1,10
стлівати,+,0,0,1,10
стліти,+,0,0,1,10
пріти,+,0,0,1,8
зопрівати,+,0,0,1,10
зіпріти,+,0,0,1,10
зопріти,+,0,0,1,10
занепадати,+,0,0,3,9
гнів,-,2,0,0,5
роздратування,-,1,0,0,6
гнівання,-,1,0,0,6
злість,-,2,0,0,4
пересердя,-,1,0,0,6
лють,-,3,0,0,4
несамовитість,-,3,0,0,6
гнівний,-,2,0,0,4
сердитий,-,5,0,0,3
розгніваний,-,3,0,0,4
роздратований,-,1,0,0,3
рознервований,-,1,0,0,5
обурений,-,1,0,0,5
виведений_із_рівноваги,-,1,0,0,5
гніт,+,0,0,1,7
гноблення,+,0,0,1,8
пригноблення,+,0,0,1,8
пригнічений,+,1,0,2,6
утиск,+,0,0,1,8
притиск,+,0,0,1,8
неволя,+,0,0,1,8
прас,+,0,0,1,8
тягар,+,0,0,2,8
гнітити,+,0,0,4,8
пригнічувати,+,0,0,3,8
пригнітити,+,0,0,3,8
згнічувати,+,0,0,2,9
згнітити,+,0,0,2,9
давити,+,0,0,9,8
придавлювати,+,0,0,1,7
придавити,+,0,0,5,8
роздавлювати,+,0,0,2,9
роздавити,+,0,0,2,9
душити,+,0,0,5,8
придушувати,+,0,0,5,7
придушити,+,0,0,4,8
чавити,+,0,0,2,9
розчавлювати,+,0,0,2,9
розчавити,+,0,0,2,9
гнобити,+,0,0,4,7
пригноблювати,+,0,0,2,8
пригнобити,+,0,0,2,8
підсмажувати,+,0,0,1,9
гнітючий,+,0,0,2,6
пригноблений,A,1,0,1,6
приголомшливий,+,0,0,1,5
гнобитель,A,1,0,1,7
пригноблювач,U,0,0,0,8
поневолювач,U,0,0,0,8
визискувач,+,0,0,1,6
експлуататор,-,4,0,3,7
утискач,U,0,0,0,8
утисник,U,0,0,0,8
душитель,U,0,0,0,8
гонитель,U,0,0,0,8
утискувати,+,0,0,1,8
утискати,+,0,0,1,8
утиснути,+,0,0,1,8
експлуатувати,+,0,0,1,8
тиснути,+,0,0,5,8
прикручувати,+,0,0,2,6
прикрутити,+,0,0,2,6
гнойовик,U,0,0,0,-1
гнойовий_жук,U,0,0,0,-1
гнояк,U,0,0,0,-1
рийка,U,0,0,0,-1
скарабей,U,0,0,0,-1
гноячок,U,0,0,0,-1
пустула,U,0,0,0,-1
гнуздечка,U,0,0,0,-1
вуздечка,U,0,0,0,-1
гнути,+,0,0,1,4
згинати,+,0,0,1,5
зігнути,+,0,0,1,5
вигинати,+,0,0,1,5
вигнути,+,0,0,1,5
нагинати,+,0,0,3,5
спрямовувати,+,0,0,1,3
гнутися,+,0,0,2,8
згинатися,+,0,0,2,9
зігнутися,+,0,0,2,9
вигинатися,+,0,0,1,9
вигнутися,+,0,0,1,9
запобігати,+,0,0,2,7
підлещуватися,+,0,0,2,9
стелитися,+,0,0,4,8
догоджати,+,0,0,2,9
коритися,+,0,0,1,9
підкорятися,+,0,0,1,9
хилитися,+,0,0,3,8
гнучкий,+,0,0,1,4
хисткий,+,0,0,3,5
хиткий,+,1,0,2,4
хибкий,+,0,0,1,5
вигинистий,+,0,0,1,5
еластичний,+,0,0,1,3
говірка,-,1,0,0,10
вимова,-,2,0,0,11
діалект,-,2,1,0,10
жаргон,-,1,0,0,11
сленг,-,1,0,0,11
суржик,-,1,0,0,11
говіркий,+,0,0,1,7
балакучий,+,0,0,2,7
балакливий,+,0,0,2,8
гомінливий,+,0,0,2,8
гомінкий,+,0,0,1,6
говірливий,+,0,0,2,8
лепетливий,+,0,0,2,8
говорити,+,0,0,1,7
розмовляти,+,0,0,1,8
балакати,+,0,0,2,8
лопотати,+,0,0,1,8
лопотіти,+,0,0,2,8
казати,+,0,0,2,8
промовляти,+,0,0,2,8
вимовляти,+,0,0,3,8
мовити,+,0,0,2,8
мовляти,+,0,0,1,8
повідати,+,0,0,4,7
прорікати,+,0,0,1,8
ректи,+,0,0,1,8
віщати,+,0,0,1,8
гавкати,+,0,0,2,8
тягти,+,0,0,4,7
тягнути,+,0,0,4,7
цідити,+,0,0,4,8
виціджувати,+,0,0,1,8
карбувати,+,0,0,2,8
рубати,+,0,0,3,7
гриміти,+,0,0,2,8
гарчати,+,0,0,1,8
видавлювати,+,0,0,3,8
видушувати,+,0,0,5,8
витискати,+,0,0,4,8
витискувати,+,0,0,4,8
хрипіти,+,0,0,1,8
скрипіти,+,0,0,1,8
стогнати,+,0,0,2,8
хлипати,+,0,0,3,8
сичати,+,0,0,1,8
шипіти,+,0,0,1,8
годинник,U,0,0,0,-1
часомір,U,0,0,0,-1
хронометр,U,0,0,0,-1
дзигар,U,0,0,0,-1
дзигарик,U,0,0,0,-1
дзигарі,U,0,0,0,-1
будильник,U,0,0,0,-1
куранти,U,0,0,0,-1
клепсидра,U,0,0,0,-1
ходики,U,0,0,0,-1
годити,+,0,0,3,8
догодити,+,0,0,1,9
приподоблюватися,+,0,0,1,9
приподоблятися,+,0,0,1,9
приподобитися,+,0,0,1,9
прислуговувати,+,0,0,1,9
прислужувати,+,0,0,1,9
прислужити,+,0,0,1,9
прислужуватися,+,0,0,1,9
прислужитися,+,0,0,1,9
потрапляти,+,0,0,2,8
потрафляти,+,0,0,1,9
потрапити,+,0,0,2,8
потрафити,+,0,0,1,9
упадати,+,0,0,1,7
обвиватися,+,0,0,2,8
увиватися,+,0,0,2,9
вивалитися,+,0,0,2,8
тупцювати,+,0,0,1,8
тупцяти,+,0,0,1,9
возитися,+,0,0,1,7
носитися,+,0,0,3,8
панькатися,+,0,0,3,8
цяцькатися,+,0,0,2,9
маніжитися,+,0,0,1,9
підлабузнювання,+,0,0,1,9
годувати,+,0,0,1,8
прогодовувати,+,0,0,1,9
прогодувати,+,0,0,1,9
харчувати,+,0,0,1,9
прохарчовувати,+,0,0,1,9
прохарчувати,+,0,0,1,9
живити,+,0,0,3,8
столувати,+,0,0,1,9
утримувати,+,0,0,1,7
годящий,+,0,0,1,2
підхожий,+,0,0,2,3
здалий,+,0,0,1,3
гожий,+,0,0,1,3
догідний,+,0,0,1,3
гоїти,+,0,0,1,9
загоювати,+,0,0,2,9
загоїти,+,0,0,1,10
заживляти,+,0,0,1,10
заживити,+,0,0,1,10
заліковувати,+,0,0,1,10
залікувати,+,0,0,1,10
підгоювати,+,0,0,1,10
підгоїти,+,0,0,1,10
лікувати,+,0,0,1,8
гоїтися,+,0,0,2,8
загоюватися,+,0,0,1,9
загоїтися,+,0,0,1,9
заживати,+,0,0,1,7
зажити,+,0,0,1,7
підживати,+,0,0,1,9
піджити,+,0,0,1,9
присихати,+,0,0,1,9
присохнути,+,0,0,1,9
присхнути,+,0,0,1,9
підгоюватися,+,0,0,1,9
затягуватися,+,0,0,2,8
затягатися,+,0,0,2,8
затягтися,+,0,0,2,8
затягнутися,+,0,0,2,8
рубцюватися,+,0,0,1,9
зарубцюватися,+,0,0,1,9
гойдати,U,0,0,0,-1
колихати,U,0,0,0,-1
колисати,U,0,0,0,-1
хитати,U,0,0,0,-1
гойний,+,0,0,1,3
цілющий,+,0,0,1,4
лікувальний,+,0,0,1,4
живлющий,+,0,0,1,4
щедрий,+,0,0,2,3
багатий,+,0,0,2,2
голий,-,1,0,0,4
невбраний,-,1,0,0,5
роздягнений,-,1,0,0,5
оголений,-,1,0,0,5
лисий,-,2,0,0,4
полисілий,-,1,0,0,5
порожній,-,6,0,0,4
безволосий,-,1,0,0,5
безшерстний,-,1,0,0,5
безперий,-,1,0,0,5
неоперений,-,2,0,0,5
безлистий,-,1,0,0,5
головань,+,0,0,2,6
головач,+,0,0,1,7
головко,+,0,0,1,7
головатий,+,0,0,1,5
головастий,+,0,0,1,5
кравчик,+,0,0,1,8
головень,+,0,0,1,7
головний,+,0,0,1,2
найголовніший,+,0,0,2,2
найважливіший,+,0,0,2,2
основний,+,0,0,2,2
чільний,+,0,0,3,3
провідний,+,0,0,1,3
перший,+,0,0,1,3
найперший,+,0,0,1,3
щонайперший,+,0,0,1,3
першорядний,+,0,0,1,1
центральний,+,0,0,1,3
фундаментальний,A,1,0,1,3
генеральний,+,0,0,1,3
магістральний,+,0,0,1,3
стрижневий,+,0,0,1,3
кардинальний,+,0,0,1,3
ключовий,+,0,0,1,3
передній,+,0,0,1,3
наріжний,+,0,0,1,3
визначальний,+,0,0,1,3
вирішальний,A,1,0,1,3
конститутивний,+,0,0,1,3
важливий,+,0,0,3,3
суттєвий,+,0,0,1,3
парадний,+,0,0,1,3
фасадний,+,0,0,1,3
головоломний,+,0,0,1,5
складний,+,1,0,2,4
карколомний,A,1,0,1,5
голод,-,1,0,0,9
голодування,-,1,0,0,10
голоднеча,-,1,0,0,10
безхліб'я,-,1,0,0,10
голодомор,-,1,0,0,10
голодний,+,0,0,1,4
зголоднілий,+,0,0,1,5
неситий,+,0,0,1,3
негодований,+,0,0,1,5
ненагодований,+,0,0,1,5
безхлібний,+,0,0,1,5
неврожайний,+,0,0,1,5
голодранець,-,1,0,0,4
обідранець,-,4,0,0,4
обшарпанець,-,3,0,0,4
гольтіпака,-,2,0,0,5
ланець,-,1,0,0,5
голяк,-,2,0,0,4
безштанько,-,1,0,0,5
шарпак,-,1,0,0,5
дранець,-,1,0,0,5
голоштанець,-,1,0,0,5
голоштан,-,1,0,0,5
голоштаник,-,1,0,0,5
бідаха,-,1,0,0,5
голомозий,-,2,0,0,5
гирявий,-,1,0,0,6
гологоловий,-,1,0,0,6
поломшивий,-,1,0,0,6
голоногий,U,0,0,0,-1
невзутий,U,0,0,0,-1
босоногий,U,0,0,0,-1
босий,U,0,0,0,-1
голосити,+,1,0,2,8
тужити,+,0,0,2,8
побиватися,-,1,0,0,7
оплакувати,+,0,0,1,9
приказувати,+,0,0,1,9
причитати,+,0,0,1,9
причитувати,+,0,0,1,9
убиватися,+,0,0,1,9
вбиватися,+,0,0,2,8
плакати,+,0,0,4,7
голосіння,+,0,0,1,9
плач,+,0,0,1,8
тужіння,+,0,0,1,10
голосьба,+,0,0,1,10
побивання,+,0,0,1,10
ридання,+,0,0,2,9
тужба,+,0,0,1,10
заводи,+,0,0,1,10
заводини,+,0,0,1,10
причитання,+,0,0,1,10
причитування,+,0,0,1,10
голосний,+,1,0,3,4
гучний,+,0,0,1,4
дзвінкий,+,0,0,2,5
звучний,+,0,0,2,5
гримкий,+,0,0,1,5
зичний,+,0,0,1,5
оглушливий,+,0,0,1,5
оглушний,+,0,0,1,5
промохкий,+,0,0,1,5
лункий,+,0,0,3,5
ляский,+,0,0,2,5
ляскотливий,+,0,0,1,5
заливчастий,+,0,0,2,5
розливчастий,+,0,0,1,5
заливистий,+,0,0,2,5
розливний,+,0,0,1,5
розкотистий,+,0,0,3,5
розгонистий,A,1,0,1,4
бучний,+,0,0,2,3
галасливий,+,0,0,1,5
сенсаційний,+,0,0,1,5
пікантний,-,1,0,0,3
широковідомий,+,0,0,1,5
знаменний,+,0,0,3,4
гамірний,+,0,0,1,5
шумливий,+,0,0,1,5
галасуватий,+,0,0,1,5
голосистий,+,0,0,3,5
голубити,+,0,0,4,9
приголублювати,+,0,0,2,10
пестити,+,0,0,2,9
пестувати,+,0,0,2,9
пригортати,+,0,0,2,8
лащити,+,0,0,2,10
милувати,+,0,0,3,10
ніжити,+,0,0,2,10
голубівник,U,0,0,0,-1
голубар,U,0,0,0,-1
голчастий,U,0,0,0,-1
голкастий,U,0,0,0,-1
шпильчастий,U,0,0,0,-1
шпилькуватий,U,0,0,0,-1
