words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
одягтися,+,0,0,1,11
одягнутися,+,0,0,1,11
уповиватися,+,0,0,1,11
вповиватися,+,0,0,1,11
уповитися,+,0,0,1,11
вповитися,+,0,0,1,11
оповідання,0,0,1,0,4
мініатюра,0,0,1,0,3
мініятюра,0,0,1,0,5
оповідка,0,0,1,0,5
новела,0,0,1,0,5
розповідь,0,0,2,1,5
опоганити,+,0,0,2,12
опоганювати,+,0,0,2,11
опаскуджувати,+,0,0,1,12
опаскудити,+,0,0,1,12
паскудити,+,0,0,1,12
поганити,+,0,0,1,12
ганьбити,+,0,0,4,11
неславити,+,0,0,2,12
оскверняти,+,0,0,2,12
ополоник,U,0,0,0,-1
черпак,U,0,0,0,-1
ополонка,U,0,0,0,-1
полонка,U,0,0,0,-1
пролиз,U,0,0,0,-1
пролизень,U,0,0,0,-1
пролизина,U,0,0,0,-1
опар,U,0,0,0,-1
ополчення,+,0,0,1,5
рушення,+,0,0,1,4
опора,+,0,0,1,7
підпора,+,0,0,1,6
опертя,+,0,0,1,8
стовп,+,0,0,1,8
стояк,+,0,0,1,8
бик,+,0,0,1,8
пілерс,+,0,0,1,8
допомога,+,0,0,2,7
підтримка,+,0,0,2,8
опорний,U,0,0,0,-1
базовий,U,0,0,0,-1
опорочити,+,0,0,1,12
опорочувати,+,0,0,2,11
порочити,+,0,0,1,12
компрометувати,+,0,0,1,12
заплямовувати,+,0,0,1,10
безчестити,+,0,0,1,11
ґанджувати,+,0,0,1,12
оправити,+,0,0,2,9
оправляти,+,0,0,2,9
оправлений,U,0,0,0,-1
переплетений,U,0,0,0,-1
оправний,U,0,0,0,-1
палітурений,U,0,0,0,-1
переплітати,+,0,0,3,9
переплести,+,0,0,2,9
поправляти,+,0,0,2,8
упорядкувати,+,0,0,2,9
опрацьовувати,+,0,0,1,8
опрацювати,+,0,0,2,9
розробляти,+,0,0,2,9
розробити,+,0,0,2,9
готувати,+,0,0,4,7
досліджувати,+,0,0,4,8
опритомлювати,+,0,0,1,10
відійти,+,0,0,6,8
відходити,+,0,0,6,8
оптиміст,U,0,0,0,-1
життєлюб,U,0,0,0,-1
життєлюбець,U,0,0,0,-1
оптимістичний,-,1,0,0,12
життєствердний,-,1,0,0,13
життєрадісний,-,1,0,0,11
життєлюбний,-,1,0,0,13
опудало,A,1,1,0,7
страхопуд,U,0,0,0,8
пострах,U,0,0,0,8
чуперадло,0,0,1,0,7
химера,U,0,0,0,8
солом'яник,U,0,0,0,8
вайло,-,1,0,0,6
потвора,0,0,2,0,6
опуклий,-,1,0,0,12
рельєфний,-,1,0,0,11
витрішкуватий,-,1,0,0,13
опускати,+,0,0,5,8
опустити,+,0,0,2,9
спускати,+,0,0,1,9
спустити,+,0,0,1,9
знижувати,+,0,0,1,9
знизити,+,0,0,1,9
упускати,+,0,0,1,7
впускати,+,0,0,1,7
упустити,+,0,0,1,7
впустити,+,0,0,1,7
попускати,+,0,0,1,7
попустити,+,0,0,4,9
звішувати,+,0,0,1,9
звісити,+,0,0,1,9
осаджувати,+,0,0,1,9
осадити,+,0,0,2,9
присаджувати,+,0,0,2,9
присадити,+,0,0,2,9
потуплювати,+,0,0,1,9
потупляти,+,0,0,1,9
потупити,+,0,0,1,9
нахиляти,+,0,0,2,9
скидати,+,0,0,3,8
знижуватися,+,0,0,1,9
знижатися,+,0,0,1,9
знизитися,+,0,0,1,9
спускатися,+,0,0,3,9
спуститися,+,0,0,3,9
осуватися,+,0,0,1,9
осунутися,+,0,0,1,9
осісти,+,0,0,4,9
припадати,+,0,0,2,7
припасти,+,0,0,2,7
поникати,+,0,0,1,9
поникнути,+,0,0,1,9
провалюватися,+,0,0,1,9
провалитися,+,0,0,1,9
пірнати,+,0,0,2,8
пірнути,+,0,0,4,9
планерувати,+,0,0,1,9
занурюватися,+,0,0,6,9
лягати,+,0,0,8,8
налягати,+,0,0,11,9
обвисати,+,0,0,5,9
сідати,+,0,0,6,9
сходити,+,0,0,1,7
хилитися,+,0,0,4,9
упасти,+,0,0,2,9
впасти,+,0,0,2,9
скотитися,+,0,0,1,9
скочуватися,+,0,0,1,9
пропасти,+,0,0,4,8
пропадати,+,0,0,3,8
похнюпитися,+,0,0,1,9
опух,U,0,0,0,-1
пухлина,U,0,0,0,-1
опухлий,-,1,0,0,11
пухлий,-,2,0,0,11
запухлий,-,1,0,0,12
попухлий,-,1,0,0,12
розпухлий,-,1,0,0,12
напухлий,-,2,0,0,11
забрезклий,-,1,0,0,12
брезклий,-,1,0,0,12
одутлий,-,1,0,0,12
набрезклий,-,1,0,0,12
обрезклий,-,1,0,0,12
підпухлий,-,1,0,0,12
припухлий,-,1,0,0,12
набряклий,-,1,0,0,10
орати,+,0,0,4,8
зорювати,+,0,0,1,9
зорати,+,0,0,1,9
заорювати,+,0,0,1,9
заорати,+,0,0,1,9
розорювати,+,0,0,1,9
розорати,+,0,0,1,9
піднімати,+,0,0,2,7
підіймати,+,0,0,1,7
підняти,+,0,0,2,7
підійняти,+,0,0,2,7
зяблювати,+,0,0,1,9
борознити,+,0,0,1,9
оратор,+,0,0,1,10
красномовець,+,0,0,2,11
златоуст,+,0,0,1,11
витія,+,0,0,1,11
речник,+,0,0,2,9
трибун,+,0,0,2,11
ритор,+,0,0,1,11
промовець,+,0,0,2,10
орач,U,0,0,0,-1
плугатар,U,0,0,0,-1
ратай,U,0,0,0,-1
хлібороб,U,0,0,0,-1
орбіта,U,0,0,0,-1
очниця,U,0,0,0,-1
очна_ямка,U,0,0,0,-1
організатор,-,2,0,0,13
призвідник,-,1,0,0,14
призвідець,-,1,0,0,14
призвідця,-,1,0,0,14
заводій,-,1,0,0,12
заводіяка,-,1,0,0,12
організація,+,0,0,3,5
товариство,+,0,0,2,4
громада,+,0,0,4,5
братство,+,0,0,2,6
спілка,+,0,0,3,6
ліґа,+,0,0,1,6
асоціація,+,0,0,2,5
асоціаяція,+,0,0,1,6
кооперація,+,0,0,1,6
компанія,+,0,0,1,4
корпорація,+,0,0,1,6
орден,+,0,0,1,6
об'єднання,+,0,0,2,6
будова,0,0,2,1,5
організований,+,0,0,1,7
упорядкований,+,0,0,1,8
впорядкований,+,0,0,1,8
об'єднаний,+,0,0,1,8
дисциплінований,+,0,0,1,8
діловий,+,0,0,1,6
організованість,0,0,1,0,5
злагодженість,A,0,1,1,6
лад,0,0,1,0,4
порядок,0,0,2,0,5
організовувати,+,0,0,3,7
організувати,+,0,0,1,8
створювати,+,0,0,1,6
створити,+,0,0,1,6
засновувати,+,0,0,1,8
заснувати,+,0,0,1,8
започатковувати,+,0,0,1,8
започаткувати,+,0,0,1,8
утворювати,+,0,0,1,8
утворити,+,0,0,1,8
формувати,+,0,0,1,6
закладати,+,0,0,1,8
закласти,+,0,0,1,8
улаштовувати,+,0,0,1,8
влаштовувати,+,0,0,1,8
улаштувати,+,0,0,1,8
влаштувати,+,0,0,1,8
підготовляти,+,0,0,3,8
підготувати,+,0,0,3,8
упоряджати,+,0,0,1,8
впоряджати,+,0,0,1,8
упорядити,+,0,0,1,8
впорядити,+,0,0,1,8
дістати,+,0,0,1,8
згуртовувати,+,0,0,1,8
налагоджувати,+,0,0,10,8
організовуватися,+,0,0,2,8
організуватися,+,0,0,1,9
створюватися,+,0,0,2,9
створитися,+,0,0,2,9
засновуватися,+,0,0,1,9
заснуватися,+,0,0,1,9
утворюватися,+,0,0,2,9
утворитися,+,0,0,2,9
формуватися,+,0,0,2,9
поставати,+,0,0,1,7
постати,+,0,0,2,7
об'єднуватися,+,0,0,1,9
органічний,-,1,0,0,11
нерозривний,-,1,0,0,10
природний,U,0,0,0,10
оргія,U,0,0,0,-1
вакханалія,U,0,0,0,-1
ореол,U,0,0,0,-1
сяйво,U,0,0,0,-1
німб,U,0,0,0,-1
ориґінал,0,0,1,0,9
першотвір,0,0,1,0,10
первотвір,0,0,1,0,10
першоджерело,0,0,1,0,10
дивак,0,0,1,0,8
ориґінальний,-,1,0,0,9
своєрідний,+,1,0,2,10
нешаблонний,-,1,0,0,10
нешаблоновий,-,1,0,0,10
нестандартний,-,1,0,0,10
нетрафаретний,-,1,0,0,10
незатертий,-,1,0,0,10
свіжий,-,1,0,0,8
сміливий,-,2,0,0,10
неперекладний,-,1,0,0,10
самобутній,A,1,0,1,10
справжній,-,4,0,0,10
орієнтуватися,+,0,0,1,10
розбиратися,+,0,0,1,9
оркестр,+,0,0,1,6
музика,+,0,0,1,7
оркестра,+,0,0,2,6
музики,+,0,0,1,7
ансамбль,+,0,0,2,5
орля,U,0,0,0,-1
орленя,U,0,0,0,-1
орнаментація,U,0,0,0,-1
орнаментика,U,0,0,0,-1
орний,U,0,0,0,-1
оброблюваний,U,0,0,0,-1
ортоепія,+,0,0,1,10
орфоепія,+,0,0,1,9
вимова,+,0,0,2,8
орчик,U,0,0,0,-1
барок,U,0,0,0,-1
осмикувати,+,0,0,1,10
обсмикувати,+,0,0,1,10
осмикнути,+,0,0,1,10
обсмикнути,+,0,0,1,10
осікати,+,0,0,1,10
осікти,+,0,0,1,10
обривати,+,0,0,1,10
обірвати,+,0,0,1,10
освіта,0,0,1,0,7
освіченість,0,0,1,0,8
грамота,0,0,1,0,6
просвіта,0,0,1,0,8
навчання,0,0,2,0,8
освітити,+,0,0,4,9
освічувати,+,0,0,1,10
освітлити,+,0,0,2,10
освітлювати,+,0,0,2,9
освітляти,+,0,0,2,10
опромінити,+,0,0,2,10
опромінювати,+,0,0,2,10
просвітити,+,0,0,1,10
просвітлювати,+,0,0,2,9
просвічувати,+,0,0,5,9
висвітити,+,0,0,1,10
висвічувати,+,0,0,1,8
висвітлити,+,0,0,2,8
висвітлювати,+,0,0,2,8
просвітлити,+,0,0,2,9
осяяти,+,0,0,2,10
осяти,+,0,0,2,10
осявати,+,0,0,2,10
осяювати,+,0,0,2,10
озорити,+,0,0,1,10
озорювати,+,0,0,1,10
проясняти,+,0,0,1,10
прояснювати,+,0,0,1,8
прояснити,+,0,0,1,8
освічений,+,0,0,2,7
ерудований,+,0,0,1,8
учений,+,0,0,1,6
вчений,+,0,0,1,6
начитаний,+,0,0,1,8
письменний,+,0,0,2,7
обізнаний,+,0,0,1,8
освічуватися,U,0,0,0,-1
освітитися,U,0,0,0,-1
освоїти,+,0,0,2,9
освоювати,+,0,0,6,10
опанувати,+,0,0,3,8
опановувати,+,0,0,3,8
освоїтися,+,0,0,1,10
освоюватися,+,0,0,1,10
засвоїти,+,0,0,5,9
підкоряти,+,0,0,2,9
підкорювати,+,0,0,1,11
підкорити,+,0,0,7,9
скоряти,+,0,0,2,9
скорити,+,0,0,2,9
обживати,+,0,0,1,11
обжити,+,0,0,1,11
осел,-,1,0,0,9
віслюк,-,1,0,0,10
ослюк,-,1,0,0,10
ішак,-,1,0,0,10
онагр,-,1,0,0,10
кулан,-,1,0,0,10
дурень,-,3,0,0,8
оселитися,+,0,0,2,11
оселятися,+,0,0,2,10
поселятися,+,0,0,2,11
поселитися,+,0,0,2,11
селитися,+,0,0,8,10
гніздитися,+,0,0,1,11
уселятися,+,0,0,1,9
осика,U,0,0,0,-1
осичина,U,0,0,0,-1
сипатися,+,0,0,4,8
текти,+,0,0,3,7
лущитися,+,0,0,1,9
оситняг,U,0,0,0,-1
ситняг,U,0,0,0,-1
ситняк,U,0,0,0,-1
ситник,U,0,0,0,-1
сісти,+,0,0,3,9
насідати,+,0,0,5,9
насісти,+,0,0,2,9
улягатися,+,0,0,3,9
влягатися,+,0,0,2,9
улягтися,+,0,0,2,9
влягтися,+,0,0,1,10
випадати,+,0,0,6,8
випасти,+,0,0,3,9
усідатися,+,0,0,2,10
всідатися,+,0,0,1,10
усістися,+,0,0,2,10
всістися,+,0,0,1,10
злягати,+,0,0,1,10
злягти,+,0,0,1,10
надсідати,+,0,0,1,10
надсісти,+,0,0,1,10
угрузати,+,0,0,1,10
вгрузати,+,0,0,1,10
угрузнути,+,0,0,1,10
вгрузнути,+,0,0,1,10
угрузти,+,0,0,1,10
вгрузти,+,0,0,1,10
прогрузати,+,0,0,1,10
прогрузнути,+,0,0,1,10
прогрузти,+,0,0,1,10
заходити,+,0,0,4,9
настати,+,0,0,13,8
присідати,+,0,0,2,10
оскаженіти,+,0,0,1,11
осатаніти,+,0,0,1,12
знавісніти,+,0,0,1,10
оскаржувати,+,0,0,2,13
оскаржити,+,0,0,1,14
опротестовувати,+,0,0,1,12
опротестувати,+,0,0,1,12
апелювати,+,0,0,1,14
осквернити,+,0,0,5,11
поглумитися,+,0,0,1,12
споганити,+,0,0,1,10
споганювати,+,0,0,1,10
запоганити,+,0,0,1,10
запоганювати,+,0,0,1,10
осколок,U,0,0,0,-1
скалка,U,0,0,0,-1
уламок,U,0,0,0,-1
відламок,U,0,0,0,-1
ослабити,+,0,0,1,9
ослаблювати,+,0,0,2,9
ослабляти,+,0,0,2,9
послабляти,+,0,0,2,9
послаблювати,+,0,0,1,8
послабити,+,0,0,2,9
підривати,+,0,0,8,10
підірвати,+,0,0,2,10
розхитувати,+,0,0,2,10
розхитати,+,0,0,3,10
похитнути,+,0,0,1,10
підточувати,+,0,0,4,9
підточити,+,0,0,4,9
знесилювати,+,0,0,3,10
знесилити,+,0,0,3,10
потрясати,+,0,0,1,10
виснажувати,+,0,0,5,9
оснащувати,U,0,0,0,-1
оснащати,U,0,0,0,-1
оснастити,U,0,0,0,-1
обладнувати,U,0,0,0,-1
обладнати,U,0,0,0,-1
озброювати,U,0,0,0,-1
озброїти,U,0,0,0,-1
основа,0,0,1,0,4
підвалини,0,0,1,0,5
засади,0,0,2,0,5
ґрунт,0,0,1,0,5
база,0,0,2,0,5
базис,0,0,1,0,5
підґрунтя,0,0,1,0,5
підмурівок,0,0,1,0,5
підмур,0,0,1,0,5
підмурок,0,0,1,0,5
фундамент,0,0,1,0,5
підстава,0,0,1,0,3
підклад,0,0,1,0,5
підкладка,A,0,1,1,5
підмурівка,0,0,1,0,5
підмур'я,0,0,1,0,5
тло,0,0,1,0,5
терен,0,0,2,0,5
джерело,0,0,2,0,5
підніжжя,A,0,1,1,5
ядро,0,0,1,0,5
основи,0,0,1,0,7
складники,0,0,1,0,8
початки,0,0,1,0,6
ази,0,0,1,0,8
збука,0,0,1,0,8
абетка,0,0,2,0,7
особа,+,0,2,3,7
людина,+,0,0,1,6
одиниця,+,0,0,1,8
персона,+,0,0,2,7
індивід,+,0,0,2,7
душа,+,0,0,1,6
особистість,+,0,0,2,7
індивідуальність,+,0,0,2,7
постать,0,0,2,0,6
фіґура,0,0,1,0,6
індивідуум,+,0,0,2,7
фізіономія,+,0,0,1,8
тип,+,0,0,2,7
суб'єкт,+,0,0,2,7
достойник,+,0,0,1,8
авторитет,+,0,0,1,6
чин,+,0,0,1,8
кит,+,0,0,1,8
цабе,+,0,0,1,8
птах,+,0,0,1,8
птиця,+,0,0,1,8
цяця,+,0,0,1,8
жінка,+,0,0,2,8
персонаж,A,0,1,1,7
особина,+,0,0,3,8
екземпляр,+,0,0,1,9
представник,+,0,0,1,8
особистий,+,0,0,1,9
індивідуальний,+,0,0,1,10
персональний,+,0,0,1,10
приватний,+,0,0,1,10
власноручний,+,0,0,1,10
суб'єктивний,+,0,0,1,10
інтимний,+,0,0,1,10
безпосередній,+,0,0,1,8
власний,+,0,0,2,10
осокір,U,0,0,0,-1
чорна_тополя,U,0,0,0,-1
сокір,U,0,0,0,-1
сокорина,U,0,0,0,-1
осокорина,U,0,0,0,-1
тополя,U,0,0,0,-1
осоння,U,0,0,0,-1
пригрів,U,0,0,0,-1
припека,U,0,0,0,-1
відсоння,U,0,0,0,-1
осоромитися,U,0,0,0,-1
осоромлюватися,U,0,0,0,-1
оскандалитися,U,0,0,0,-1
оскандалюватися,U,0,0,0,-1
оконфузитися,U,0,0,0,-1
осороблюватися,U,0,0,0,-1
осоружний,-,3,0,0,9
остогидлий,-,3,0,0,10
немилий,-,1,0,0,8
огидний,-,4,0,0,10
бридкий,-,4,0,0,9
осот,U,0,0,0,-1
молочак,U,0,0,0,-1
останній,-,2,0,0,10
крайній,-,3,0,0,11
граничний,-,2,0,0,11
вирішальний,U,0,0,0,9
завершальний,-,2,0,0,11
кінцевий,-,2,0,0,11
новий,-,1,0,0,9
остаточний,-,2,0,0,10
передсмертний,-,2,0,0,10
поганий,-,2,0,0,9
рішучий,-,1,0,0,10
безповоротний,-,1,0,0,11
доконечний,A,1,0,1,10
повний,-,1,0,0,9
цілковитий,-,3,0,0,10
остерегтися,+,0,0,1,9
остерігатися,+,0,0,1,8
берегтися,+,0,0,1,9
оберігатися,+,0,0,1,9
оберегтися,+,0,0,1,9
уберігатися,+,0,0,1,9
уберегтися,+,0,0,1,9
вберегтися,+,0,0,1,9
стерегтися,+,0,0,1,9
уникати,+,0,0,1,7
уникнути,+,0,0,3,9
пильнуватися,+,0,0,1,9
сторожитися,+,0,0,1,9
побоюватися,+,0,0,1,9
остистий,U,0,0,0,-1
остюкуватий,U,0,0,0,-1
збоку,-,1,0,0,14
узбіч,-,1,0,0,14
відсторонь,-,1,0,0,14
відособлено,-,1,0,0,14
неподалік,-,1,0,0,14
близько,-,1,0,0,12
острах,+,0,0,1,8
страх,+,0,0,1,9
побоювання,+,0,0,1,9
острашка,+,0,0,1,9
осуд,A,0,1,1,9
осудження,U,0,0,0,10
засудження,U,0,0,0,10
несхвалення,U,0,0,0,10
огуда,U,0,0,0,10
гана,U,0,0,0,10
прокляття,+,0,0,1,9
остракізм,U,0,0,0,10
докір,0,0,1,0,8
догана,U,0,0,0,10
критика,U,0,0,0,10
осуджувати,+,0,0,2,10
осудити,+,0,0,1,11
засуджувати,+,0,0,3,10
засудити,+,0,0,1,11
судити,+,0,0,2,10
гудити,+,0,0,2,11
огуджувати,+,0,0,1,11
обгуджувати,+,0,0,1,11
огудити,+,0,0,1,11
обгудити,+,0,0,1,11
ганити,+,0,0,3,10
плямувати,+,0,0,2,11
таврувати,+,0,0,1,11
шельмувати,+,0,0,2,10
ганьбувати,+,0,0,1,11
хулити,+,0,0,1,11
брити,+,0,0,1,11
докоряти,+,0,0,2,9
обмовляти,+,0,0,1,9
осудливий,-,1,0,0,10
осудний,-,1,0,0,11
непохвальний,-,1,0,0,9
несхвальний,-,2,0,0,10
недоброзичливий,-,6,0,0,10
осучаснювати,U,0,0,0,-1
можернізувати,U,0,0,0,-1
ось,-,1,0,0,12
от,-,1,0,0,13
осьде,-,1,0,0,13
осьдечки,-,1,0,0,13
незабаром,-,1,0,0,11
осяйний,U,0,0,0,-1
світосяйний,U,0,0,0,-1
сонцесяйний,U,0,0,0,-1
сяючий,U,0,0,0,-1
променистий,U,0,0,0,-1
отвір,+,0,0,4,4
діра,+,0,0,1,5
дірка,+,0,0,2,5
люк,+,0,0,1,5
жерло,+,0,0,1,5
продух,+,0,0,1,5
відтулина,+,0,0,1,5
продухвина,+,0,0,1,5
продуховина,+,0,0,1,5
пройма,+,0,0,1,5
прогін,+,0,0,1,4
проріз,+,0,0,2,3
вилом,+,0,0,1,5
проріха,+,0,0,2,5
вічко,+,0,0,1,5
