words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
довірятися,+,0,0,1,9
довіритися,+,0,0,1,9
вірити,+,0,0,1,9
йняти_віру,+,0,0,1,9
йняти_віри,+,0,0,1,9
пойняти_віру,+,0,0,1,9
пойняти_віри,+,0,0,1,9
покладатися,+,0,0,1,9
покластися,+,0,0,1,9
звірятися,+,0,0,1,9
звіритися,+,0,0,1,9
надіятися,+,0,0,1,7
увіряти,+,0,0,1,9
ввіряти,+,0,0,1,9
увірити,+,0,0,1,9
ввірити,+,0,0,1,9
увірятися,+,0,0,1,9
ввіритися,+,0,0,1,9
спускатися,+,0,0,4,7
спуститися,+,0,0,4,7
доручати,+,0,0,2,7
звіряти,+,0,0,12,9
довічний,+,0,0,2,7
вічний,+,0,0,1,6
споконвічний,+,0,0,1,6
одвічний,+,0,0,2,8
обґрунтовувати,+,0,0,1,8
обґрунтувати,+,0,0,1,8
мотивувати,+,0,0,2,8
умотивовувати,+,0,0,1,8
вмотивовувати,+,0,0,1,8
умотивувати,+,0,0,1,8
вмотивувати,+,0,0,1,8
показувати,+,0,0,8,7
показати,+,0,0,6,7
арґументувати,+,0,0,1,8
обставляти,+,0,0,1,7
обставити,+,0,0,1,7
підпирати,+,0,0,2,7
підперти,+,0,0,2,7
документувати,+,0,0,1,8
допроваджувати,+,0,0,2,7
допровадити,+,0,0,2,7
приводити,+,0,0,2,8
привести,+,0,0,2,8
припроваджувати,+,0,0,1,7
припровадити,+,0,0,1,7
призводити,+,0,0,1,8
призвести,+,0,0,1,8
уганяти,+,0,0,3,7
вганяти,+,0,0,2,7
повергати,+,0,0,1,8
повергнути,+,0,0,1,8
доносити,+,0,0,5,6
притирати,+,0,0,1,8
супроводжувати,+,0,0,2,8
доводитися,+,0,0,5,7
довестися,+,0,0,1,8
траплятися,+,0,0,4,8
трапитися,+,0,0,3,8
випадати,+,0,0,5,7
випасти,+,0,0,2,7
припадати,+,0,0,4,7
припасти,+,0,0,2,6
приходитися,+,0,0,2,8
прийтися,+,0,0,2,8
бути,+,0,0,1,6
матися,+,0,0,2,7
довшати,U,0,0,0,-1
видовжуватися,U,0,0,0,-1
видовжитися,U,0,0,0,-1
догана,+,0,0,1,6
нагінка,+,0,0,1,7
осуд,+,0,0,1,5
осуда,+,0,0,1,7
нотація,+,0,0,1,7
прочухан,+,0,0,1,7
прочуханка,+,0,0,1,7
доганяти,+,0,0,2,5
догнати,+,0,0,2,6
наздоганяти,+,0,0,2,6
наздогнати,+,0,0,2,6
здоганяти,+,0,0,1,6
здогнати,+,0,0,1,6
наганяти,+,0,0,1,4
нагнати,+,0,0,1,4
наспівати,+,0,0,1,6
наспіти,+,0,0,1,6
уганятися,+,0,0,1,6
вганятися,+,0,0,1,6
угнатися,+,0,0,1,6
вгнатися,+,0,0,1,6
настигати,+,0,0,1,6
настиг,+,0,0,1,6
настигнути,+,0,0,1,6
настигти,+,0,0,1,6
спобігати,+,0,0,1,6
спобігти,+,0,0,1,6
насідати,+,0,0,4,6
насісти,+,0,0,3,6
наступати,+,0,0,4,5
наступити,+,0,0,1,6
насідати_на_п'яти,+,0,0,1,6
насісти_на_п'яти,+,0,0,1,6
догідливий,+,0,0,3,5
запобігливий,+,0,0,1,5
запопадливий,+,0,0,1,6
запопадний,+,0,0,1,6
послужливий,+,0,0,1,5
увічливий,+,0,0,2,6
улесливий,+,0,0,1,6
догляд,U,0,0,0,-1
опіка,U,0,0,0,-1
опікування,U,0,0,0,-1
піклування,U,0,0,0,-1
нагляд,U,0,0,0,-1
доглядати,+,0,0,3,7
доглянути,+,0,0,1,8
стежити,+,0,0,1,8
слідкувати,+,0,0,1,8
пильнувати,+,0,0,1,8
наглядати,+,0,0,1,8
дивитися,+,0,0,2,8
глядіти,+,0,0,1,8
пантрувати,+,0,0,1,8
назирати,+,0,0,1,8
назирнути,+,0,0,1,8
приглядати,+,0,0,1,8
приглянути,+,0,0,1,8
приглядіти,+,0,0,1,8
пригледіти,+,0,0,1,8
придивлятися,+,0,0,2,7
кукобити,+,0,0,1,8
ходити,+,0,0,3,6
порати,+,0,0,1,8
поратися,+,0,0,2,6
няньчити,+,0,0,1,8
няньчитися,+,0,0,1,8
тішити,+,0,0,3,8
тішитися,+,0,0,1,8
панькати,+,0,0,1,8
панькатися,+,0,0,4,8
догоричерева,U,0,0,0,-1
навзнак,U,0,0,0,-1
горілиць,U,0,0,0,-1
додавати,+,0,0,5,6
додати,+,0,0,2,6
приєднувати,+,0,0,1,7
приєднати,+,0,0,1,7
докладати,+,0,0,1,7
докласти,+,0,0,1,7
прикладати,+,0,0,3,7
прикласти,+,0,0,6,7
прилучати,+,0,0,3,6
прилучити,+,0,0,3,6
долучати,+,0,0,1,7
долучити,+,0,0,1,7
домішувати,+,0,0,1,7
домішати,+,0,0,1,7
примішувати,+,0,0,2,7
примішати,+,0,0,2,7
підбавляти,+,0,0,1,7
підбавити,+,0,0,1,7
набавляти,+,0,0,1,7
набавити,+,0,0,1,7
надбавляти,+,0,0,1,7
надбавити,+,0,0,1,7
піддавати,+,0,0,3,6
піддати,+,0,0,3,6
прикидати,+,0,0,1,7
прикинути,+,0,0,1,7
накидати,+,0,0,1,7
накинути,+,0,0,1,7
приплюсовувати,+,0,0,1,7
приплюсувати,+,0,0,1,7
притуляти,+,0,0,2,6
притулювати,+,0,0,3,7
притулити,+,0,0,2,6
домірювати,+,0,0,1,7
доміряти,+,0,0,1,7
доповнювати,+,0,0,1,7
доповняти,+,0,0,1,7
доповнити,+,0,0,1,7
поповнювати,+,0,0,6,6
поповняти,+,0,0,2,7
поповнити,+,0,0,2,7
уносити,+,0,0,1,5
вносити,+,0,0,1,5
унести,+,0,0,1,5
внести,+,0,0,1,5
привносити,+,0,0,1,7
привнести,+,0,0,1,7
приточувати,+,0,0,1,7
приточити,+,0,0,1,7
доточувати,+,0,0,1,7
доточити,+,0,0,1,7
підкидати,+,0,0,3,7
підкидувати,+,0,0,1,7
підкинути,+,0,0,2,7
докидати,+,0,0,1,7
докинути,+,0,0,1,7
складати,+,0,0,4,6
скласти,+,0,0,3,7
прираховувати,+,0,0,1,7
прирахувати,+,0,0,1,7
збільшувати,+,0,0,3,5
надавати,+,0,0,3,7
додатковий,+,0,0,1,9
набавний,+,0,0,1,10
зайвий,+,0,0,1,10
побічний,+,0,0,1,8
проміжний,+,0,0,1,10
додаток,+,0,0,1,8
доповнення,+,0,0,1,9
довершення,+,0,0,2,8
придаток,+,0,0,1,9
додання,+,0,0,1,9
додача,+,0,0,1,7
придача,+,0,0,1,9
привісок,+,0,0,1,9
гак,+,0,0,1,9
доважок,+,0,0,1,9
додуматися,+,0,0,2,7
додумуватися,+,0,0,2,6
змірковувати,+,0,0,1,7
зміркувати,+,0,0,1,7
домірковуватися,+,0,0,1,7
доміркуватися,+,0,0,1,7
вимірковувати,+,0,0,1,7
виміркувати,+,0,0,1,7
придумати,+,0,0,1,7
додумувати,+,0,0,2,6
додумати,+,0,0,2,6
добирати,+,0,0,1,5
добрати,+,0,0,1,7
доібрати,+,0,0,1,7
прихитрятися,+,0,0,1,7
умудрувати,+,0,0,1,7
вмудрувати,+,0,0,1,7
домудруватися,+,0,0,1,7
домислюватися,+,0,0,1,7
домислитися,+,0,0,1,7
докумекати,+,0,0,1,7
докумекатися,+,0,0,1,7
домізкуватися,+,0,0,1,7
умудритися,+,0,0,1,7
вмудритися,+,0,0,1,7
знаходитися,+,0,0,1,7
знайтися,+,0,0,3,7
зрозуміти,+,0,0,1,6
дозвіл,U,0,0,0,5
згода,A,0,1,1,4
санкція,U,0,0,0,6
благословенство,U,0,0,0,6
ліцензія,U,0,0,0,5
дозволити,+,0,0,1,9
дозволяти,+,0,0,4,8
допускати,+,0,0,1,9
допустити,+,0,0,1,9
давати_право,+,0,0,1,9
дати_право,+,0,0,1,9
підпускати,+,0,0,1,9
підпустити,+,0,0,1,9
припускати,+,0,0,2,7
припустити,+,0,0,2,7
призволяти,+,0,0,1,9
призволити,+,0,0,1,9
благословляти,+,0,0,2,9
благословити,+,0,0,2,9
попускати,+,0,0,3,7
попустити,+,0,0,2,7
санкціонувати,+,0,0,1,9
доказувач,U,0,0,0,-1
виказувач,U,0,0,0,-1
викажчик,U,0,0,0,-1
ябедник,U,0,0,0,-1
ябеда,U,0,0,0,-1
фіскал,U,0,0,0,-1
навушник,U,0,0,0,-1
шептун,U,0,0,0,-1
нашіптувач,U,0,0,0,-1
стукач,U,0,0,0,-1
докір,+,0,0,1,6
закид,+,0,0,1,7
дорікання,+,0,0,1,7
докора,+,0,0,1,7
дотинок,+,0,0,1,7
попрікання,+,0,0,1,7
нагана,+,0,0,1,7
картання,+,0,0,1,7
перекори,+,0,0,1,7
докірливий,+,0,0,2,6
ущипливий,+,0,0,2,5
вщипливий,+,0,0,1,5
докладний,+,0,0,1,6
ґрунтовний,+,0,0,3,6
вичерпний,+,0,0,1,5
детальний,+,0,0,2,6
деталізований,+,0,0,2,6
доконечний,+,0,0,8,7
обов'язковий,+,0,0,1,6
неодмінний,+,0,0,2,6
неминучий,+,0,0,2,6
докорити,+,0,0,1,8
докоряти,+,0,0,10,7
докорінний,+,0,0,2,7
корінний,+,0,0,1,8
радикальний,+,0,0,2,7
ґенеральний,+,0,0,1,6
дорікати,+,0,0,1,8
доректи,+,0,0,2,8
дорікнути,+,0,0,1,8
закидати,+,0,0,4,8
закинути,+,0,0,3,8
корити,+,0,0,2,8
картати,+,0,0,2,7
ганити,+,0,0,2,7
виговорювати,+,0,0,1,8
виговорити,+,0,0,1,8
відчитувати,+,0,0,2,7
відчитати,+,0,0,1,7
вичитувати,+,0,0,1,7
вичитати,+,0,0,1,7
нарікати,+,0,0,1,8
пробирати,+,0,0,2,6
попрікати,+,0,0,1,8
попрікнути,+,0,0,1,8
точити,+,0,0,2,7
пиляти,+,0,0,1,8
поїдати,+,0,0,1,8
їсти,+,0,0,4,7
цвікати,+,0,0,1,8
цвіркати,+,0,0,2,8
цвікнути,+,0,0,1,8
цвіркнути,+,0,0,1,8
домовляти,+,0,0,1,6
колоти,+,0,0,2,7
штрикати,+,0,0,3,7
осуджувати,+,0,0,5,8
долина,+,0,0,1,8
діл,+,0,0,1,7
поділля,+,0,0,1,9
паділ,+,0,0,1,9
придолинок,+,0,0,1,9
тіснина,+,0,0,1,9
падина,+,0,0,1,9
долілиць,U,0,0,0,-1
ниць,U,0,0,0,-1
долічерева,U,0,0,0,-1
крижем,U,0,0,0,-1
долішній,U,0,0,0,-1
нижній,U,0,0,0,-1
спідній,U,0,0,0,-1
поприземний,U,0,0,0,-1
долото,U,0,0,0,-1
стамеска,U,0,0,0,-1
видовбувач,U,0,0,0,-1
скарпель,U,0,0,0,-1
доля,+,0,0,1,1
талан,+,0,0,1,2
жереб,+,0,0,1,2
хрест,+,0,0,1,2
зоря,+,0,0,1,2
зірка,+,0,0,2,2
щастя,+,0,0,1,0
судьба,+,0,0,1,2
фортуна,+,0,0,1,2
планета,+,0,0,1,2
планида,+,0,0,1,2
призначення,+,0,0,1,2
приречення,+,0,0,1,2
фатум,+,0,0,1,2
домагатися,+,0,0,2,7
вимагати,+,0,0,3,6
добиватися,+,0,0,1,6
добитися,+,0,0,1,8
доправлятися,+,0,0,1,8
допоминатися,+,0,0,1,8
домашній,U,0,0,0,-1
хатній,U,0,0,0,-1
свійський,U,0,0,0,-1
доморослий,U,0,0,0,-1
родинний,U,0,0,0,-1
саморобний,U,0,0,0,-1
домисел,+,0,0,1,8
здогад,+,0,0,1,9
припущення,+,0,0,2,9
гіпотеза,+,0,0,2,9
вигадка,+,0,0,1,7
домівка,+,0,0,1,9
житло,+,0,0,1,8
мешкання,+,0,0,2,9
дім,+,0,0,2,9
хата,+,0,0,2,9
господа,+,0,0,2,9
домінувати,+,0,0,1,7
панувати,+,0,0,1,6
переважати,+,0,0,2,8
превалювати,+,0,0,1,8
домірний,+,0,0,1,7
правильний,+,0,0,5,6
пропорційний,+,0,0,2,7
домішка,+,0,0,1,6
включення,+,0,0,1,7
компонент,+,0,0,1,5
примішка,+,0,0,1,7
присмака,+,0,0,1,7
домовитися,+,0,0,2,6
домовлятися,+,0,0,2,5
домовленість,0,0,1,0,5
умова,0,0,1,0,6
угода,0,0,1,0,4
злагода,0,0,1,0,5
установа,0,0,1,0,6
намова,0,0,1,0,6
умовитися,+,0,0,1,6
вмовитися,+,0,0,1,6
умовлятися,+,0,0,1,6
вмовлятися,+,0,0,1,6
змовитися,+,0,0,1,6
змовлятися,+,0,0,1,6
домовити,+,0,0,1,6
згоджуватися,+,0,0,2,6
зладитися,+,0,0,1,6
поладнатися,+,0,0,1,6
погодити,+,0,0,1,6
погоджувати,+,0,0,1,6
намовитися,+,0,0,1,6
намовлятися,+,0,0,1,6
урадити,+,0,0,1,6
врадити,+,0,0,1,6
урадитися,+,0,0,1,6
врадитися,+,0,0,1,6
зрадитися,+,0,0,1,6
збалакатися,+,0,0,1,6
зійтися,+,0,0,2,4
сходитися,+,0,0,1,4
домогтися,+,0,0,2,7
домувальник,+,0,0,1,9
домосід,+,0,0,1,10
домосида,+,0,0,1,10
хатник,+,0,0,1,10
сидень,+,0,0,1,10
пічкур,+,0,0,1,8
пічкурник,+,0,0,1,10
донедавна,-,1,0,0,6
досі,-,2,0,0,5
дотепер,-,2,0,0,6
донести,+,0,0,2,7
донестися,+,0,0,1,6
доноситися,+,0,0,3,5
донині,-,1,0,0,6
до_цього_часу,-,1,0,0,7
виказувати,+,0,0,3,7
виказати,+,0,0,3,7
капати,+,0,0,1,7
накапувати,+,0,0,1,7
накапати,+,0,0,1,7
ябедничати,+,0,0,1,7
фіскалити,+,0,0,1,7
нести,+,0,0,1,7
наносити,+,0,0,1,7
нанести,+,0,0,1,7
приносити,+,0,0,3,7
принести,+,0,0,2,6
віяти,+,0,0,1,5
навівати,+,0,0,1,6
навіювати,+,0,0,1,6
навіяти,+,0,0,1,6
повідомляти,+,0,0,8,7
долітати,+,0,0,1,6
долетіти,+,0,0,1,6
доходити,+,0,0,3,6
дійти,+,0,0,3,6
долинати,+,0,0,1,6
долинути,+,0,0,1,6
досягати,+,0,0,1,6
досягти,+,0,0,1,6
досягнути,+,0,0,1,6
приноситися,+,0,0,1,6
принестися,+,0,0,1,6
прилітати,+,0,0,1,6
прилетіти,+,0,0,2,6
прибиватися,+,0,0,2,6
прибитися,+,0,0,2,6
добігати,+,0,0,1,6
добігти,+,0,0,1,6
надлітати,+,0,0,1,6
надлетіти,+,0,0,1,6
проникати,+,0,0,4,5
проникнути,+,0,0,4,6
пробиватися,+,0,0,5,6
пробитися,+,0,0,7,6
продиратися,+,0,0,3,6
продертися,+,0,0,3,6
продратися,+,0,0,3,6
допливати,+,0,0,1,6
допливти,+,0,0,1,6
допливсти,+,0,0,1,6
напливати,+,0,0,1,4
напливти,+,0,0,1,4
напливсти,+,0,0,1,6
наплинути,+,0,0,2,6
докочуватися,+,0,0,1,6
докотитися,+,0,0,1,6
прокрадатися,+,0,0,3,6
прокрастися,+,0,0,3,6
доокола,U,0,0,0,-1
доокіл,U,0,0,0,-1
навкруги,U,0,0,0,-1
навколо,U,0,0,0,-1
допевнитися,U,0,0,0,-1
допевнюватися,U,0,0,0,-1
переконуватися,U,0,0,0,-1
переконатися,U,0,0,0,-1
пересвідчуватися,U,0,0,0,-1
пересвідчитися,U,0,0,0,-1
упевнятися,U,0,0,0,-1
впевнятися,U,0,0,0,-1
упевнюватися,U,0,0,0,-1
впевнюватися,U,0,0,0,-1
упевнитися,U,0,0,0,-1
впевнитися,U,0,0,0,-1
запевнятися,U,0,0,0,-1
запевнюватися,U,0,0,0,-1
запевнитися,U,0,0,0,-1
допевнятися,U,0,0,0,-1
допекти,+,0,0,2,7
допікати,+,0,0,3,7
допитливий,+,0,0,1,7
цікавий,+,0,0,1,6
знаттєлюбний,+,0,0,1,8
спраглий_знань,+,0,0,1,8
жадібний_знати,+,0,0,1,8
запитливий,+,0,0,1,8
доскіпливий,+,0,0,1,8
дошкуляти,+,0,0,11,6
дошкулити,+,0,0,3,6
діймати,+,0,0,2,7
дійняти,+,0,0,2,7
дозоляти,+,0,0,2,7
дозолити,+,0,0,2,7
дратувати,+,0,0,5,7
нервувати,+,0,0,2,8
доплив,U,0,0,0,-1
прирічок,U,0,0,0,-1
притока,U,0,0,0,-1
доповідати,+,0,0,3,7
доповісти,+,0,0,2,8
виступати,+,0,0,3,6
виступити,+,0,0,3,6
реферувати,+,0,0,1,8
звітувати,+,0,0,2,8
доповідь,+,0,0,1,6
виступ,+,0,0,1,5
промова,+,0,0,2,6
рапорт,+,0,0,2,7
звіт,+,0,0,1,7
повідомення,+,0,0,1,7
допомагати,+,0,0,4,7
допомогти,+,0,0,1,8
помагати,+,0,0,2,8
помогти,+,0,0,2,8
сприяти,+,0,0,1,8
підтримувати,+,0,0,6,6
підтримати,+,0,0,3,7
зараджувати,+,0,0,1,8
зарадити,+,0,0,1,8
підмагати,+,0,0,1,8
підмогти,+,0,0,1,8
підпомагати,+,0,0,1,8
підпомогти,+,0,0,1,8
спомагати,+,0,0,1,8
спомогти,+,0,0,1,8
підсобляти,+,0,0,1,8
підсобити,+,0,0,1,8
пособляти,+,0,0,1,8
пособити,+,0,0,1,8
підпрягатися,+,0,0,1,7
підпрягтися,+,0,0,1,7
підстраховувати,+,0,0,2,7
підстрахувати,+,0,0,2,7
погоджати,+,0,0,2,8
зарятовувати,+,0,0,3,8
зарятувати,+,0,0,3,8
протегувати,+,0,0,1,8
добродіяти,+,0,0,1,8
виручати,+,0,0,4,7
виручити,+,0,0,2,8
бути_у_пригоді,+,0,0,1,8
ставати_у_пригоді,+,0,0,1,8
стати_у_пригоді,+,0,0,1,8
шефствувати,+,0,0,1,8
допоміжний,+,0,0,1,7
підсобний,+,0,0,1,6
службовий,+,0,0,1,8
допомога,+,0,0,1,10
поміч,+,0,0,1,11
порятунок,U,0,0,0,9
підмога,+,0,0,1,11
підпомога,+,0,0,1,11
запомога,+,0,0,1,11
спомог,+,0,0,1,11
шефство,+,0,0,1,11
підтримка,+,0,0,2,11
опора,+,0,0,2,10
підпора,+,0,0,1,9
сприяння,+,0,0,1,11
доправити,+,0,0,1,7
доправляти,+,0,0,3,6
доставляти,+,0,0,1,7
доставити,+,0,0,1,7
спроваджувати,+,0,0,4,7
спровадити,+,0,0,4,7
приставляти,+,0,0,3,7
приставити,+,0,0,3,7
поставляти,+,0,0,1,7
поставити,+,0,0,2,7
правити,+,0,0,1,5
приправляти,+,0,0,1,7
приправити,+,0,0,1,7
достачати,+,0,0,1,7
достачити,+,0,0,1,7
довозити,+,0,0,1,7
довезти,+,0,0,1,7
привозити,+,0,0,1,7
привезти,+,0,0,1,7
підвозити,+,0,0,1,7
підвезти,+,0,0,1,7
завозити,+,0,0,1,7
завезти,+,0,0,1,7
приганяти,+,0,0,3,7
пригонити,+,0,0,2,7
пригнати,+,0,0,3,7
надвозити,+,0,0,1,7
надвезти,+,0,0,1,7
прикочувати,+,0,0,1,7
прикотити,+,0,0,1,7
вивозити,+,0,0,1,7
вивезти,+,0,0,1,7
постачати,+,0,0,1,7
постачити,+,0,0,1,7
подавати,+,0,0,1,6
подати,+,0,0,1,6
дотягати,+,0,0,1,7
дотягувати,+,0,0,1,7
дотягти,+,0,0,1,7
дотягнути,+,0,0,1,7
доволікати,+,0,0,1,7
доволокти,+,0,0,1,7
доволочити,+,0,0,1,7
дотаскувати,+,0,0,1,7
дотаскати,+,0,0,1,7
дорога,+,0,0,2,4
шлях,+,0,0,2,5
путь,+,0,0,1,5
шосе,+,0,0,1,5
траса,+,0,0,1,5
артерія,+,0,0,1,5
маґістраль,+,0,0,1,5
автострада,+,0,0,1,5
автобан,+,0,0,1,5
їздня,+,0,0,1,5
тракт,+,0,0,1,5
гостинець,+,0,0,1,5
путівець,+,0,0,1,5
манівці,+,0,0,1,5
манівець,+,0,0,1,5
простець,+,0,0,1,5
кам'янка,+,0,0,1,5
стежка,+,0,0,1,5
стежина,+,0,0,1,5
стезя,+,0,0,1,5
тропа,+,0,0,1,5
слід,+,0,0,1,5
доступ,+,0,0,1,4
подорож,+,0,0,2,5
мандрівка,+,0,0,2,5
дорогий,+,0,0,3,4
коштовний,+,0,0,2,5
недешевий,+,0,0,1,5
цінний,+,0,0,2,5
у_ціні,+,0,0,1,5
безцінний,+,0,0,2,5
вартісний,+,0,0,2,5
дорогоцінний,+,0,0,1,5
неоціненний,+,0,0,2,5
багатий,+,0,0,2,4
милий,+,0,0,2,5
рідний,+,0,0,1,5
любий,+,0,0,3,5
заповітний,+,0,0,2,5
священний,+,0,0,1,3
святий,+,0,0,1,3
коханий,+,0,0,2,5
жаданий,+,0,0,2,5
близький,+,0,0,1,5
ненаглядний,+,0,0,2,5
найдорожчий,+,0,0,1,5
бажаний,+,0,0,2,5
жданий,+,0,0,1,5
дорослий,+,0,0,1,8
старший,+,0,0,1,9
змужнілий,+,0,0,1,9
зрілий,+,0,0,1,9
розвинений,+,0,0,1,7
сформований,+,0,0,1,9
повнолітній,+,0,0,1,9
доручити,+,0,0,1,8
покладати,+,0,0,3,7
покласти,+,0,0,5,6
довірити,+,0,0,1,8
повіряти,+,0,0,1,8
повірити,+,0,0,1,8
покидати,+,0,0,1,6
покинути,+,0,0,4,7
полишати,+,0,0,2,7
полишити,+,0,0,2,7
досвід,+,0,0,2,5
навичка,+,0,0,1,4
практика,+,0,0,1,6
школа,+,0,0,1,6
мудрість,+,0,0,1,6
мудрощі,+,0,0,1,6
досвідчений,+,0,0,1,4
дійшлий,+,0,0,2,5
бувалий,+,0,0,2,5
тертий,+,0,0,2,5
битий,+,0,0,2,5
стріляний,+,0,0,2,5
обметаний,+,0,0,2,5
учений,+,0,0,2,5
вчений,+,0,0,2,5
навчений,+,0,0,2,5
провчений,+,0,0,2,5
хороший,+,0,0,3,5
грамотний,+,0,0,2,5
вправний,+,0,0,2,4
практикований,+,0,0,2,5
обстріляний,+,0,0,2,5
досвіток,+,0,0,7,6
досвітки,+,0,0,1,5
досвіт,+,0,0,1,5
передрання,+,0,0,1,5
передсвітанок,+,0,0,1,5
передсвітання,+,0,0,1,5
передсвіт,+,0,0,1,5
передрань,+,0,0,1,5
досить,-,1,0,0,3
доволі,-,1,0,0,4
достатньо,-,1,0,0,4
достатком,-,1,0,0,4
порядком,-,1,0,0,4
багато,-,3,0,0,4
удосталь,-,1,0,0,4
вдосталь,-,1,0,0,4
удостачу,-,1,0,0,4
вдостачу,-,1,0,0,4
досхочу,-,1,0,0,4
задосить,-,1,0,0,4
геть_то,-,1,0,0,4
якраз,-,1,0,0,4
саме_враз,-,1,0,0,4
вистачить,-,1,0,0,4
годі,-,1,0,0,4
кінець,-,1,0,0,4
баста,-,1,0,0,4
дещо,-,1,0,0,4
дуже,-,1,0,0,2
значно,-,2,0,0,3
вельми,-,3,0,0,3
істотно,-,2,0,0,3
суттєво,-,2,0,0,3
надзвичайно,-,2,0,0,3
незвичайно,-,2,0,0,3
украй,-,2,0,0,3
вкрай,-,2,0,0,3
безмежно,-,2,0,0,3
нескінченно,-,2,0,0,3
безмірно,-,2,0,0,3
незмірно,-,2,0,0,3
незмірено,-,2,0,0,3
незміряно,-,2,0,0,3
понадміру,-,2,0,0,3
до_сьогодні,-,1,0,0,6
понині,-,1,0,0,6
доднесь,-,1,0,0,6
доскіпатися,+,0,0,3,9
доскіпуватися,+,0,0,1,8
присікуватися,+,0,0,3,8
присікатися,+,0,0,2,9
чіплятися,+,0,0,1,7
прискіпуватися,+,0,0,3,9
прискіпатися,+,0,0,2,9
дошукуватися,+,0,0,3,9
дошукатися,+,0,0,3,9
ідеальний,+,0,0,2,1
