words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
одягтися,-,2,0,0,5
одягнутися,-,2,0,0,5
уповиватися,-,1,0,0,6
вповиватися,-,1,0,0,6
уповитися,-,1,0,0,6
вповитися,-,1,0,0,6
оповідання,U,0,0,0,9
мініатюра,+,0,0,1,10
мініятюра,U,0,0,0,10
оповідка,U,0,0,0,9
новела,U,0,0,0,10
розповідь,U,0,0,0,8
опоганити,-,1,0,0,5
опоганювати,-,2,0,0,4
опаскуджувати,-,1,0,0,5
опаскудити,-,1,0,0,5
паскудити,-,1,0,0,5
поганити,-,1,0,0,5
ганьбити,-,2,0,0,3
неславити,-,1,0,0,3
оскверняти,-,1,0,0,5
ополоник,U,0,0,0,-1
черпак,U,0,0,0,-1
ополонка,U,0,0,0,-1
полонка,U,0,0,0,-1
пролиз,U,0,0,0,-1
пролизень,U,0,0,0,-1
пролизина,U,0,0,0,-1
опар,U,0,0,0,-1
ополчення,+,0,0,1,7
рушення,+,0,0,1,6
опора,+,0,0,2,11
підпора,+,0,0,2,11
опертя,+,0,0,1,12
стовп,+,0,0,1,12
стояк,+,0,0,1,12
бик,+,0,0,1,12
пілерс,+,0,0,1,12
допомога,+,0,0,1,10
підтримка,+,0,0,2,11
опорний,U,0,0,0,-1
базовий,U,0,0,0,-1
опорочити,-,1,0,0,6
опорочувати,-,1,0,0,5
порочити,-,1,0,0,6
компрометувати,-,2,0,0,5
заплямовувати,-,2,0,0,5
безчестити,-,5,0,0,4
ґанджувати,-,1,0,0,6
оправити,0,0,4,0,5
оправляти,0,2,3,0,5
оправлений,U,0,0,0,-1
переплетений,U,0,0,0,-1
оправний,U,0,0,0,-1
палітурений,U,0,0,0,-1
переплітати,-,1,0,0,4
переплести,-,1,0,0,4
поправляти,0,3,6,0,5
упорядкувати,0,0,1,0,4
опрацьовувати,-,1,0,0,5
опрацювати,-,2,0,0,5
розробляти,-,2,0,0,5
розробити,-,2,0,0,5
готувати,A,1,1,0,4
досліджувати,-,4,3,0,4
опритомлювати,0,0,1,0,6
відійти,0,1,3,2,4
відходити,0,1,3,2,4
оптиміст,U,0,0,0,-1
життєлюб,U,0,0,0,-1
життєлюбець,U,0,0,0,-1
оптимістичний,U,0,0,0,8
життєствердний,U,0,0,0,9
життєрадісний,U,0,0,0,7
життєлюбний,U,0,0,0,9
опудало,0,0,1,0,7
страхопуд,A,1,1,0,8
пострах,0,0,1,0,8
чуперадло,0,0,1,0,8
химера,0,0,1,0,8
солом'яник,0,0,1,0,8
вайло,0,0,1,0,6
потвора,0,1,2,0,8
опуклий,U,0,0,0,7
рельєфний,U,0,0,0,6
витрішкуватий,U,0,0,0,8
опускати,-,1,0,0,4
опустити,-,2,0,0,4
спускати,A,2,2,0,5
спустити,A,2,2,0,5
знижувати,-,2,0,0,5
знизити,-,2,0,0,5
упускати,-,2,0,0,5
впускати,-,2,0,0,5
упустити,-,2,0,0,5
впустити,-,2,0,0,5
попускати,0,2,3,0,4
попустити,0,1,2,0,4
звішувати,-,1,0,0,5
звісити,-,1,0,0,5
осаджувати,-,3,0,0,5
осадити,-,2,0,0,5
присаджувати,-,2,0,0,5
присадити,-,2,0,0,5
потуплювати,-,1,0,0,5
потупляти,-,1,0,0,5
потупити,-,1,0,0,5
нахиляти,-,3,0,0,5
скидати,-,3,0,0,3
знижуватися,+,0,0,2,4
знижатися,+,0,0,2,4
знизитися,+,0,0,2,4
спускатися,+,0,1,4,4
спуститися,+,0,1,4,4
осуватися,+,0,0,3,4
осунутися,+,0,0,3,4
осісти,+,0,0,3,3
припадати,0,0,3,0,3
припасти,0,0,2,0,3
поникати,+,0,0,2,4
поникнути,+,0,0,2,4
провалюватися,+,1,0,2,4
провалитися,+,0,0,3,4
пірнати,+,1,0,2,4
пірнути,+,1,0,7,4
планерувати,+,0,0,2,4
занурюватися,+,1,0,5,4
лягати,+,2,2,8,4
налягати,+,0,0,3,4
обвисати,+,0,0,5,4
сідати,+,0,0,2,3
сходити,-,2,0,0,3
хилитися,+,0,0,3,4
упасти,+,0,0,4,4
впасти,+,2,2,7,3
скотитися,+,0,0,2,4
скочуватися,+,0,0,2,4
пропасти,+,0,0,3,4
пропадати,+,0,0,4,4
похнюпитися,+,0,0,2,4
опух,U,0,0,0,-1
пухлина,U,0,0,0,-1
опухлий,U,0,0,0,7
пухлий,U,0,0,0,8
запухлий,U,0,0,0,8
попухлий,U,0,0,0,8
розпухлий,U,0,0,0,8
напухлий,U,0,0,0,8
забрезклий,U,0,0,0,8
брезклий,U,0,0,0,8
одутлий,U,0,0,0,6
набрезклий,U,0,0,0,8
обрезклий,U,0,0,0,8
підпухлий,U,0,0,0,8
припухлий,U,0,0,0,8
набряклий,U,0,0,0,8
орати,-,4,0,0,4
зорювати,-,1,0,0,5
зорати,-,1,0,0,5
заорювати,-,1,0,0,5
заорати,-,1,0,0,5
розорювати,-,1,0,0,5
розорати,-,1,0,0,5
піднімати,-,2,0,0,3
підіймати,-,4,1,0,4
підняти,-,4,1,0,4
підійняти,-,4,1,0,4
зяблювати,-,1,0,0,5
борознити,-,1,0,0,5
оратор,+,0,0,1,9
красномовець,+,0,0,2,10
златоуст,+,0,0,1,10
витія,+,0,0,1,10
речник,+,0,0,2,8
трибун,+,0,0,2,10
ритор,+,0,0,1,10
промовець,+,0,0,2,9
орач,U,0,0,0,-1
плугатар,U,0,0,0,-1
ратай,U,0,0,0,-1
хлібороб,U,0,0,0,-1
орбіта,U,0,0,0,-1
очниця,U,0,0,0,-1
очна_ямка,U,0,0,0,-1
організатор,-,2,0,0,10
призвідник,-,1,0,0,11
призвідець,-,1,0,0,11
призвідця,-,1,0,0,11
заводій,-,1,0,0,9
заводіяка,-,1,0,0,9
організація,+,0,0,1,6
товариство,+,0,0,1,7
громада,+,0,0,1,7
братство,+,0,0,1,7
спілка,+,0,0,1,7
ліґа,+,0,0,1,7
асоціація,+,0,0,3,7
асоціаяція,+,0,0,1,7
кооперація,+,0,0,1,7
компанія,+,0,0,1,7
корпорація,+,0,0,1,7
орден,+,0,0,1,7
об'єднання,+,0,0,5,7
будова,+,0,0,1,5
організований,+,0,0,1,6
упорядкований,+,0,0,1,6
впорядкований,+,0,0,1,6
об'єднаний,+,0,0,1,7
дисциплінований,+,0,0,1,7
діловий,+,0,0,3,5
організованість,+,0,0,1,4
злагодженість,+,0,0,1,5
лад,+,0,0,2,4
порядок,+,0,0,1,3
організовувати,0,0,3,0,5
організувати,0,0,2,0,5
створювати,-,2,1,0,5
створити,-,2,1,0,5
засновувати,0,0,2,0,4
заснувати,0,0,2,0,5
започатковувати,0,0,1,0,6
започаткувати,0,0,1,0,6
утворювати,0,0,1,0,6
утворити,0,0,1,0,6
формувати,A,1,1,0,5
закладати,0,0,2,0,5
закласти,0,0,2,0,5
улаштовувати,0,0,2,0,6
влаштовувати,0,0,2,0,6
улаштувати,0,1,2,0,5
влаштувати,0,0,1,0,6
підготовляти,0,0,2,0,5
підготувати,0,0,2,0,5
упоряджати,0,0,1,0,6
впоряджати,0,0,1,0,6
упорядити,0,0,1,0,6
впорядити,0,0,1,0,6
дістати,0,1,2,0,4
згуртовувати,0,0,6,0,4
налагоджувати,A,1,1,0,4
організовуватися,0,0,6,0,5
організуватися,0,0,1,0,6
створюватися,0,0,1,0,5
створитися,0,0,1,0,5
засновуватися,0,0,1,0,6
заснуватися,0,0,1,0,6
утворюватися,0,0,1,0,5
утворитися,0,0,1,0,5
формуватися,0,0,1,0,5
поставати,A,3,3,0,5
постати,A,2,2,0,5
об'єднуватися,0,1,2,0,4
органічний,A,1,0,1,5
нерозривний,-,2,0,0,5
природний,+,0,0,1,4
оргія,U,0,0,0,-1
вакханалія,U,0,0,0,-1
ореол,-,1,0,0,14
сяйво,-,1,0,0,13
німб,-,1,0,0,15
ориґінал,0,0,1,0,10
першотвір,0,0,1,0,11
первотвір,0,0,1,0,11
першоджерело,0,0,1,0,11
дивак,0,0,1,0,9
ориґінальний,+,0,0,2,4
своєрідний,+,0,0,3,3
нешаблонний,+,0,0,1,5
нешаблоновий,+,0,0,1,5
нестандартний,+,0,0,1,5
нетрафаретний,+,0,0,1,5
незатертий,+,0,0,1,5
свіжий,+,0,0,3,4
сміливий,+,0,0,1,5
неперекладний,+,0,0,1,5
самобутній,+,0,0,3,4
справжній,+,0,0,1,5
орієнтуватися,0,0,1,0,5
розбиратися,0,0,2,0,4
оркестр,+,0,0,1,7
музика,+,0,0,1,8
оркестра,+,0,0,2,7
музики,+,0,0,1,8
ансамбль,+,0,0,1,6
орля,U,0,0,0,-1
орленя,U,0,0,0,-1
орнаментація,U,0,0,0,-1
орнаментика,U,0,0,0,-1
орний,U,0,0,0,-1
оброблюваний,U,0,0,0,-1
ортоепія,+,0,0,1,16
орфоепія,+,0,0,1,15
вимова,+,0,0,2,14
орчик,U,0,0,0,-1
барок,U,0,0,0,-1
осмикувати,-,1,0,0,6
обсмикувати,-,1,0,0,6
осмикнути,-,1,0,0,6
обсмикнути,-,1,0,0,6
осікати,-,1,0,0,6
осікти,-,1,0,0,6
обривати,-,1,0,0,4
обірвати,-,1,0,0,4
освіта,U,0,0,0,-1
освіченість,U,0,0,0,-1
грамота,U,0,0,0,-1
просвіта,U,0,0,0,-1
навчання,U,0,0,0,-1
освітити,-,2,0,0,5
освічувати,-,1,0,0,6
освітлити,-,2,0,0,6
освітлювати,-,3,0,0,6
освітляти,-,2,0,0,6
опромінити,-,2,0,0,6
опромінювати,-,2,0,0,6
просвітити,-,1,0,0,6
просвітлювати,-,1,0,0,5
просвічувати,A,0,1,1,4
висвітити,-,1,0,0,6
висвічувати,A,0,1,1,5
висвітлити,A,1,1,0,4
висвітлювати,A,1,1,0,4
просвітлити,-,1,0,0,5
осяяти,-,2,0,0,6
осяти,-,2,0,0,6
осявати,-,2,0,0,6
осяювати,-,2,0,0,6
озорити,-,1,0,0,6
озорювати,-,1,0,0,6
проясняти,-,1,0,0,7
прояснювати,-,1,0,0,5
прояснити,-,1,0,0,5
освічений,+,0,0,2,6
ерудований,+,0,0,1,7
учений,+,0,0,2,5
вчений,+,0,0,2,5
начитаний,+,0,0,1,7
письменний,+,0,0,1,7
обізнаний,+,0,0,1,7
освічуватися,U,0,0,0,-1
освітитися,U,0,0,0,-1
освоїти,0,0,2,0,4
освоювати,0,0,6,0,5
опанувати,0,0,1,0,3
опановувати,0,0,1,0,3
освоїтися,0,0,3,0,5
освоюватися,0,0,3,0,5
засвоїти,0,0,8,0,4
підкоряти,0,0,2,0,5
підкорювати,0,0,1,0,6
підкорити,0,0,2,0,5
скоряти,0,0,1,0,5
скорити,0,0,1,0,5
обживати,0,0,1,0,6
обжити,0,0,1,0,6
осел,-,1,0,0,6
віслюк,-,1,0,0,7
ослюк,-,1,0,0,7
ішак,-,1,0,0,7
онагр,-,1,0,0,7
кулан,-,1,0,0,7
дурень,-,1,0,0,5
оселитися,+,0,0,2,5
оселятися,+,0,0,1,5
поселятися,+,0,0,2,5
поселитися,+,0,0,2,5
селитися,+,0,1,2,4
гніздитися,+,0,0,1,6
уселятися,A,0,1,1,6
осика,U,0,0,0,-1
осичина,U,0,0,0,-1
сипатися,A,3,0,3,4
текти,-,3,0,0,3
лущитися,U,0,0,0,5
оситняг,U,0,0,0,-1
ситняг,U,0,0,0,-1
ситняк,U,0,0,0,-1
ситник,U,0,0,0,-1
сісти,+,0,0,3,3
насідати,+,0,0,1,4
насісти,+,0,0,1,4
улягатися,+,0,0,2,4
влягатися,+,0,0,2,4
улягтися,+,0,0,1,4
влягтися,+,0,0,1,4
випадати,-,6,2,5,4
випасти,A,1,0,1,4
усідатися,+,0,0,2,4
всідатися,+,0,0,1,4
усістися,+,0,0,2,4
всістися,+,0,0,1,4
злягати,+,0,0,1,4
злягти,+,0,0,1,4
надсідати,+,0,0,1,4
надсісти,+,0,0,1,4
угрузати,+,0,0,1,4
вгрузати,+,0,0,1,4
угрузнути,+,0,0,1,4
вгрузнути,+,0,0,1,4
угрузти,+,0,0,1,4
вгрузти,+,0,0,1,4
прогрузати,+,0,0,1,4
прогрузнути,+,0,0,1,4
прогрузти,+,0,0,1,4
заходити,+,0,0,1,2
настати,0,0,3,2,4
присідати,+,0,0,2,4
оскаженіти,U,0,0,0,-1
осатаніти,U,0,0,0,-1
знавісніти,U,0,0,0,-1
оскаржувати,0,0,1,0,4
оскаржити,0,0,1,0,5
опротестовувати,A,1,1,0,5
опротестувати,A,1,1,0,5
апелювати,0,0,1,0,3
осквернити,-,3,0,0,5
поглумитися,-,1,0,0,6
споганити,-,2,0,0,6
споганювати,-,2,0,0,6
запоганити,-,2,0,0,6
запоганювати,-,2,0,0,6
осколок,+,0,0,1,13
скалка,+,0,0,1,12
уламок,+,0,0,1,14
відламок,+,0,0,1,14
ослабити,-,5,1,0,4
ослаблювати,-,3,1,0,4
ослабляти,-,3,1,0,4
послабляти,A,1,1,0,4
послаблювати,0,0,2,0,3
послабити,A,1,1,0,4
підривати,-,8,0,0,5
підірвати,-,2,0,0,5
розхитувати,-,2,0,0,5
розхитати,-,3,0,0,5
похитнути,-,1,0,0,5
підточувати,-,3,0,0,4
підточити,-,3,0,0,4
знесилювати,-,3,0,0,5
знесилити,-,3,0,0,5
потрясати,-,1,0,0,4
виснажувати,-,3,0,0,4
оснащувати,0,0,1,0,6
оснащати,0,0,1,0,7
оснастити,0,0,1,0,7
обладнувати,0,0,2,0,6
обладнати,0,0,4,0,5
озброювати,0,0,1,0,7
озброїти,0,0,1,0,7
основа,+,0,0,2,8
підвалини,+,0,0,1,9
засади,+,0,0,1,9
ґрунт,+,0,0,2,7
база,+,0,0,1,7
базис,+,0,0,1,9
підґрунтя,+,0,0,1,9
підмурівок,+,0,0,1,9
підмур,+,0,0,1,9
підмурок,+,0,0,1,9
фундамент,+,0,0,1,9
підстава,+,0,0,2,8
підклад,+,0,0,1,9
підкладка,+,0,0,1,9
підмурівка,+,0,0,1,9
підмур'я,+,0,0,1,9
тло,+,0,0,1,9
терен,+,0,0,1,9
джерело,+,0,0,1,9
підніжжя,+,0,0,1,9
ядро,+,0,0,1,9
основи,+,0,0,1,11
складники,+,0,0,1,12
початки,+,0,0,1,10
ази,+,0,0,1,12
збука,+,0,0,1,12
абетка,+,0,0,2,11
особа,+,0,1,2,6
людина,+,0,0,2,7
одиниця,+,0,0,1,7
персона,+,0,0,2,7
індивід,+,0,0,2,7
душа,+,0,0,3,7
особистість,+,0,0,2,7
індивідуальність,+,0,0,2,7
постать,+,0,0,2,6
фіґура,+,0,0,1,6
індивідуум,+,0,0,2,7
фізіономія,+,0,0,1,7
тип,+,0,0,3,7
суб'єкт,+,0,0,2,7
достойник,+,0,0,1,7
авторитет,+,0,0,2,7
чин,+,0,0,1,7
кит,+,0,0,1,7
цабе,+,0,0,1,7
птах,+,0,0,1,7
птиця,+,0,0,1,7
цяця,+,0,0,1,7
жінка,0,0,2,0,5
персонаж,+,0,0,2,7
особина,+,0,0,3,8
екземпляр,+,0,0,1,9
представник,+,0,0,1,7
особистий,+,0,0,1,5
індивідуальний,+,0,0,1,6
персональний,+,0,0,1,6
приватний,+,0,0,1,6
власноручний,+,0,0,1,6
суб'єктивний,+,0,0,1,6
інтимний,+,0,0,1,6
безпосередній,+,0,0,1,4
власний,+,0,0,2,6
осокір,U,0,0,0,-1
чорна_тополя,U,0,0,0,-1
сокір,U,0,0,0,-1
сокорина,U,0,0,0,-1
осокорина,U,0,0,0,-1
тополя,U,0,0,0,-1
осоння,U,0,0,0,-1
пригрів,U,0,0,0,-1
припека,U,0,0,0,-1
відсоння,U,0,0,0,-1
осоромитися,U,0,0,0,-1
осоромлюватися,U,0,0,0,-1
оскандалитися,U,0,0,0,-1
оскандалюватися,U,0,0,0,-1
оконфузитися,U,0,0,0,-1
осороблюватися,U,0,0,0,-1
осоружний,-,1,0,0,5
остогидлий,-,1,0,0,6
немилий,A,1,0,1,6
огидний,-,1,0,0,4
бридкий,-,5,0,0,5
осот,U,0,0,0,-1
молочак,U,0,0,0,-1
останній,A,1,0,1,5
крайній,U,0,0,0,6
граничний,U,0,0,0,6
вирішальний,+,0,0,1,4
завершальний,U,0,0,0,6
кінцевий,U,0,0,0,6
новий,+,0,0,2,5
остаточний,A,1,0,1,5
передсмертний,-,1,0,0,5
поганий,-,2,0,0,4
рішучий,+,0,0,1,5
безповоротний,U,0,0,0,6
доконечний,-,3,0,1,6
повний,-,2,0,0,5
цілковитий,-,3,0,0,6
остерегтися,-,2,0,0,5
остерігатися,-,1,0,0,4
берегтися,-,2,0,0,4
оберігатися,-,2,0,0,5
оберегтися,-,2,0,0,5
уберігатися,-,2,0,0,5
уберегтися,-,2,0,0,5
вберегтися,-,1,0,0,5
стерегтися,-,2,0,0,5
уникати,-,1,0,0,3
уникнути,-,4,0,0,5
пильнуватися,-,2,0,0,5
сторожитися,-,2,0,0,5
побоюватися,A,1,1,0,4
остистий,U,0,0,0,-1
остюкуватий,U,0,0,0,-1
збоку,-,1,0,0,10
узбіч,-,1,0,0,10
відсторонь,-,1,0,0,10
відособлено,-,1,0,0,10
неподалік,-,4,0,0,9
близько,-,1,0,0,8
острах,-,1,0,0,6
страх,-,1,0,0,7
побоювання,-,1,0,0,7
острашка,-,1,0,0,7
осуд,+,0,0,1,8
осудження,+,0,0,1,9
засудження,+,0,0,1,9
несхвалення,+,0,0,1,9
огуда,+,0,0,1,9
гана,+,0,0,2,9
прокляття,+,0,0,1,7
остракізм,+,0,0,1,9
докір,+,0,0,1,9
догана,+,0,0,1,9
критика,+,0,0,1,9
осуджувати,-,1,0,0,3
осудити,-,2,0,0,3
засуджувати,-,2,0,0,4
засудити,-,2,0,0,4
судити,-,2,0,0,3
гудити,-,1,0,0,4
огуджувати,-,2,0,0,4
обгуджувати,-,1,0,0,4
огудити,-,2,0,0,4
обгудити,-,1,0,0,4
ганити,-,2,0,0,4
плямувати,-,1,0,0,4
таврувати,-,1,0,0,4
шельмувати,-,2,0,0,3
ганьбувати,-,1,0,0,4
хулити,-,1,0,0,4
брити,-,1,0,0,4
докоряти,-,2,0,0,4
обмовляти,-,2,0,0,2
осудливий,-,1,0,0,6
осудний,-,1,0,0,7
непохвальний,-,2,0,0,7
несхвальний,-,2,0,0,7
недоброзичливий,-,1,0,0,5
осучаснювати,U,0,0,0,-1
можернізувати,U,0,0,0,-1
ось,0,0,1,0,4
от,0,0,1,0,5
осьде,0,0,1,0,5
осьдечки,0,0,1,0,5
незабаром,0,0,1,0,3
осяйний,+,0,0,2,4
світосяйний,+,0,0,1,5
сонцесяйний,+,0,0,1,5
сяючий,+,0,0,1,4
променистий,+,0,0,2,5
отвір,+,0,0,3,9
діра,+,0,0,1,10
дірка,+,0,0,2,10
люк,+,0,0,1,10
жерло,+,0,0,1,10
продух,+,0,0,1,10
відтулина,+,0,0,1,10
продухвина,+,0,0,1,10
продуховина,+,0,0,1,10
пройма,+,0,0,1,10
прогін,+,0,0,2,9
проріз,+,0,0,2,8
вилом,+,0,0,1,10
проріха,+,0,0,2,10
вічко,+,0,0,1,10
щілина,+,0,0,1,10
шпарка,+,0,0,1,10
