words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
одягтися,+,0,0,2,6
одягнутися,+,0,0,2,6
уповиватися,+,0,0,1,7
вповиватися,+,0,0,1,7
уповитися,+,0,0,1,7
вповитися,+,0,0,1,7
оповідання,0,0,1,0,9
мініатюра,0,0,2,0,9
мініятюра,0,0,1,0,10
оповідка,0,0,2,0,9
новела,0,0,1,0,10
розповідь,0,0,2,0,8
опоганити,+,0,0,2,10
опоганювати,+,0,0,4,9
опаскуджувати,+,0,0,1,10
опаскудити,+,0,0,1,10
паскудити,+,0,0,1,10
поганити,+,0,0,1,10
ганьбити,+,0,0,4,8
неславити,+,0,0,1,8
оскверняти,+,0,0,2,10
ополоник,U,0,0,0,-1
черпак,U,0,0,0,-1
ополонка,U,0,0,0,-1
полонка,U,0,0,0,-1
пролиз,U,0,0,0,-1
пролизень,U,0,0,0,-1
пролизина,U,0,0,0,-1
опар,U,0,0,0,-1
ополчення,+,0,0,1,8
рушення,+,0,0,1,7
опора,+,0,0,2,12
підпора,+,0,0,2,11
опертя,+,0,0,1,13
стовп,+,0,0,1,13
стояк,+,0,0,1,13
бик,+,0,0,1,13
пілерс,+,0,0,1,13
допомога,+,0,0,1,11
підтримка,+,0,0,2,12
опорний,U,0,0,0,-1
базовий,U,0,0,0,-1
опорочити,+,0,0,1,10
опорочувати,+,0,0,2,9
порочити,+,0,0,1,10
компрометувати,+,0,0,2,10
заплямовувати,+,0,0,1,8
безчестити,+,0,0,10,9
ґанджувати,+,0,0,1,10
оправити,+,0,0,4,7
оправляти,+,0,0,4,7
оправлений,U,0,0,0,-1
переплетений,U,0,0,0,-1
оправний,U,0,0,0,-1
палітурений,U,0,0,0,-1
переплітати,+,0,0,2,8
переплести,+,0,0,2,8
поправляти,+,0,0,4,6
упорядкувати,+,0,0,1,6
опрацьовувати,U,0,0,0,6
опрацювати,U,0,0,0,7
розробляти,U,0,0,0,7
розробити,U,0,0,0,7
готувати,U,0,0,0,5
досліджувати,U,0,0,0,7
опритомлювати,+,0,0,1,8
відійти,+,0,0,3,6
відходити,+,0,0,3,6
оптиміст,U,0,0,0,-1
життєлюб,U,0,0,0,-1
життєлюбець,U,0,0,0,-1
оптимістичний,+,0,0,1,7
життєствердний,+,0,0,1,8
життєрадісний,+,0,0,1,6
життєлюбний,+,0,0,1,8
опудало,0,0,1,0,6
страхопуд,A,1,1,0,7
пострах,0,0,1,0,7
чуперадло,0,0,1,0,7
химера,0,0,1,0,5
солом'яник,0,0,1,0,7
вайло,-,3,1,0,7
потвора,0,1,2,0,7
опуклий,+,0,0,1,7
рельєфний,+,0,0,1,6
витрішкуватий,+,0,0,1,8
опускати,+,0,0,6,6
опустити,+,0,0,2,7
спускати,+,0,0,4,7
спустити,+,0,0,4,7
знижувати,+,0,0,2,7
знизити,+,0,0,2,7
упускати,+,0,0,1,5
впускати,+,0,0,1,5
упустити,+,0,0,1,5
впустити,+,0,0,1,5
попускати,+,0,0,1,5
попустити,+,0,0,4,7
звішувати,+,0,0,1,7
звісити,+,0,0,1,7
осаджувати,U,0,0,0,6
осадити,+,0,0,1,7
присаджувати,+,0,0,1,7
присадити,+,0,0,1,7
потуплювати,+,0,0,1,7
потупляти,+,0,0,1,7
потупити,+,0,0,1,7
нахиляти,+,0,0,1,7
скидати,+,0,0,1,6
знижуватися,+,0,0,2,7
знижатися,+,0,0,2,7
знизитися,+,0,0,2,7
спускатися,+,0,0,4,7
спуститися,+,0,0,4,7
осуватися,+,0,0,3,7
осунутися,+,0,0,3,7
осісти,+,0,0,3,6
припадати,+,0,0,2,6
припасти,+,0,0,2,6
поникати,+,0,0,2,7
поникнути,+,0,0,2,7
провалюватися,+,0,0,2,7
провалитися,+,0,0,3,7
пірнати,+,0,0,3,7
пірнути,+,0,0,7,7
планерувати,+,0,0,2,7
занурюватися,+,0,0,5,7
лягати,+,0,0,12,7
налягати,+,0,0,3,6
обвисати,+,0,0,5,7
сідати,+,0,0,2,6
сходити,+,0,0,9,7
хилитися,+,0,0,3,7
упасти,+,0,0,4,7
впасти,+,0,0,7,6
скотитися,+,0,0,2,7
скочуватися,+,0,0,2,7
пропасти,+,0,0,5,7
пропадати,+,0,0,4,7
похнюпитися,+,0,0,2,7
опух,U,0,0,0,-1
пухлина,U,0,0,0,-1
опухлий,-,1,0,0,6
пухлий,-,1,0,0,7
запухлий,-,1,0,0,7
попухлий,-,1,0,0,7
розпухлий,-,1,0,0,7
напухлий,-,1,0,0,7
забрезклий,-,1,0,0,7
брезклий,-,1,0,0,7
одутлий,-,1,0,0,5
набрезклий,-,1,0,0,7
обрезклий,-,1,0,0,7
підпухлий,-,1,0,0,7
припухлий,-,1,0,0,7
набряклий,-,1,0,0,7
орати,+,0,0,4,7
зорювати,+,0,0,1,8
зорати,+,0,0,1,8
заорювати,+,0,0,1,8
заорати,+,0,0,1,8
розорювати,+,0,0,1,8
розорати,+,0,0,1,8
піднімати,+,0,0,12,6
підіймати,+,0,0,7,6
підняти,+,0,0,8,6
підійняти,+,0,0,7,6
зяблювати,+,0,0,1,8
борознити,+,0,0,1,8
оратор,0,0,1,0,9
красномовець,0,0,2,0,10
златоуст,0,0,1,0,10
витія,0,0,1,0,10
речник,0,0,2,0,8
трибун,0,0,2,0,10
ритор,0,0,1,0,10
промовець,0,0,2,0,9
орач,U,0,0,0,-1
плугатар,U,0,0,0,-1
ратай,U,0,0,0,-1
хлібороб,U,0,0,0,-1
орбіта,U,0,0,0,-1
очниця,U,0,0,0,-1
очна_ямка,U,0,0,0,-1
організатор,-,2,0,0,10
призвідник,-,1,0,0,11
призвідець,-,1,0,0,11
призвідця,-,1,0,0,11
заводій,-,1,0,0,9
заводіяка,-,1,0,0,9
організація,+,0,0,1,7
товариство,+,0,0,1,8
громада,+,0,0,1,8
братство,+,0,0,1,8
спілка,+,0,0,1,8
ліґа,+,0,0,1,8
асоціація,+,0,0,3,8
асоціаяція,+,0,0,1,8
кооперація,+,0,0,1,8
компанія,+,0,0,1,8
корпорація,+,0,0,1,8
орден,+,0,0,1,8
об'єднання,+,0,0,5,8
будова,+,0,0,1,6
організований,+,0,0,1,4
упорядкований,+,0,0,1,5
впорядкований,+,0,0,1,5
об'єднаний,+,0,0,1,5
дисциплінований,+,0,0,1,5
діловий,+,0,0,2,3
організованість,+,0,0,1,5
злагодженість,+,0,0,1,6
лад,+,0,0,2,5
порядок,+,0,0,1,4
організовувати,+,0,0,1,6
організувати,+,0,0,1,7
створювати,+,0,0,2,6
створити,+,0,0,2,6
засновувати,+,0,0,3,6
заснувати,+,0,0,2,7
започатковувати,+,0,0,1,7
започаткувати,+,0,0,1,7
утворювати,+,0,0,1,7
утворити,+,0,0,1,7
формувати,+,0,0,2,6
закладати,+,0,0,2,7
закласти,+,0,0,2,7
улаштовувати,+,0,0,2,7
влаштовувати,+,0,0,2,7
улаштувати,+,0,0,3,6
влаштувати,+,0,0,1,7
підготовляти,+,0,0,1,7
підготувати,+,0,0,1,7
упоряджати,+,0,0,1,7
впоряджати,+,0,0,1,7
упорядити,+,0,0,1,7
впорядити,+,0,0,1,7
дістати,+,0,0,3,6
згуртовувати,+,0,0,7,7
налагоджувати,+,0,0,2,6
організовуватися,+,0,0,3,7
організуватися,+,0,0,1,8
створюватися,+,0,0,2,8
створитися,+,0,0,2,8
засновуватися,+,0,0,1,8
заснуватися,+,0,0,1,8
утворюватися,+,0,0,2,8
утворитися,+,0,0,2,8
формуватися,+,0,0,2,8
поставати,+,0,0,4,6
постати,+,0,0,3,6
об'єднуватися,+,0,0,3,6
органічний,A,1,0,1,5
нерозривний,-,1,0,0,4
природний,+,0,0,1,4
оргія,U,0,0,0,-1
вакханалія,U,0,0,0,-1
ореол,-,1,0,0,11
сяйво,-,1,0,0,10
німб,-,1,0,0,12
ориґінал,0,0,1,0,7
першотвір,0,0,1,0,8
первотвір,0,0,1,0,8
першоджерело,0,0,1,0,8
дивак,0,0,1,0,6
ориґінальний,+,0,0,2,4
своєрідний,+,0,1,5,5
нешаблонний,+,0,0,1,5
нешаблоновий,+,0,0,1,5
нестандартний,+,0,0,1,5
нетрафаретний,+,0,0,1,5
незатертий,+,0,0,1,5
свіжий,+,0,0,1,3
сміливий,+,1,0,2,5
неперекладний,+,0,0,1,5
самобутній,+,0,0,1,4
справжній,+,0,0,2,5
орієнтуватися,+,0,0,1,9
розбиратися,+,0,0,2,8
оркестр,+,0,0,1,8
музика,+,0,0,1,9
оркестра,+,0,0,2,8
музики,+,0,0,1,9
ансамбль,+,0,0,1,7
орля,U,0,0,0,-1
орленя,U,0,0,0,-1
орнаментація,U,0,0,0,-1
орнаментика,U,0,0,0,-1
орний,U,0,0,0,-1
оброблюваний,U,0,0,0,-1
ортоепія,0,0,1,0,15
орфоепія,0,0,1,0,14
вимова,0,0,2,0,13
орчик,U,0,0,0,-1
барок,U,0,0,0,-1
осмикувати,U,0,0,0,7
обсмикувати,U,0,0,0,7
осмикнути,U,0,0,0,7
обсмикнути,U,0,0,0,7
осікати,U,0,0,0,7
осікти,U,0,0,0,7
обривати,U,0,0,0,5
обірвати,U,0,0,0,5
освіта,U,0,0,0,-1
освіченість,U,0,0,0,-1
грамота,U,0,0,0,-1
просвіта,U,0,0,0,-1
навчання,U,0,0,0,-1
освітити,+,0,0,3,7
освічувати,+,0,0,1,8
освітлити,+,0,0,2,8
освітлювати,+,0,0,3,7
освітляти,+,0,0,2,8
опромінити,+,0,0,2,8
опромінювати,+,0,0,2,8
просвітити,+,0,0,1,8
просвітлювати,+,0,0,2,8
просвічувати,+,0,0,3,7
висвітити,+,0,0,1,8
висвічувати,+,0,0,3,8
висвітлити,+,0,0,2,6
висвітлювати,+,0,0,2,6
просвітлити,+,0,0,2,8
осяяти,+,0,0,2,8
осяти,+,0,0,2,8
осявати,+,0,0,2,8
осяювати,+,0,0,2,8
озорити,+,0,0,1,8
озорювати,+,0,0,1,8
проясняти,+,0,0,1,8
прояснювати,+,0,0,1,6
прояснити,+,0,0,1,6
освічений,+,0,0,2,4
ерудований,+,0,0,1,5
учений,+,0,0,2,3
вчений,+,0,0,2,3
начитаний,+,0,0,1,5
письменний,+,0,0,1,5
обізнаний,+,0,0,1,5
освічуватися,U,0,0,0,-1
освітитися,U,0,0,0,-1
освоїти,+,0,0,4,8
освоювати,+,0,0,6,9
опанувати,+,0,0,1,7
опановувати,+,0,0,1,7
освоїтися,+,0,0,2,7
освоюватися,+,0,0,2,7
засвоїти,+,0,0,9,8
підкоряти,+,0,0,2,8
підкорювати,+,0,0,1,10
підкорити,+,0,0,2,8
скоряти,+,0,0,1,8
скорити,+,0,0,1,8
обживати,+,0,0,1,10
обжити,+,0,0,1,10
осел,U,0,0,0,6
віслюк,U,0,0,0,7
ослюк,U,0,0,0,7
ішак,U,0,0,0,7
онагр,U,0,0,0,7
кулан,U,0,0,0,7
дурень,A,1,0,1,5
оселитися,+,0,0,2,8
оселятися,+,0,0,2,8
поселятися,+,0,0,2,8
поселитися,+,0,0,2,8
селитися,+,0,0,2,7
гніздитися,+,0,0,1,9
уселятися,+,0,0,1,8
осика,U,0,0,0,-1
осичина,U,0,0,0,-1
сипатися,+,0,0,6,7
текти,+,0,0,2,7
лущитися,+,0,0,1,8
оситняг,U,0,0,0,-1
ситняг,U,0,0,0,-1
ситняк,U,0,0,0,-1
ситник,U,0,0,0,-1
сісти,+,0,0,3,6
насідати,+,0,0,1,7
насісти,+,0,0,1,7
улягатися,+,0,0,1,7
влягатися,+,0,0,1,7
улягтися,+,0,0,1,7
влягтися,+,0,0,1,7
випадати,+,0,0,9,7
випасти,+,0,0,2,7
усідатися,+,0,0,2,7
всідатися,+,0,0,1,7
усістися,+,0,0,2,7
всістися,+,0,0,1,7
злягати,+,0,0,1,7
злягти,+,0,0,1,7
надсідати,+,0,0,1,7
надсісти,+,0,0,1,7
угрузати,+,0,0,1,7
вгрузати,+,0,0,1,7
угрузнути,+,0,0,1,7
вгрузнути,+,0,0,1,7
угрузти,+,0,0,1,7
вгрузти,+,0,0,1,7
прогрузати,+,0,0,1,7
прогрузнути,+,0,0,1,7
прогрузти,+,0,0,1,7
заходити,+,0,0,1,5
настати,+,0,0,5,7
присідати,+,0,0,2,7
оскаженіти,U,0,0,0,-1
осатаніти,U,0,0,0,-1
знавісніти,U,0,0,0,-1
оскаржувати,+,0,0,3,8
оскаржити,+,0,0,1,9
опротестовувати,+,0,0,1,7
опротестувати,+,0,0,1,7
апелювати,+,0,0,1,7
осквернити,+,0,0,4,9
поглумитися,+,0,0,1,10
споганити,+,0,0,1,8
споганювати,+,0,0,1,8
запоганити,+,0,0,1,8
запоганювати,+,0,0,1,8
осколок,-,1,0,0,12
скалка,-,1,0,0,11
уламок,-,1,0,0,13
відламок,-,1,0,0,13
ослабити,+,0,0,5,7
ослаблювати,+,0,0,5,7
ослабляти,+,0,0,5,7
послабляти,+,0,0,2,7
послаблювати,+,0,0,1,6
послабити,+,0,0,2,7
підривати,+,0,0,1,6
підірвати,+,0,0,2,7
розхитувати,+,0,0,2,7
розхитати,+,0,0,3,7
похитнути,+,0,0,1,8
підточувати,+,0,0,5,7
підточити,+,0,0,5,7
знесилювати,+,0,0,3,7
знесилити,+,0,0,3,7
потрясати,+,0,0,1,7
виснажувати,+,0,0,2,6
оснащувати,+,0,0,1,7
оснащати,+,0,0,1,8
оснастити,+,0,0,1,8
обладнувати,+,0,0,2,7
обладнати,+,0,0,4,6
озброювати,+,0,0,1,8
озброїти,+,0,0,1,8
основа,+,0,1,2,8
підвалини,+,0,0,1,9
засади,+,0,0,1,9
ґрунт,+,0,1,2,8
база,+,0,0,1,8
базис,+,0,0,1,9
підґрунтя,+,0,0,1,9
підмурівок,+,0,0,1,9
підмур,+,0,0,1,9
підмурок,+,0,0,1,9
фундамент,+,0,0,1,9
підстава,0,0,2,1,7
підклад,+,0,0,1,9
підкладка,+,0,0,1,9
підмурівка,+,0,0,1,9
підмур'я,+,0,0,1,9
тло,+,0,0,1,9
терен,A,0,1,1,9
джерело,+,0,0,1,9
підніжжя,+,0,0,1,9
ядро,+,0,0,1,9
основи,+,0,0,1,11
складники,+,0,0,1,12
початки,+,0,0,1,10
ази,+,0,0,1,12
збука,+,0,0,1,12
абетка,+,0,0,2,11
особа,0,0,2,0,6
людина,0,0,1,0,5
одиниця,0,0,1,0,7
персона,0,0,2,0,6
індивід,0,0,2,0,6
душа,0,0,2,0,5
особистість,0,0,2,0,6
індивідуальність,0,0,2,0,6
постать,+,0,1,2,7
фіґура,A,0,1,1,7
індивідуум,0,0,2,0,6
фізіономія,0,0,1,0,7
тип,0,0,2,0,6
суб'єкт,0,0,2,0,6
достойник,0,0,1,0,7
авторитет,A,0,1,1,7
чин,0,0,1,0,7
кит,0,0,1,0,7
цабе,0,0,1,0,7
птах,0,0,1,0,7
птиця,0,0,1,0,7
цяця,0,0,1,0,7
жінка,0,0,1,0,7
персонаж,A,0,1,1,7
особина,0,0,3,0,7
екземпляр,0,0,1,0,8
представник,0,0,1,0,7
особистий,+,0,0,1,5
індивідуальний,+,0,0,1,6
персональний,+,0,0,1,6
приватний,+,0,0,1,6
власноручний,+,0,0,1,6
суб'єктивний,+,0,0,1,6
інтимний,+,0,0,1,6
безпосередній,+,0,0,3,4
власний,+,0,0,2,6
осокір,U,0,0,0,-1
чорна_тополя,U,0,0,0,-1
сокір,U,0,0,0,-1
сокорина,U,0,0,0,-1
осокорина,U,0,0,0,-1
тополя,U,0,0,0,-1
осоння,U,0,0,0,-1
пригрів,U,0,0,0,-1
припека,U,0,0,0,-1
відсоння,U,0,0,0,-1
осоромитися,U,0,0,0,-1
осоромлюватися,U,0,0,0,-1
оскандалитися,U,0,0,0,-1
оскандалюватися,U,0,0,0,-1
оконфузитися,U,0,0,0,-1
осороблюватися,U,0,0,0,-1
осоружний,-,2,0,0,2
остогидлий,-,1,0,0,3
немилий,-,1,0,0,3
огидний,-,5,0,0,2
бридкий,-,1,0,0,1
осот,U,0,0,0,-1
молочак,U,0,0,0,-1
останній,-,1,0,0,3
крайній,-,1,0,0,4
граничний,-,1,0,0,4
вирішальний,A,1,0,1,4
завершальний,-,1,0,0,4
кінцевий,-,2,0,0,4
новий,A,1,0,1,4
остаточний,-,2,0,0,4
передсмертний,-,1,0,0,4
поганий,-,4,0,0,2
рішучий,-,3,0,0,5
безповоротний,-,1,0,0,5
доконечний,+,1,0,5,5
повний,-,3,0,2,5
цілковитий,-,2,0,1,5
остерегтися,+,0,0,2,9
остерігатися,+,0,0,1,8
берегтися,+,0,0,3,8
оберігатися,+,0,0,2,9
оберегтися,+,0,0,2,9
уберігатися,+,0,0,2,9
уберегтися,+,0,0,2,9
вберегтися,+,0,0,1,9
стерегтися,+,0,0,2,9
уникати,+,0,0,4,7
уникнути,+,0,0,4,9
пильнуватися,+,0,0,2,9
сторожитися,+,0,0,2,9
побоюватися,+,0,0,3,8
остистий,U,0,0,0,-1
остюкуватий,U,0,0,0,-1
збоку,-,1,0,0,7
узбіч,-,1,0,0,7
відсторонь,-,1,0,0,7
відособлено,-,1,0,0,7
неподалік,-,4,0,0,6
близько,-,1,0,0,5
острах,+,0,0,1,7
страх,+,0,0,1,8
побоювання,+,0,0,1,8
острашка,+,0,0,1,8
осуд,+,0,0,1,11
осудження,+,0,0,1,12
засудження,+,0,0,1,12
несхвалення,+,0,0,1,12
огуда,+,0,0,1,12
гана,+,0,0,2,12
прокляття,+,0,0,1,10
остракізм,+,0,0,1,12
докір,+,0,0,1,12
догана,+,0,0,1,12
критика,+,0,0,1,12
осуджувати,+,0,0,4,8
осудити,+,0,0,2,8
засуджувати,+,0,0,5,8
засудити,+,0,0,2,9
судити,+,0,0,2,8
гудити,+,0,0,1,9
огуджувати,+,0,0,3,9
обгуджувати,+,0,0,1,9
огудити,+,0,0,2,9
обгудити,+,0,0,1,9
ганити,+,0,0,3,8
плямувати,+,0,0,2,9
таврувати,+,0,0,1,9
шельмувати,+,0,0,2,8
ганьбувати,+,0,0,1,9
хулити,+,0,0,1,9
брити,+,0,0,1,9
докоряти,+,0,0,6,7
обмовляти,+,0,0,3,7
осудливий,-,2,0,0,5
осудний,-,1,0,0,6
непохвальний,-,1,0,0,4
несхвальний,-,2,0,0,5
недоброзичливий,-,1,0,0,4
осучаснювати,U,0,0,0,-1
можернізувати,U,0,0,0,-1
ось,U,0,0,0,10
от,U,0,0,0,11
осьде,U,0,0,0,11
осьдечки,U,0,0,0,11
незабаром,U,0,0,0,9
осяйний,U,0,0,0,3
світосяйний,U,0,0,0,4
сонцесяйний,U,0,0,0,4
сяючий,U,0,0,0,3
променистий,U,0,0,0,4
отвір,0,0,1,0,10
діра,0,0,1,0,11
дірка,0,0,2,0,11
люк,0,0,1,0,11
жерло,0,0,1,0,11
продух,0,0,1,0,11
відтулина,0,0,1,0,11
продухвина,0,0,1,0,11
продуховина,0,0,1,0,11
пройма,0,0,1,0,11
прогін,0,0,1,0,10
проріз,A,0,1,1,9
вилом,0,0,1,0,11
проріха,0,0,2,0,11
вічко,0,0,1,0,11
щілина,0,0,1,0,11
шпарка,0,0,1,0,11
